frame,energy_per_frame
0,11.243294439902915
1,18.729899257607467
2,22.085009301247233
3,22.85874165311463
4,22.90231166662329
5,23.407859892190896
6,23.674218765218285
7,23.791708673018974
8,23.867013077543596
9,23.928522916162585
10,23.978271356278114
11,24.001143875028138
12,23.975124546709047
13,23.873396469574377
14,24.202625177041316
15,25.06054351216308
16,25.64437550768956
17,25.97072004363691
18,26.04360478381858
19,26.023406161409163
20,26.490957660847307
21,26.74683391059647
22,26.821635194285633
23,26.735740759020615
24,26.505804577600063
25,26.148105054499478
26,25.67424203062621
27,25.09662440717495
28,24.43009024403112
29,23.68777605366747
30,22.883951976419283
31,22.0293236272187
32,21.13504632572799
33,20.211895636178074
34,19.266141135840055
35,18.730756856517274
36,19.16330190126449
37,20.67665092332864
38,22.21627003956197
39,23.77907105324588
40,25.36347192518796
41,26.970734700102785
42,28.596784426910695
43,30.236107164090438
44,31.8903085163542
45,33.55397298690444
46,35.22367022305143
47,36.89680454974702
48,38.56649171636222
49,40.23051817832979
50,41.88743101948894
51,43.529942076860486
52,45.1554351694392
53,46.75569747769529
54,48.33107497879787
55,49.87536572373621
56,51.386185669076525
57,52.855659892013215
58,54.28189125961043
59,55.661818854596476
60,56.99135983723737
61,58.26541518512915
62,59.48205476877357
63,60.6348125319566
64,61.723592233371924
65,62.74351814488509
66,63.691656169210596
67,64.56630229424059
68,65.36133374029788
69,66.07773552303945
70,66.71148948370757
71,67.26070596829463
72,67.99925446616183
73,68.81024441993674
74,69.54375173564651
75,70.19627186336176
76,70.76643706079031
77,71.25318893388177
78,71.65280170036657
79,71.96573848673579
80,72.18934112170028
81,72.32367246424708
82,72.36671475984787
83,72.31600192529136
84,72.17124147406935
85,71.93427736876887
86,71.60512132780758
87,71.1704304246222
88,70.64236251284377
89,70.01755181948455
90,69.29729067155411
91,68.47483162995218
92,67.55512534493053
93,66.53406281672514
94,65.41981855935028
95,64.19791042765962
96,62.87690265260176
97,61.45742390398499
98,59.94847913835518
99,58.35254381608503
100,56.674708043695674
101,54.876642365430484
102,52.99143647388572
103,51.01275242925559
104,48.933393749794064
105,46.7436859598824
106,44.45584775787292
107,42.065317482182316
108,39.60144688859272
109,37.02622637003905
110,35.41059006882361
111,34.650492556638554
112,34.5839136982771
113,32.71809319929925
114,31.584205744594854
115,30.355457839685506
116,29.746762907884477
117,30.250504579836154
118,30.66439453370642
119,31.026295661283424
120,31.358899963395128
121,32.08712540761712
122,32.891726864062264
123,33.526745485574374
124,34.09236477191571
125,34.606596496333
126,35.08003427180343
127,35.50226115677389
128,35.88202913270928
129,36.225022901264154
130,36.573875334036984
131,36.84264330512478
132,37.02849976199079
133,37.36006170626843
134,37.603989641374625
135,37.835595562920886
136,38.0322927498656
137,38.593872006295
138,39.2989141735211
139,39.92920728798305
140,40.48712018030614
141,40.975675259877136
142,41.397048554549684
143,41.76037699606188
144,42.066270733675466
145,42.32053399477077
146,42.5289864099653
147,42.69391161883763
148,42.82115835565588
149,42.91971664079125
150,42.988254037238825
151,43.04266062303426
152,43.07943581220892
153,43.09996689380074
154,43.10704601828196
155,43.10298192093062
156,43.09022657138885
157,43.07095224416786
158,43.046704060567485
159,43.019390101944865
160,42.99013540275956
161,42.96020825143599
162,42.930986755856864
163,42.90288234906143
164,42.876973652707605
165,42.853732127982155
166,42.8332186892456
167,42.81815880609881
168,42.80501076825619
169,42.79701224352549
170,42.793328783644355
171,42.7945728307175
172,42.80059642036886
173,42.8116216173663
174,42.82811087995958
175,42.84975748392969
176,42.87629181354775
177,42.90889271635822
178,42.9466480677318
179,42.99016124952293
180,43.039255070582925
181,43.09613680981845
182,43.15730611145581
183,43.22373120404714
184,43.29581249909892
185,43.373977836618636
186,43.45792590516392
187,43.54909330844218
188,43.64399095319908
189,43.75025427907911
190,43.86200213260014
191,43.98096465115691
192,44.13509671451264
193,44.33588855569307
194,44.543418046193494
195,44.75747073083862
196,44.98022385940669
197,45.208323069795334
198,45.44500225103424
199,45.689961009490204
200,45.94268505836234
201,46.20362193462676
202,46.474034785952455
203,46.75363008300046
204,47.041881015067915
205,47.34171692645988
206,47.65055869376012
207,47.97093802122809
208,48.301270556083566
209,48.642107854665625
210,48.9971934770497
211,49.363066185016145
212,49.74260994083795
213,50.134069450301595
214,50.53958182324213
215,50.96279468443613
216,51.42131552853913
217,51.89571810839837
218,52.38562652928361
219,52.89256049832811
220,53.41555483958428
221,53.95537039321299
222,54.51377693538954
223,55.09031200370596
224,55.68678317579793
225,56.39370375614263
226,57.1833556730459
227,57.9967773957732
228,58.83313879455411
229,59.694400870117946
230,60.57825392446386
231,61.48647531879551
232,62.52588278307857
233,63.640695842264776
234,64.79390572834268
235,65.98380377880758
236,67.21268183610417
237,68.4810104895364
238,69.78816949330158
239,71.13506797921707
240,72.51923489161986
241,73.94178369304271
242,75.40306145150335
243,76.89891516520339
244,78.43223910610726
245,79.99771382409224
246,81.59516754518597
247,83.22140034927631
248,84.87440109930941
249,86.5511600838462
250,88.24704524992046
251,89.95961108795228
252,91.68494729444257
253,93.41855319785105
254,95.156375053517
255,96.89145477965147
256,98.62116620722557
257,100.34060258264026
258,102.04295519882493
259,103.72397312858537
260,105.3732733332862
261,106.98920973618465
262,108.56518581723172
263,110.0954541883149
264,111.57429780771557
265,112.9945366615228
266,114.3526219628034
267,115.64297028066719
268,116.86032393643256
269,118.00135825032606
270,119.05687308661635
271,120.027366321243
272,120.90745582179984
273,121.693961106704
274,122.3827499324164
275,122.96965112459512
276,123.46934463573677
277,124.23855833345897
278,124.91111238701703
279,125.48466222347744
280,125.95486926464832
281,126.3205677273129
282,126.57996357195388
283,126.73072171659926
284,126.77180419673908
285,126.70072905854096
286,126.5192814584644
287,126.22353209341742
288,125.83023482528036
289,125.33783651893276
290,124.73726617012508
291,124.02955657858521
292,123.22015894490403
293,122.30698760382188
294,121.295677876519
295,120.18521713621601
296,118.97913298242992
297,117.68434271876725
298,116.29945840174588
299,114.82995684081831
300,113.277930306368
301,111.64810093255765
302,109.94494462312508
303,108.17211156246626
304,106.33331759164511
305,104.4314381427238
306,102.47154876740757
307,100.39214594827843
308,98.28469761388175
309,96.14422148170635
310,94.03641776940141
311,91.84835002137879
312,89.56643091313956
313,87.30776660233094
314,85.02325273734166
315,82.76269444982498
316,80.40287198830133
317,78.06528818929033
318,75.76557378322207
319,73.36792983639697
320,70.98947594748466
321,68.61729625818063
322,66.29197643584286
323,63.89265561023211
324,61.52049722830803
325,59.21050879463411
326,56.83676086846682
327,54.4917450379354
328,52.22043839796994
329,49.93471047045808
330,47.61173594698553
331,45.33459751368186
332,43.12849802128903
333,40.91911200888131
334,38.73392914734872
335,36.52231466268986
336,34.40728932927482
337,32.29748477642728
338,30.212133872681083
339,28.159433302605606
340,26.132080594492532
341,24.134021239981088
342,22.16532564198742
343,20.496123894347942
344,18.984500325172476
345,17.486919055031343
346,16.02301481699692
347,14.574635351113791
348,13.765238042041727
349,13.785591349336963
350,13.993264060446275
351,14.804119892378974
352,16.26430698507727
353,17.67920120090979
354,19.05029050969641
355,20.378556071757963
356,21.661328292179746
357,22.899672862833814
358,24.093452761615534
359,25.24430225667478
360,26.353210882171133
361,27.417766338037225
362,28.439579433627046
363,29.418063072581724
364,30.355171456830437
365,31.25205654402212
366,32.106708363063
367,32.92064519418275
368,33.6939145575201
369,34.42794393441659
370,35.12459250478631
371,35.781717476272
372,36.4012931237252
373,36.98310309255389
374,37.52929833642985
375,38.04121074304898
376,38.51719564223329
377,38.95908953661683
378,39.36675743548281
379,39.74218171484391
380,40.086792999164736
381,40.399243333205376
382,40.68114427997443
383,40.93266534006256
384,41.155379110960155
385,41.35081530096095
386,41.51780225422887
387,41.657733421480785
388,41.770956630545804
389,41.85866973321276
390,41.92139316383277
391,41.9580547630441
392,41.97160577978376
393,41.96157851534218
394,41.92935120911548
395,41.876556662144225
396,41.80141236271828
397,41.70564188985394
398,41.58904513874995
399,41.453063103174024
400,41.299179889663776
401,41.13406748476797
402,41.21544150556481
403,41.295960165479556
404,41.36099857791511
405,41.41064070438318
406,41.44373018122742
407,41.4616646333977
408,41.46369442368539
409,41.45093175173531
410,41.42395439442934
411,41.381631529254804
412,41.324807298199104
413,41.25354257653641
414,41.16759921504462
415,41.068232695591014
416,40.95496658288243
417,40.82775231706928
418,40.686728889385535
419,40.532821657976214
420,40.365613426280476
421,40.185259272493624
422,39.99213769919761
423,39.78671101484068
424,39.569197382130184
425,39.34043012932417
426,39.09914111762082
427,38.84649917786799
428,38.582221419963
429,38.30759513480734
430,38.02250855310357
431,37.7270009342499
432,37.42141692171397
433,37.106242387245956
434,36.78204321123702
435,36.44952144440431
436,36.10833434726125
437,35.75949540356389
438,35.40164502717384
439,35.03821317486848
440,34.668309111268
441,34.29208250417349
442,33.91007841703221
443,33.52174783331573
444,33.128147778945845
445,32.733342361736014
446,32.332886739530295
447,31.928822464162693
448,31.56858309079123
449,31.256106270359204
450,31.026821498151662
451,30.792999822617634
452,30.552883487827096
453,30.307213207088466
454,30.056358948741938
455,29.800505616499997
456,29.539846774382106
457,29.274697607790507
458,29.00519352851289
459,28.73769424564031
460,28.492671303163306
461,28.24123076335286
462,27.98564717612654
463,27.726616994915165
464,27.463816290277315
465,27.197762577013226
466,26.92844432021561
467,26.65616955507191
468,26.381168731121445
469,26.09746343719442
470,25.824943284206928
471,25.552373420277583
472,25.276651477122087
473,24.997638496777903
474,24.716776856896235
475,24.43392517757163
476,24.14921004360214
477,23.862863181695406
478,23.575251967318266
479,23.29094639676488
480,23.002335290176305
481,22.712540289065732
482,22.418343682925066
483,22.129014709926892
484,21.84210751335973
485,21.54628195685839
486,21.253692418628496
487,20.960969468516375
488,20.66734370934742
489,20.373967309401706
490,20.080803094584567
491,19.787590457753243
492,19.494436085595552
493,19.201473075700747
494,18.908819195166643
495,18.620511313691225
496,18.32553622049876
497,18.034174322742906
498,17.743878275986305
499,17.45329100490174
500,17.16425370048669
501,16.875589816410496
502,16.58786229651823
503,16.30113959221486
504,16.01511425268899
505,15.730195183903492
506,15.446145323666137
507,15.162820181086785
508,14.881103923993308
509,14.600536132105908
510,14.320943622463307
511,14.042729932542379
512,13.765538016545792
513,13.489743524749514
514,13.215209895115585
515,12.94252226149856
516,12.671246340034076
517,12.401551722072345
518,12.133004773624062
519,11.863673960097758
520,11.598037298671345
521,11.333322090842248
522,11.069711839957048
523,10.809775892196587
524,10.54911464985054
525,10.289700430139312
526,10.032139721540126
527,9.777261721827436
528,9.52349212654082
529,9.271077034363751
530,9.021139185578651
531,8.77245883865694
532,8.525345745442666
533,8.280111799765887
534,8.03643096734406
535,7.794569788450052
536,7.55429500397255
537,7.338304882204147
538,7.134642043388405
539,6.932259519292208
540,6.731150444407332
541,6.531356338673259
542,6.333822874663477
543,6.137431512761754
544,5.942324544751826
545,5.749233991895245
546,5.557131228886757
547,5.3663841019173795
548,5.176931542548839
549,4.98901795173977
550,4.802697123609845
551,4.617421042225907
552,4.434415643649025
553,4.289239733888649
554,4.157876206831489
555,4.0259117258690384
556,3.893474219058816
557,3.7606222564875673
558,3.62756534137802
559,3.4941146768818725
560,3.3606946814847656
561,3.227015029662523
562,3.0930883291608016
563,2.95835309474996
564,2.824074316945765
565,2.689417309048425
566,2.5548373811198464
567,2.4697258479966084
568,2.4772516189088636
569,2.577021315877152
570,2.749109082802807
571,2.8663838201447076
572,3.023816347659594
573,3.113973891690173
574,3.2371493689157615
575,3.357154949984725
576,3.475495103950714
577,3.5926130988902902
578,3.7074312787245804
579,3.8193493710239816
580,3.929325394654237
581,4.036087540462443
582,4.141566319077392
583,4.245693304481085
584,4.347096102076488
585,4.4461754389789405
586,4.542326746799601
587,4.637259929880633
