frame,torque_per_frame
0,106.50486269107681
1,101.00375696719586
2,95.27025584954818
3,90.57498132659643
4,86.42399821318315
5,82.836013442715
6,79.75243107340154
7,77.07671914717284
8,74.75427810027672
9,72.69744116790147
10,70.85352874852295
11,69.1800404059365
12,67.67515172180407
13,66.299864952041
14,65.04593412801943
15,63.91809284103107
16,62.89830500067241
17,62.01393175964833
18,61.17761266542279
19,60.47376988010535
20,59.89896793825382
21,59.38541254215915
22,58.96678916390563
23,58.63426309148682
24,58.378888026454106
25,58.19127579060139
26,58.06243668171379
27,57.98265528318343
28,57.94449223532122
29,57.94254493383067
30,57.97410320798302
31,58.02848893138715
32,58.10897358065692
33,58.208006366442085
34,58.31999654029554
35,58.49851273988436
36,58.838325191252984
37,59.30252271072421
38,59.79908438361872
39,60.284311892152346
40,60.760794679868674
41,61.25782347644132
42,61.74254273886165
43,62.21630014682687
44,62.69747668615346
45,63.16748464297504
46,63.62960670351008
47,64.08409757461453
48,64.52807160085678
49,64.94373321425496
50,65.37995790845369
51,65.79803364893772
52,66.20062070062153
53,66.58858007453225
54,66.96454366789055
55,67.32745161270444
56,67.70421969693979
57,68.01440605850388
58,68.33770214853352
59,68.64790011353148
60,68.94642540847757
61,69.23006121649392
62,69.49902283118996
63,69.75303627382203
64,70.00153092365511
65,70.23341302115148
66,70.45533707653811
67,70.6729540524064
68,70.85937451599595
69,71.0413111842735
70,71.21576127677866
71,71.37542171910336
72,71.5271145229249
73,71.66728357748626
74,71.80312467679218
75,71.91974009298355
76,72.03156974457886
77,72.13500759836325
78,72.23100801556798
79,72.3151811832274
80,72.38428621206322
81,72.46448727045052
82,72.52857716599608
83,72.58590382137511
84,72.62118834209829
85,72.68335606644689
86,72.7805757592463
87,72.76105698985697
88,72.791787028531
89,72.82213909047927
90,72.8613051061759
91,72.87774945720125
92,72.90416273945164
93,72.92273985357603
94,72.97830722849721
95,72.98742270715297
96,73.00649906132077
97,73.0413704671831
98,73.10364283760948
99,73.12828131794713
100,73.240501286902
101,73.24207594415283
102,73.30131385295934
103,73.39776917133128
104,73.4981121438529
105,73.58139613955169
106,73.71056308913887
107,73.8669405336895
108,74.01725229168073
109,74.18260976270383
110,74.35729893590474
111,74.54296611445892
112,78.04981808767926
113,74.92184372705643
114,75.09978331497027
115,75.32079053055082
116,75.51072420275506
117,75.74490165993552
118,75.87142450429901
119,76.01935575514646
120,76.14396384312188
121,75.85712878760836
122,76.32716792855632
123,76.3788441018076
124,76.41582492270848
125,76.4218227993422
126,76.4069222841872
127,76.3709454969163
128,76.31302603271853
129,76.21788677954456
130,76.31183752931864
131,76.03646026492137
132,75.34264893637616
133,75.76729775491617
134,75.6514332881136
135,75.5454343612468
136,75.40729323775928
137,75.24716560513579
138,75.06767689548971
139,74.86894682033864
140,74.65340498708204
141,74.42347240229861
142,74.16958494671667
143,73.93547975044893
144,73.68005300263681
145,73.4206158447939
146,73.1692918458271
147,72.89804275826694
148,72.62003682669155
149,72.37778462776416
150,72.1135131294091
151,71.89497642312874
152,71.67473684887163
153,71.46361479955702
154,71.25871251717672
155,71.06070129298467
156,70.86984219061934
157,70.68588762894387
158,70.50862554430815
159,70.33785079562432
160,70.17378281823514
161,70.016627909144
162,69.86652854613357
163,69.72370983560515
164,69.58776228569872
165,69.45853820372572
166,69.33574177970452
167,69.23737629219175
168,69.11226338334245
169,69.00459132848508
170,68.90564374188699
171,68.81875540928529
172,68.72155381588192
173,68.63750593453466
174,68.55809205786043
175,68.48314669512672
176,68.41219918109977
177,68.34530905794537
178,68.28229219244722
179,68.22269870860468
180,68.16657170019144
181,68.16072664254428
182,68.1051990867499
183,68.05073358429388
184,67.99916334957982
185,67.94877199100515
186,67.90230449255293
187,67.8611062477966
188,67.77334632683454
189,67.78749420379495
190,67.75703519535892
191,67.72852340962018
192,67.69676753187747
193,67.67687223582139
194,67.65352622182006
195,67.62408882154278
196,67.64877346686646
197,67.59434000493229
198,67.57928062227458
199,67.57967577425823
200,67.54971122653447
201,67.5379011639132
202,67.52778713700766
203,67.51624835596957
204,67.47652690852875
205,67.50720266713128
206,67.50365892437863
207,67.50199897054063
208,67.50174433883205
209,67.44294423690158
210,67.50688010461828
211,67.51093786961081
212,67.52030968906386
213,67.53974272778345
214,67.54133231137591
215,67.55485989105826
216,67.5708052656227
217,67.58923605221239
218,67.61000269503072
219,67.63316338186863
220,67.65965330414876
221,67.68774965611158
222,67.73093179802169
223,67.75338579152972
224,67.78246916420242
225,67.83070508250607
226,67.874290776702
227,67.92062102760192
228,67.97492418571184
229,68.05471028752038
230,68.0945888410472
231,68.13988580871273
232,68.20372471382143
233,68.27152609254078
234,68.34289299729537
235,68.41807376447301
236,68.4975014793783
237,68.58102699527078
238,68.66854728061094
239,68.76354428334398
240,68.85540932993786
241,68.95442496109128
242,69.07474852343422
243,69.1638027687915
244,69.28943470413647
245,69.42136856184189
246,69.55912831764213
247,69.69197735082608
248,69.83890629777656
249,69.97693099452854
250,70.12085681446948
251,70.26809443642284
252,70.40969918848162
253,70.5544790268055
254,70.69729552041585
255,70.8426630952683
256,70.98428668961674
257,71.12353664712208
258,71.2593002760546
259,71.40742483012352
260,71.52274469445963
261,71.64847488651037
262,71.76974410225321
263,71.88294869037787
264,71.99143916283745
265,72.09464965909729
266,72.19363920478077
267,72.28213730545795
268,72.36575199104365
269,72.46499015418564
270,72.51187104499193
271,72.57429478216021
272,72.62905062058164
273,72.67669456725423
274,72.71647172398194
275,72.74877643217059
276,72.77341574084332
277,72.79097316093085
278,72.79967459355544
279,72.80093616000212
280,72.79411091936619
281,72.77995797661231
282,72.7606242850856
283,72.73067066956932
284,72.69391964853058
285,72.64379239946474
286,72.59640655329923
287,72.50712044222267
288,72.48299987344018
289,72.43536503790962
290,72.38110396432154
291,72.3153998834139
292,72.25560750665699
293,72.17800647055994
294,72.1085583457982
295,72.02717024122018
296,71.92881665174102
297,71.84725699678836
298,71.74977959920184
299,71.64738179877067
300,71.5439501104887
301,71.43070400775727
302,71.31382180864233
303,71.19470167040097
304,71.071237286549
305,70.94442711376075
306,70.81425720707902
307,70.6265524731657
308,70.54661420298665
309,70.44737283195965
310,70.33170619645709
311,70.18609961728487
312,69.97797207437573
313,69.8348842157119
314,69.68802231478773
315,69.5381216199973
316,69.37293877453843
317,69.28326266253953
318,69.11512970686618
319,68.93241741225326
320,68.77398746399817
321,68.62023017300419
322,68.47017260607431
323,68.30777717922939
324,68.15715053958871
325,67.99277987186409
326,67.86630305567493
327,67.72849598358673
328,67.5903441741414
329,67.43873081188696
330,67.2935696029347
331,67.16649993836681
332,67.03776610736823
333,66.89499966189628
334,66.75788846299785
335,66.62606633753002
336,66.51096970473705
337,66.38028203125555
338,66.2535951715709
339,66.13096527580282
340,66.01167351176974
341,65.89399508308995
342,65.78031504041681
343,65.66820363579635
344,65.55800436117467
345,65.41438267348943
346,65.34312661694418
347,65.23800220211518
348,65.16791066804589
349,65.1374655532931
350,65.10780341679796
351,65.1126744526823
352,65.15502756678981
353,65.19658612670567
354,65.23759250194215
355,65.27835216030664
356,65.3179739075961
357,65.35685025234997
358,65.39489587513773
359,65.43234350707591
360,65.46948857183499
361,65.50557917610803
362,65.54072726097178
363,65.57478564692698
364,65.60787345441001
