frame,omega_vel_error
112,2.785020879059642e-11
113,2.736627972181351e-11
114,2.6841074707379903e-11
115,2.6313524110753997e-11
116,2.570465018244874e-11
117,2.5117060790515666e-11
118,2.4516790669791185e-11
119,2.3891668127609464e-11
120,2.328089708203185e-11
121,2.263156859844141e-11
122,2.2002654284415803e-11
123,2.137472371458339e-11
124,2.0733989472785485e-11
125,2.0078084494101003e-11
126,1.939588959194717e-11
127,1.8735917354190392e-11
128,1.8059627496360898e-11
129,1.7330065742423262e-11
130,1.662642369259151e-11
131,1.594103295640338e-11
132,1.5257362161954183e-11
133,1.4524685646502392e-11
134,1.3854375363231243e-11
135,1.3173616706350067e-11
136,1.2481495995127235e-11
137,1.1769791081453172e-11
138,1.1096213348228333e-11
139,1.0429347325277495e-11
140,9.753023891886886e-12
141,9.084008153146018e-12
142,8.445132063360878e-12
143,7.796612315185924e-12
144,7.201566050044811e-12
145,6.5952009983564145e-12
146,6.015391133460264e-12
147,5.445386678564478e-12
148,4.877414589264284e-12
149,4.332968954397123e-12
150,3.8315566666633765e-12
151,3.36494611944556e-12
152,2.914725936811662e-12
153,2.497600047919005e-12
154,2.109471239969241e-12
155,1.7459083282333361e-12
156,1.4161823542267102e-12
157,1.1108633951550425e-12
158,8.496014256704959e-13
159,6.157836620914882e-13
160,4.186320783390516e-13
161,2.6232000266855315e-13
162,1.4011156405115357e-13
163,5.5477791037485415e-14
164,9.346358074007235e-15
165,1.995206356527535e-15
166,3.444187726753825e-14
167,1.0684476825323358e-13
168,2.1965625631642984e-13
169,3.710233386467142e-13
170,5.690027167485203e-13
171,8.086313384014109e-13
172,1.0864765727477401e-12
173,1.4095319664183165e-12
174,1.7749377634101984e-12
175,2.1886951888456203e-12
176,2.6389282622919614e-12
177,3.125792420477853e-12
178,3.6383477794053015e-12
179,4.217742336601089e-12
180,4.826487608346594e-12
181,5.475832209265519e-12
182,6.1465679796436754e-12
183,6.862359683114585e-12
184,7.620466632614623e-12
185,8.412872790792136e-12
186,9.244560686351494e-12
187,1.009434084401765e-11
188,1.1008706304244027e-11
189,1.1923802380267503e-11
190,1.2889103982916916e-11
191,1.3854532485073713e-11
192,1.486689075673589e-11
193,1.5895779362587595e-11
194,1.6952803787271067e-11
195,1.8035070260088394e-11
196,1.9134034385320848e-11
197,2.027511468911933e-11
198,2.1419592935995834e-11
199,2.258761492645873e-11
200,2.375983837980885e-11
201,2.4963254762066123e-11
202,2.6180883412218375e-11
203,2.7371493963651536e-11
204,2.857939544308608e-11
205,2.983402795038015e-11
206,3.10688206984218e-11
207,3.231204205257551e-11
208,3.356685568560774e-11
209,3.479117717903019e-11
210,3.604554861238139e-11
211,3.728409417698671e-11
212,3.853532367941892e-11
213,3.977953209723226e-11
214,4.099662347932274e-11
215,4.2243355326991494e-11
216,4.346582841594943e-11
217,4.467436491823982e-11
218,4.58688775415383e-11
219,4.702649189790846e-11
220,4.820237680536709e-11
221,4.938104207411815e-11
222,5.050649622574971e-11
223,5.1622452832034274e-11
224,5.2746574744350215e-11
225,5.382375893941628e-11
226,5.488413998038678e-11
227,5.59161647389617e-11
228,5.6895317313343373e-11
229,5.787977046758235e-11
230,5.883489906325554e-11
231,5.977761662105219e-11
232,6.069673533794696e-11
233,6.160073770824428e-11
234,6.246099880692176e-11
235,6.327373370759657e-11
236,6.407744535550813e-11
237,6.483529129728226e-11
238,6.555629878511048e-11
239,6.626536343975438e-11
240,6.693860575362188e-11
241,6.758138411465612e-11
242,6.817063497259112e-11
243,6.872422965762887e-11
244,6.924597695116349e-11
245,6.97355936809638e-11
246,7.019418627128496e-11
247,7.063878976715533e-11
248,7.105447598731506e-11
249,7.141396778914087e-11
250,7.174433736842669e-11
251,7.204987709376245e-11
252,7.232950529296446e-11
253,7.256457968098035e-11
254,7.278436999173337e-11
255,7.294068150379135e-11
256,7.306636135367239e-11
257,7.316437579821119e-11
258,7.322118603587222e-11
259,7.325735992875041e-11
260,7.326240129780638e-11
261,7.322899759753758e-11
262,7.317585459185017e-11
263,7.308383790139639e-11
264,7.296880085788593e-11
265,7.281352928692103e-11
266,7.262509889304873e-11
267,7.242311131049129e-11
268,7.218657847342201e-11
269,7.193336527250868e-11
270,7.164985095049483e-11
271,7.132873279914933e-11
272,7.099011478246404e-11
273,7.062219851948778e-11
274,7.023853474144293e-11
275,6.982704312555171e-11
276,6.940284857986166e-11
277,6.895906573505666e-11
278,6.84874557457744e-11
279,6.79879655830192e-11
280,6.747253916989384e-11
281,6.694095470099518e-11
282,6.639159847733683e-11
283,6.583112130005895e-11
284,6.525150517921602e-11
285,6.464989849219774e-11
286,6.403548335557452e-11
287,6.340860277945475e-11
288,6.276755533004186e-11
289,6.210425680794164e-11
290,6.144058210571075e-11
291,6.075386136735451e-11
292,6.006632330129271e-11
293,5.936349003763738e-11
294,5.865639948023166e-11
295,5.79368245953721e-11
296,5.721708088499411e-11
297,5.648723182482063e-11
298,5.5754006763590186e-11
299,5.5018883106732913e-11
300,5.426975991965706e-11
301,5.352284375758696e-11
302,5.2766232027199255e-11
303,5.20081269933526e-11
304,5.123811806900367e-11
305,5.0473656549430764e-11
306,4.970535258281897e-11
307,4.893049421979051e-11
308,4.8152281146013775e-11
309,4.737454479803895e-11
310,4.660449635990872e-11
311,4.582806309958392e-11
312,4.505293047525744e-11
313,4.427804108181334e-11
314,4.3507819919944564e-11
315,4.2749304495108917e-11
316,4.198435425195274e-11
317,4.122569346720781e-11
318,4.0475395859469914e-11
319,3.9716805382143856e-11
320,3.896626933166722e-11
321,3.822650878230214e-11
322,3.748927064279323e-11
323,3.675652984437603e-11
324,3.6031280376156926e-11
325,3.5304605837353996e-11
326,3.459254047576731e-11
327,3.3880355626985697e-11
328,3.31818330358345e-11
329,3.2485188886715196e-11
330,3.1800366072871045e-11
331,3.111564977178569e-11
332,3.04415109855477e-11
333,2.977479304665826e-11
334,2.9112881890848e-11
335,2.8470440680955403e-11
336,2.782762046657791e-11
337,2.719463962706714e-11
338,2.6569904898181064e-11
339,2.594585932241923e-11
340,2.5338858020713565e-11
341,2.473986391501802e-11
342,2.415125396406362e-11
343,2.3568044466583042e-11
344,2.29988359602514e-11
345,2.243591219792228e-11
346,2.1883756679606214e-11
347,2.1339207418931032e-11
348,2.0805460048880212e-11
349,2.028018534555937e-11
350,1.9761890941356792e-11
351,1.9256042531214445e-11
352,1.8753853497694946e-11
353,1.8258848960079477e-11
354,1.7776575231593068e-11
355,1.7302759383759544e-11
356,1.6843759658985887e-11
357,1.6387061492565896e-11
358,1.5944448885756436e-11
359,1.5507298211358354e-11
360,1.5080942296071896e-11
361,1.465981054522631e-11
362,1.4246561566705087e-11
363,1.3840120982696641e-11
364,1.3443747763045893e-11
365,1.3059967855875364e-11
366,1.2677725420107656e-11
367,1.2310066420236704e-11
368,1.1953031245844799e-11
369,1.1597932876174471e-11
370,1.1251315354902509e-11
371,1.0912911341108159e-11
372,1.0584262310308374e-11
373,1.0262879407203832e-11
374,9.95236208399696e-12
375,9.646045709293843e-12
376,9.345766774499268e-12
377,9.053994532679382e-12
378,8.771335068713654e-12
379,8.496699379061817e-12
380,8.227113278054744e-12
381,7.96086751919728e-12
382,7.706016174191696e-12
383,7.459390071787114e-12
384,7.217257466831548e-12
385,6.983941223347038e-12
386,6.754329431051597e-12
387,6.530338073112658e-12
388,6.31140232086306e-12
389,6.098441943828741e-12
390,5.8928796634444985e-12
391,5.693979328127684e-12
392,5.499183930516466e-12
393,5.310629931689959e-12
394,5.128268164683083e-12
395,4.950481118969436e-12
396,4.776668194453034e-12
397,4.608662763808113e-12
398,4.445849869154538e-12
399,4.2897349556742895e-12
400,4.138470449406071e-12
401,3.9911042117686595e-12
402,3.848202312019828e-12
403,3.710993603783157e-12
404,3.5763919511878114e-12
405,3.4472975716236146e-12
406,3.321586520971458e-12
407,3.1995809121958262e-12
408,3.082051402941605e-12
409,2.9676055081727112e-12
410,2.8570928087384894e-12
411,2.7512890883464077e-12
412,2.6483232242439303e-12
413,2.547791683569785e-12
414,2.4511423823511486e-12
415,2.3571914542638652e-12
416,2.2668362481008324e-12
417,2.1814371842418148e-12
418,2.0971190114866412e-12
419,2.016878766584217e-12
420,1.938458742824825e-12
421,1.8633434651888895e-12
422,1.7902014169143505e-12
423,1.7219611100606806e-12
424,1.6554754809471699e-12
425,1.5909195921655495e-12
426,1.5292336379985482e-12
427,1.4698407326181864e-12
428,1.4126820903898625e-12
429,1.3571457500863417e-12
430,1.3040968797574274e-12
431,1.2528440457754433e-12
432,1.2037903279119058e-12
433,1.1575938152976513e-12
434,1.1121841704989165e-12
435,1.0683961460063158e-12
436,1.026314504200822e-12
437,9.864022693894185e-13
438,9.480072297405054e-13
439,9.108982777353903e-13
440,8.751734793435564e-13
441,8.414557997337898e-13
442,8.09272911478138e-13
443,7.786081161315883e-13
444,7.480555249796399e-13
445,7.189480696270726e-13
446,6.916392425142157e-13
447,6.647107620163902e-13
448,6.387888452122293e-13
449,6.153076547257867e-13
450,5.922562947087904e-13
451,5.702911627269857e-13
452,5.487962431814684e-13
453,5.286065796269826e-13
454,5.095563437942826e-13
455,4.912584127672612e-13
456,4.739972187084005e-13
457,4.573862709854297e-13
458,4.419603462607074e-13
459,4.2689497395380515e-13
460,4.1213260653827403e-13
461,3.986936642609386e-13
462,3.853234743153394e-13
463,3.7289105162881187e-13
464,3.6114619838301044e-13
465,3.5004861967878253e-13
466,3.392720865658432e-13
467,3.289687060999749e-13
468,3.192179944491868e-13
469,3.0988024087033233e-13
470,3.0129673597939704e-13
471,2.932956009413668e-13
472,2.8551354623432134e-13
473,2.780716553065426e-13
474,2.710908793579415e-13
475,2.6455739066477373e-13
476,2.58465635758138e-13
477,2.526988281980794e-13
478,2.47298817735148e-13
479,2.4197082487710683e-13
480,2.3714879131543996e-13
481,2.3262307183928435e-13
482,2.2852967668684255e-13
483,2.2470752052201716e-13
484,2.2115786946456853e-13
485,2.1793590098732146e-13
486,2.1507143146766185e-13
487,2.123981294422705e-13
488,2.0977826935169375e-13
489,2.0745365278625828e-13
490,2.0529841927961318e-13
491,2.0355668935024162e-13
492,2.0206403377144543e-13
493,2.0092070945596951e-13
494,1.9981035981298137e-13
495,1.9883896323121006e-13
496,1.9805713903949147e-13
497,1.9749192971042213e-13
498,1.9721553443149533e-13
499,1.971723227959651e-13
500,1.9722566522211463e-13
501,1.9756484748446837e-13
502,1.9791120304791165e-13
503,1.9857289894867173e-13
504,1.993723057830246e-13
505,2.0038588582788278e-13
506,2.016521005402266e-13
507,2.0294645156799626e-13
508,2.044159793216907e-13
509,2.0607242856225259e-13
510,2.0798056696307449e-13
511,2.100362543769272e-13
512,2.1228836341839566e-13
513,2.1477839648666716e-13
514,2.172842043273004e-13
515,2.2000161902620312e-13
516,2.2295224126009627e-13
517,2.2609724772849784e-13
518,2.2937336597574097e-13
519,2.3274118815611655e-13
520,2.364252625950292e-13
521,2.402900719335218e-13
522,2.4424965116495313e-13
523,2.4847873857444576e-13
524,2.528515075087341e-13
525,2.5736752534297756e-13
526,2.621282047858265e-13
527,2.669678863073082e-13
528,2.7201153464643964e-13
529,2.77232169469128e-13
530,2.826854273983971e-13
531,2.883215125144982e-13
532,2.9413385830292787e-13
533,3.001226434150699e-13
534,3.0626781665001074e-13
535,3.1265584646205606e-13
536,3.192103478435432e-13
537,3.2597419982969013e-13
538,3.32938897298545e-13
539,3.400606115718543e-13
540,3.4741319249290585e-13
541,3.549270823960392e-13
542,3.6267135168313754e-13
543,3.705826536976004e-13
544,3.786741494011839e-13
545,3.8695482582570446e-13
546,3.954190855536131e-13
547,4.0413599336752064e-13
548,4.1307369790812575e-13
549,4.222486973524521e-13
550,4.3153909355361723e-13
551,4.410698016693332e-13
552,4.5074908009666647e-13
553,4.606494018492967e-13
554,4.70792403151238e-13
555,4.811213871764115e-13
556,4.916660397569511e-13
557,5.024119454094044e-13
558,5.133695425460297e-13
559,5.244434298155799e-13
560,5.358041471837959e-13
561,5.4732513387598e-13
562,5.590765432836596e-13
563,5.710150144029386e-13
564,5.831357472692083e-13
565,5.954531512315067e-13
566,6.079259335400669e-13
567,6.206328495004017e-13
568,6.335839732988626e-13
569,6.466782566180383e-13
570,6.59993754113528e-13
571,6.735377425626194e-13
572,6.872512445081928e-13
573,7.011096284449274e-13
574,7.152199496919858e-13
575,7.294783080444724e-13
576,7.43917489807639e-13
577,7.585770112611094e-13
578,7.734363713499606e-13
579,7.884445713238946e-13
580,8.036068351166889e-13
581,8.189412561085537e-13
582,8.344588734207877e-13
583,8.501454277022377e-13
584,8.659465118873115e-13
585,8.819591705545351e-13
586,8.981969649958058e-13
587,9.145260584431275e-13
588,9.310535719300076e-13
589,9.47740288388426e-13
590,9.646242810562055e-13
591,9.816285711592725e-13
592,9.987466753294651e-13
593,1.0160199652981031e-12
594,1.0334501397468965e-12
595,1.0510375534107136e-12
596,1.0687161830959349e-12
597,1.0865492692184777e-12
598,1.1045439096248051e-12
599,1.1226460325631036e-12
600,1.140891511216215e-12
601,1.159283271814193e-12
602,1.1777614247835144e-12
603,1.1963484159398547e-12
604,1.2151048325149586e-12
605,1.2339850348298006e-12
606,1.2529478821845746e-12
607,1.2720169228661108e-12
608,1.2911844651765425e-12
609,1.3105007150488863e-12
610,1.329864631795054e-12
611,1.3492993605467654e-12
612,1.3688840388192287e-12
613,1.388590685571991e-12
614,1.4083389185057865e-12
615,1.4282642750925568e-12
616,1.4481513430093963e-12
617,1.4681700705833455e-12
618,1.4881487635950871e-12
619,1.5082936049455427e-12
620,1.5285034122529775e-12
621,1.5487603182128721e-12
622,1.5689944350289378e-12
623,1.5893774093340463e-12
624,1.6098677855504357e-12
625,1.6303230835744828e-12
626,1.6508603595500719e-12
627,1.6714154904508822e-12
628,1.6920453065371233e-12
629,1.712705395502123e-12
630,1.733463410388689e-12
631,1.7541351156479374e-12
632,1.7748111398705012e-12
633,1.7955342070189081e-12
634,1.816368007517727e-12
635,1.8371614493393103e-12
636,1.8578816908936005e-12
637,1.8786998444694094e-12
638,1.8994697091686444e-12
639,1.9203291892951076e-12
640,1.9411475270251597e-12
641,1.961944745983276e-12
642,1.9827593545864236e-12
643,2.0035439816063055e-12
644,2.024197419450954e-12
645,2.0450987625209993e-12
646,2.0658373466196312e-12
647,2.086536659029548e-12
648,2.1072340682398544e-12
649,2.1279110980916077e-12
650,2.1484537777897494e-12
651,2.1691349473589336e-12
652,2.189656160649439e-12
653,2.210107305365679e-12
654,2.230419536129846e-12
655,2.25084777348035e-12
656,2.2711695273298043e-12
657,2.2913871266283555e-12
658,2.3115166721664136e-12
659,2.3316172278101698e-12
660,2.351725158574573e-12
661,2.3717050744822417e-12
662,2.391779212701423e-12
663,2.4116992184040156e-12
664,2.43149453439934e-12
665,2.451318612640209e-12
666,2.4711223185055835e-12
667,2.4907146036864288e-12
668,2.5102598151485e-12
669,2.5295772333379473e-12
670,2.5489336220062385e-12
671,2.5680804262402587e-12
672,2.5873979256712325e-12
673,2.6064424168167185e-12
674,2.6254607194565542e-12
675,2.644338134066865e-12
676,2.6631248334042342e-12
677,2.68184064486965e-12
678,2.7003180617849755e-12
679,2.718701371753026e-12
680,2.737035706083679e-12
681,2.755305601595106e-12
682,2.7734235597365125e-12
683,2.791432943012458e-12
684,2.8092913327866243e-12
685,2.827040443355192e-12
686,2.8447534012570354e-12
687,2.862293595262212e-12
688,2.8795921253840742e-12
689,2.8969019654655376e-12
690,2.914062629071434e-12
691,2.9311023032450142e-12
692,2.948011782279058e-12
693,2.964642800089072e-12
694,2.98128715364192e-12
695,2.9977681842205017e-12
696,3.0141242705404647e-12
697,3.030304646081159e-12
698,3.0464007416726246e-12
699,3.0623065321983068e-12
700,3.078090498746518e-12
701,3.0937366361024995e-12
702,3.10929463249229e-12
703,3.1246389047413153e-12
704,3.139878391863134e-12
705,3.1550288628945662e-12
706,3.169921003673314e-12
707,3.1846337113477993e-12
708,3.1992723210764756e-12
709,3.213687689066669e-12
710,3.227949663239513e-12
711,3.2420104696571953e-12
712,3.255982541843393e-12
713,3.269860604523148e-12
714,3.283556064761539e-12
715,3.2970542796877574e-12
716,3.3104347660995382e-12
717,3.323630010774476e-12
718,3.3366894312258032e-12
719,3.3496078968132236e-12
720,3.362377533243013e-12
721,3.375018351480626e-12
722,3.3874758428453013e-12
723,3.3997321168860518e-12
724,3.4118345595934564e-12
725,3.423755130157028e-12
726,3.435538059428271e-12
727,3.447148830887891e-12
728,3.458625105943817e-12
729,3.4699339611449964e-12
730,3.4810758373384328e-12
731,3.492103184230965e-12
732,3.5029593234691773e-12
733,3.5136588260471197e-12
734,3.524162813564174e-12
735,3.534531873940639e-12
736,3.544763101555088e-12
737,3.5548630504272107e-12
738,3.56476015521926e-12
739,3.57461269472197e-12
740,3.5842427138586636e-12
741,3.5937155420160802e-12
742,3.603002778800059e-12
743,3.6121562353198493e-12
744,3.621200306624387e-12
745,3.6300417235520267e-12
746,3.638678775891064e-12
747,3.64725093375639e-12
748,3.655691064498099e-12
749,3.6639200535021636e-12
750,3.6720226468292615e-12
751,3.679996771574947e-12
752,3.6878153980458865e-12
753,3.695455314302362e-12
754,3.703065596279041e-12
755,3.7104542804026484e-12
756,3.717698529544165e-12
757,3.7248294140648e-12
758,3.731812112432772e-12
759,3.73863929997522e-12
760,3.7453339074219245e-12
761,3.751881961049454e-12
762,3.758317465981322e-12
763,3.7645705847807996e-12
764,3.7707121973915355e-12
765,3.776736154971997e-12
766,3.782620498695056e-12
767,3.788376861188138e-12
768,3.794004532026941e-12
769,3.799425197680297e-12
770,3.8047781141869605e-12
771,3.809999172209383e-12
772,3.8150384393071305e-12
773,3.819909368474814e-12
774,3.8246728061530045e-12
775,3.8293730025068625e-12
776,3.833957514170375e-12
777,3.8383279950885755e-12
778,3.842593971793537e-12
779,3.84678202795335e-12
780,3.850793963072613e-12
781,3.854690303581983e-12
782,3.8584802717490656e-12
783,3.862231112118954e-12
784,3.86574434784772e-12
785,3.869137467672981e-12
786,3.872345253205142e-12
787,3.875533957983608e-12
788,3.8786081739076134e-12
789,3.881503420702133e-12
790,3.884253557322594e-12
791,3.886834347874965e-12
792,3.889434449566093e-12
793,3.891900301021838e-12
794,3.894240384738456e-12
795,3.896460485546896e-12
796,3.898505972481535e-12
797,3.900406991190144e-12
798,3.9021985248974e-12
799,3.903913731545061e-12
800,3.905553813652661e-12
801,3.907014436274305e-12
802,3.908383374462127e-12
803,3.909775890944689e-12
804,3.910963078601417e-12
805,3.912132711001337e-12
806,3.913041755173033e-12
807,3.913983759107355e-12
808,3.914761296308586e-12
809,3.915417707621183e-12
810,3.9159245462614255e-12
811,3.916358826730097e-12
812,3.916708716062312e-12
813,3.91691665136917e-12
814,3.917095224271319e-12
815,3.91706131215282e-12
816,3.916933758074444e-12
817,3.916830662380261e-12
818,3.916712789537326e-12
819,3.916384382911515e-12
820,3.915861087370542e-12
821,3.915304977525375e-12
822,3.914717864992057e-12
823,3.9140125226102555e-12
824,3.913152325745791e-12
825,3.912152671244473e-12
826,3.911081507042412e-12
827,3.909886756987472e-12
828,3.908462900574258e-12
829,3.907078596925246e-12
830,3.90558159264262e-12
831,3.904021629617631e-12
832,3.9023996947513385e-12
833,3.9007107613502556e-12
834,3.898797372970265e-12
835,3.8970026543742425e-12
836,3.894977149635742e-12
837,3.89307390717372e-12
838,3.890901467733084e-12
839,3.888660410911253e-12
840,3.886137359934245e-12
841,3.883802012259877e-12
842,3.881188718097857e-12
843,3.878500344753974e-12
844,3.875972834074581e-12
845,3.873208646225372e-12
846,3.87038479626527e-12
847,3.867414463788653e-12
848,3.864341681917854e-12
849,3.861210542626792e-12
850,3.857859486795723e-12
851,3.854680728990118e-12
852,3.851273732594357e-12
853,3.847762187821984e-12
854,3.844233355236996e-12
855,3.840502325292179e-12
856,3.836780069409193e-12
857,3.8329046922774946e-12
858,3.829151048164956e-12
859,3.825308111388771e-12
860,3.82133209738482e-12
861,3.817359397705193e-12
862,3.813462249324131e-12
863,3.809519666866235e-12
864,3.8053399885830965e-12
865,3.801100953456447e-12
866,3.79675147994501e-12
867,3.792185660919033e-12
868,3.787687913955501e-12
869,3.783239744627533e-12
870,3.77874690840133e-12
871,3.774029166386021e-12
872,3.7692562073788984e-12
873,3.764529252110952e-12
874,3.7597819451883965e-12
875,3.7549897727752055e-12
876,3.750090427338595e-12
877,3.745407943256397e-12
878,3.74033150471379e-12
879,3.735189529866998e-12
880,3.730088826325482e-12
881,3.7248477865787835e-12
882,3.719718530327983e-12
883,3.714395985277293e-12
884,3.708985251500935e-12
885,3.703805270624278e-12
886,3.69868670978597e-12
887,3.6932638087149125e-12
888,3.687750700305699e-12
889,3.682340303225223e-12
890,3.676904902578705e-12
891,3.671486131196207e-12
892,3.665734710005418e-12
893,3.660120970516229e-12
894,3.654669746059432e-12
895,3.649008826275492e-12
896,3.643197747824026e-12
897,3.637570668341358e-12
898,3.63193160376124e-12
899,3.626193306791688e-12
900,3.620551645572071e-12
901,3.6146484398046367e-12
902,3.60906570972525e-12
903,3.6032440289407266e-12
904,3.5973427868259973e-12
905,3.591409352472388e-12
906,3.585377264722201e-12
907,3.579456720541924e-12
908,3.5736195592243188e-12
909,3.5676594187165105e-12
910,3.561649847796092e-12
911,3.555549172087433e-12
912,3.549691785388027e-12
913,3.5437614836249354e-12
914,3.53771016562179e-12
915,3.531719703094915e-12
916,3.525890210112744e-12
917,3.519851467831825e-12
918,3.5139800810737538e-12
919,3.507841411756266e-12
920,3.5019269560417103e-12
921,3.4958865616010037e-12
922,3.4898157182741837e-12
923,3.4837797616199115e-12
924,3.4778867899570592e-12
925,3.4718562380998485e-12
926,3.465937777978302e-12
927,3.459980433906183e-12
928,3.4539882407679746e-12
929,3.447946549211123e-12
930,3.441967283808097e-12
931,3.4360502089998695e-12
932,3.4300235914115663e-12
933,3.4241453706685845e-12
934,3.4184152098596822e-12
935,3.41236699786414e-12
936,3.4064342924126512e-12
937,3.4005247417306896e-12
938,3.394696187883964e-12
939,3.389033518315217e-12
940,3.3832457284991284e-12
941,3.377478014786793e-12
942,3.3720566652195806e-12
943,3.3663897709682446e-12
944,3.3607765974235895e-12
945,3.3550940599308702e-12
946,3.3493491201846997e-12
947,3.3436477484761327e-12
948,3.338093848783415e-12
949,3.3324396508724204e-12
950,3.326886848345018e-12
951,3.321176572364933e-12
952,3.315769102552222e-12
953,3.3103211760001242e-12
954,3.3046523427495057e-12
955,3.2991795180855563e-12
956,3.2937056269226557e-12
957,3.288284319045261e-12
958,3.282833630696052e-12
959,3.277609057517775e-12
960,3.2723413661877086e-12
961,3.2672556760421202e-12
962,3.261837239569096e-12
963,3.2564356362122495e-12
964,3.2514740406798466e-12
965,3.2463545575998075e-12
966,3.2411806575989412e-12
967,3.23589535309096e-12
968,3.230760707208643e-12
969,3.2257919215079775e-12
970,3.22097849822078e-12
971,3.2160575608150256e-12
972,3.2112497906728798e-12
973,3.206464891018376e-12
974,3.201668093866835e-12
975,3.196843992698535e-12
976,3.1920644174400557e-12
977,3.1873610715182535e-12
978,3.1825936194972825e-12
979,3.1780676984837592e-12
980,3.1733904472202356e-12
981,3.1687474779994914e-12
982,3.1641258566783232e-12
983,3.1597274538817264e-12
984,3.1553975349506013e-12
985,3.1510658575144656e-12
986,3.1468149858327824e-12
987,3.1424648837123084e-12
988,3.1382513384842066e-12
989,3.133850969580158e-12
990,3.1297283382021645e-12
991,3.1254173274369083e-12
992,3.121418926942576e-12
993,3.1172655352604363e-12
994,3.1132041639126634e-12
995,3.1092172520902337e-12
996,3.105199572528853e-12
997,3.1013457213633762e-12
998,3.097370520562914e-12
999,3.0935412657769387e-12
