frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_orientation
36,3.949436667572023e-08,0.04922127047648719,0.04999903468574235,-4.266414933314355e-06,-0.00014340428504948255,-9.177700415528552e-05,-0.00012685265392065048,-3.958075112109327e-08,-1.8117083336503376e-08,-3.9730309203275353e-07,-2.982001488193521e-05
37,4.092741404599594e-08,0.049252528543538704,0.04999910141880977,-3.716041537449053e-06,-0.00014702331390271936,-9.261096288242165e-05,-0.00012602703645825386,-3.6338992259743463e-08,-2.0138405998316438e-08,-3.7605926367122175e-07,-3.311682384411826e-05
38,4.245440468664086e-08,0.049284146934695114,0.04999916145715292,-3.2295101784885e-06,-0.00015048767623710823,-9.332120340945517e-05,-0.0001254351227544248,-3.3080109318461837e-08,-2.2226250415278205e-08,-3.5516827596522434e-07,-3.666864257686854e-05
39,4.408197334533147e-08,0.04931569243107704,0.049999215474041736,-2.8013058920190756e-06,-0.00015381096002065845,-9.391017934129344e-05,-0.0001250481145689264,-3.0197035982837406e-08,-2.43731029637984e-08,-3.3472255858608596e-07,-4.048132984862526e-05
40,4.581729251061135e-08,0.04934679771884268,0.049999264076426964,-2.4261988098405785e-06,-0.00015700498416882896,-9.438042579396844e-05,-0.0001248337357537821,-2.7891335463436917e-08,-2.6571813939648623e-08,-3.147986744258075e-07,-4.456052246825652e-05
41,4.7668225225608856e-08,0.049377177911831036,0.04999930781146106,-2.0990949472988675e-06,-0.00016007983889982654,-9.47343904398218e-05,-0.0001247717736987397,-2.5889974608617194e-08,-2.881572518266005e-08,-2.954586491949481e-07,-4.891165318810743e-05
42,4.964335492900484e-08,0.04940659984327503,0.04999934717215153,-1.8151722012932596e-06,-0.00016304402731235438,-9.497418305409787e-05,-0.00012484185572247952,-2.4218730132474775e-08,-3.109823702234137e-08,-2.7675168614364516e-07,-5.3539962825069e-05
43,5.175199985147265e-08,0.04943487326655879,0.049999382602763445,-1.5698881688683132e-06,-0.00016590417439504002,-9.51023994033985e-05,-0.0001250314962817356,-2.274943611269009e-08,-3.341352806711111e-08,-2.587155517967957e-07,-5.845050980584001e-05
44,5.4004401788137195e-08,0.04946185904781128,0.04999941450321659,-1.3589038289901613e-06,-0.00016866608766954837,-9.51210108437013e-05,-0.0001253211812581867,-2.1577497122393652e-08,-3.57560148973861e-08,-2.413775097917142e-07,-6.364817276598339e-05
45,5.6411615690131365e-08,0.049487446489892645,0.04999944323346019,-1.1782950244617905e-06,-0.00017133362554885877,-9.503226964821845e-05,-0.00012570434773806483,-2.054186687416859e-08,-3.81201393427122e-08,-2.2475598682572055e-07,-6.913765043119816e-05
46,5.898570780446358e-08,0.04951156151296365,0.04999946911765496,-1.0244204561590613e-06,-0.0001739102750900523,-9.483838027913026e-05,-0.0001261648430954665,-1.9764852865478133e-08,-4.050093884273579e-08,-2.0886188490618034e-07,-7.492345920564461e-05
47,6.173982923580216e-08,0.049534154808301714,0.04999949244772284,-8.939922752758209e-07,-0.00017639793568003498,-9.454137271697258e-05,-0.00012669646821450442,-1.916591862993755e-08,-4.289382806961605e-08,-1.9369948227499795e-07,-8.100992367769224e-05
48,6.468822626300065e-08,0.049555194842485197,0.04999951348674866,-7.840466680028874e-07,-0.00017879789009673397,-9.414384201673754e-05,-0.00012728761066682637,-1.866753329693438e-08,-4.5294937072314187e-08,-1.7926734651249374e-07,-8.740116510038829e-05
49,6.78465718778982e-08,0.049574666684513505,0.049999532471574216,-6.918678242919913e-07,-0.00018111001013023544,-9.364791780901074e-05,-0.00012792980123776942,-1.8355491349097974e-08,-4.7700547460633414e-08,-1.6555925051470948e-07,-9.410108715560093e-05
50,7.12317598546463e-08,0.049592576839054506,0.04999954961550373,-6.151234047322418e-07,-0.00018333404040313998,-9.305591072438703e-05,-0.00012861377035733312,-1.8088829989437727e-08,-5.010300457268677e-08,-1.5256507596318406e-07,-0.00010111336754721477
51,7.486235138840259e-08,0.04960893714925147,0.04999956511102289,-5.517887740501232e-07,-0.00018546955143984768,-9.236973158581697e-05,-0.00012937023711856455,-1.867753951501072e-08,-5.250079561059894e-08,-1.402716727811919e-07,-0.00010844147545096725
52,7.875803629568408e-08,0.04962378967140246,0.04999957913168824,-5.000409048790024e-07,-0.0001875178313804031,-9.159174826228342e-05,-0.00013016867160331458,-1.8873903329108543e-08,-5.4891310665250026e-08,-1.2866324914384377e-07,-0.000116088649162159
53,8.294069538567348e-08,0.04963712416757387,0.049999591834137484,-4.583661856145676e-07,-0.00018947628700251136,-9.072496519787698e-05,-0.00013099699572194368,-1.8977154070398683e-08,-5.727162864662427e-08,-1.1772179115891598e-07,-0.0001240578462983926
54,8.743438520859181e-08,0.049648955729064664,0.04999960335977328,-4.2543860103663707e-07,-0.00019134179868976454,-8.977166469837751e-05,-0.0001318578579230234,-1.942733440785105e-08,-5.963881850240535e-08,-1.0742771720287727e-07,-0.00013235174415094215
55,9.226485687625196e-08,0.049659335701909356,0.049999613836293304,-4.00202756657698e-07,-0.00019311361280836882,-8.873463228543657e-05,-0.00013275085075292736,-2.003134191852496e-08,-6.199404254409463e-08,-9.776014242789014e-08,-0.00014097273193414446
56,9.746029219715515e-08,0.04966829593407849,0.04999962337917879,-3.8174803394229e-07,-0.00019478922540080288,-8.761674142239884e-05,-0.00013364349433686584,-2.0242257647851147e-08,-6.432830743536414e-08,-8.869727129992499e-08,-0.00014992286879291885
57,1.0305195968245717e-07,0.049675850441231205,0.04999963209300609,-3.694295212764644e-07,-0.00019636540854329421,-8.642001464262934e-05,-0.0001346024073427543,-2.161458922955717e-08,-6.66398275538711e-08,-8.021703645745662e-08,-0.00015920393293896367
58,1.0907269771941228e-07,0.049682075403761045,0.04999964007256211,-3.626918567969895e-07,-0.0001978445535801565,-8.514722865682679e-05,-0.00013561293599195778,-2.3140447780178874e-08,-6.892824950797608e-08,-7.229723622411204e-08,-0.00016881743967602118
59,1.1555886101806112e-07,0.04968697754994565,0.049999647403283026,-3.6106830238052285e-07,-0.000199225379990937,-8.380149364786745e-05,-0.000136645496240817,-2.4007869470210608e-08,-7.11943555493991e-08,-6.49156168357552e-08,-0.0001787645504561442
60,1.2255054611240288e-07,0.049690536420651216,0.04999965416222673,-3.6425496958507543e-07,-0.0002005030005238492,-8.238595497609487e-05,-0.0001376753207296133,-2.4615429694563318e-08,-7.343164233354394e-08,-5.805002350433795e-08,-0.00018904603887304221
61,1.3009166481448406e-07,0.04969278061054158,0.0499996604193309,-3.7210494408309027e-07,-0.0002016754853527359,-8.090314531100976e-05,-0.0001387602969771251,-2.640416596477735e-08,-7.563971204132189e-08,-5.1678608245573e-08,-0.0001996623506999527
62,1.3822894235846407e-07,0.04969376541333098,0.04999966623780743,-3.8447599350182523e-07,-0.00020274428337074693,-7.935586982220556e-05,-0.0001398798922309652,-2.8069960578136488e-08,-7.78167571383822e-08,-4.57801093930149e-08,-0.00021061360235522382
63,1.4701393663630002e-07,0.04969348929747771,0.049999671674617656,-4.013334295109789e-07,-0.00020370777646566403,-7.774771922146151e-05,-0.00014102576824370772,-2.9420471392427316e-08,-7.996137190321567e-08,-4.0333821915715416e-08,-0.00022189952283784486
64,1.565035143262899e-07,0.04969193658216268,0.04999967678106011,-4.2267287884663015e-07,-0.00020456340696389506,-7.608159110560178e-05,-0.0001421938359271735,-3.101352064049934e-08,-8.207114366116238e-08,-3.531967901718638e-08,-0.00023351945103550475
65,1.6675904641572e-07,0.049689135327172604,0.04999968160325295,-4.48566198125151e-07,-0.0002053107069505028,-7.436066365863427e-05,-0.00014338867913465947,-3.282217519995356e-08,-8.414371237634802e-08,-3.071831211938989e-08,-0.00024547233507367096
66,1.7784776728633162e-07,0.049685092664381196,0.04999968618256524,-4.790960376424102e-07,-0.00020594850065382624,-7.258821375858239e-05,-0.00014460909005720168,-3.4675093019131964e-08,-8.617660190611543e-08,-2.6511093160067004e-08,-0.0002577567176682781
67,1.898431377616941e-07,0.04967981511950226,0.049999690555938364,-5.143821384708114e-07,-0.00020647581238826085,-7.076739991249755e-05,-0.00014585531607735902,-3.669696724273308e-08,-8.816691206696892e-08,-2.268014064643237e-08,-0.0002703707270485664
68,2.028252846425159e-07,0.04967330864794401,0.049999694756379366,-5.545776700732571e-07,-0.0002068916670329932,-6.890181040107414e-05,-0.0001471229043090716,-3.878431442672081e-08,-9.011148228608568e-08,-1.920833999006671e-08,-0.00028331206128594694
69,2.1688206358045308e-07,0.049665584605662415,0.0499996988131105,-5.997997532419698e-07,-0.00020719486027401862,-6.699478923797261e-05,-0.00014841022493783385,-4.1176548393195844e-08,-9.200961883221342e-08,-1.6079291365203445e-08,-0.000296577955030763
70,2.321090997785348e-07,0.04965665092794707,0.049999702751787764,-6.501787048403323e-07,-0.00020738318738201318,-6.50500331606711e-05,-0.00014967439346946776,-4.284354204742158e-08,-9.385299316878292e-08,-1.3277216432823595e-08,-0.0003101651328669059
71,2.4861244329990554e-07,0.04964650910775006,0.04999970659505036,-7.059340252116136e-07,-0.00020745405937992037,-6.30705637815991e-05,-0.00015099889424163848,-4.626994254408601e-08,-9.563755844666788e-08,-1.0787032528367664e-08,-0.0003240698741857575
72,2.66505165661461e-07,0.04963523258666194,0.04999971036258039,-7.671659167203646e-07,-0.000207409520257323,-6.10598398518005e-05,-0.00015234060992952436,-4.92192349099696e-08,-9.73591594149948e-08,-8.594264564616251e-09,-0.00033828799506021423
73,2.859126953026204e-07,0.049622819809009414,0.049999714071194204,-8.340110598036996e-07,-0.00020724656073592453,-5.90221343842316e-05,-0.00015367782907560468,-5.186208440477458e-08,-9.901586887995593e-08,-6.68487154299921e-09,-0.000352814711514835
74,3.0697324446842835e-07,0.04960927954413647,0.0499997177351333,-9.065294775802927e-07,-0.00020695965954432169,-5.696127940082699e-05,-0.000154955851030536,-5.413388848296563e-08,-1.0059919299587988e-07,-5.045168896559209e-09,-0.0003676445760805669
75,3.2983873859675204e-07,0.04959466232290462,0.049999721366485006,-9.849205741437014e-07,-0.00020654453077818266,-5.488081690962581e-05,-0.00015625277592334896,-5.78997756406352e-08,-1.0210185998038099e-07,-3.661788330626576e-09,-0.0003827715329433702
76,3.546729491954789e-07,0.04957907491731211,0.049999724975333275,-1.0692398985486975e-06,-0.00020600011161630706,-5.2784608602219234e-05,-0.00015753827756270766,-6.17213800069294e-08,-1.0351799430786007e-07,-2.5215611664991443e-09,-0.000398188893543222
77,3.816568080329017e-07,0.04956257836972953,0.04999972856967181,-1.1595354272175148e-06,-0.00020532159778552684,-5.0676853767505465e-05,-0.00015877318219281733,-6.458969181721841e-08,-1.0484000058505587e-07,-1.6113785826324613e-09,-0.0004138891906040002
78,4.1099038169695576e-07,0.04954522651396204,0.049999732155816407,-1.2558907085524392e-06,-0.00020450111057287234,-4.8561758533115786e-05,-0.00015995939611457288,-6.84636844994202e-08,-1.0605975433459058e-07,-9.180917497448934e-10,-0.00042986412982266067
79,4.428921938806466e-07,0.049527153347386575,0.04999973573854596,-1.3583026387657445e-06,-0.00020353307660677593,-4.644342231026814e-05,-0.0001610850013094023,-7.230300269611689e-08,-1.0716823077014207e-07,-4.2839055083829293e-10,-0.00044610454458476694
80,4.776026692976385e-07,0.04950847554439134,0.04999973932118168,-1.4667937697283315e-06,-0.0002024096624821126,-4.432612995691037e-05,-0.0001621350966161117,-7.629116538510061e-08,-1.0815583674161213e-07,-1.2870347977111545e-10,-0.0004626002963488139
81,5.153864949716607e-07,0.04948933436285205,0.049999742905804896,-1.5813227008479615e-06,-0.0002011219149607125,-4.221425982523039e-05,-0.00016309191414620727,-8.017340036303722e-08,-1.0901266073777117e-07,-5.077545980274992e-12,-0.00047934019307959883
82,5.565353691148089e-07,0.04946988812391037,0.049999746493345154,-1.7018416337877424e-06,-0.00019966013125288066,-4.011210006867716e-05,-0.00016394013073295355,-8.437571352715167e-08,-1.0972773268946928e-07,-4.307301079116769e-11,-0.0004963118887627285
83,6.013705081640786e-07,0.049450318430386726,0.04999975008376076,-1.8282645639262407e-06,-0.000198012854350726,-3.8024246460995974e-05,-0.00016466062515974045,-8.856231659137848e-08,-1.1029019788410056e-07,-2.2766990587248105e-10,-0.000513501766473039
84,6.502470488630985e-07,0.04943082193629249,0.04999975367602501,-1.9604144209103352e-06,-0.00019616756672448724,-3.5955089730682707e-05,-0.00016523245722055435,-9.27610486201047e-08,-1.1068869254212626e-07,-5.431893939361736e-10,-0.0005308948277988157
85,7.035566608564502e-07,0.04941160821619228,0.04999975726829058,-2.0981550101540394e-06,-0.0001941108352198458,-3.390908390071928e-05,-0.00016563541430514306,-9.70537499256352e-08,-1.1091128619765559e-07,-9.732373692706446e-10,-0.0005484745758162927
86,7.617325147261068e-07,0.04939291280372018,0.04999976085806113,-2.241262863279377e-06,-0.0001918280961128976,-3.1890626973614236e-05,-0.00016586626588832587,-1.0153711826887957e-07,-1.1094530032975536e-07,-1.5006615918765059e-09,-0.0005662229033684393
87,8.252527224290808e-07,0.04937498242425599,0.04999976444211876,-2.3894342991538897e-06,-0.00018930440578654063,-2.9904024819897514e-05,-0.00016588882135692984,-1.0602402511494802e-07,-1.1077912697780066e-07,-2.1075304666948186e-09,-0.0005841199611992295
88,8.946477563234207e-07,0.04935806536368281,0.049999768016664406,-2.5423913858258004e-06,-0.00018652351689256612,-2.7953617163583078e-05,-0.00016572348249610513,-1.1074382655351656e-07,-1.104001500865786e-07,-2.7751573443528476e-09,-0.0006021440811250674
89,9.705023918943947e-07,0.049342441682969036,0.04999977157730734,-2.6996899857512278e-06,-0.00018347124901693583,-2.604339527053459e-05,-0.0001653369836276397,-1.1557274604001577e-07,-1.0979925622778944e-07,-3.4841693108751257e-09,-0.0006202717009962345
90,1.0534662255613088e-06,0.049328360785833865,0.0499997751191712,-2.8610227612467632e-06,-0.0001801329026690827,-2.4177167745627575e-05,-0.00016481283819302917,-1.2084791478628176e-07,-1.0896161329883683e-07,-4.214571669982906e-09,-0.0006384773687189778
91,1.1442496351279945e-06,0.049316115560906676,0.04999977863691403,-3.025807217923483e-06,-0.0001764983413150139,-2.2358959120544208e-05,-0.00016406526265200227,-1.2585500996920018e-07,-1.0788142009116389e-07,-4.94591261704311e-09,-0.0006567336357182134
92,1.2436477531611054e-06,0.049305892799441864,0.04999978212465072,-3.1934982080865764e-06,-0.0001725537211335672,-2.0592689588459298e-05,-0.00016310570936184376,-1.305245547200684e-07,-1.0655045004604181e-07,-5.657529988411002e-09,-0.0006750109979047231
93,1.3525364444907284e-06,0.04929791435530492,0.04999978557633838,-3.363634719832433e-06,-0.0001682920226117999,-1.8882071760757665e-05,-0.00016195274656638503,-1.3645413332596945e-07,-1.0496483987231626e-07,-6.328823448131013e-09,-0.000693278013596313
94,1.4718836820975421e-06,0.04929240023682187,0.04999978898583573,-3.535637288748897e-06,-0.00016370969558744179,-1.7230404265586345e-05,-0.00016065519594121724,-1.4177757634570298e-07,-1.0312122532180948e-07,-6.93960405876935e-09,-0.0007115014367826216
95,1.602752545769738e-06,0.049289518119285294,0.04999979234697671,-3.7090658889130233e-06,-0.00015880975033821267,-1.5640991148378716e-05,-0.00015925437037367374,-1.4707973150507314e-07,-1.0102027605983782e-07,-7.47047339205766e-09,-0.0007296464451337324
96,1.7463143650542673e-06,0.04928938663093116,0.04999979565375176,-3.883419246805041e-06,-0.00015360091892378542,-1.4116942062732155e-05,-0.00015778712986502796,-1.5180619072907575e-07,-9.866616339972292e-08,-7.903297798160713e-09,-0.0007476768730559185
97,1.90385609611631e-06,0.049292050971957914,0.049999798900331016,-4.058273114758004e-06,-0.00014809807041212848,-1.2661174853249426e-05,-0.00015629529661964625,-1.5620834403762274e-07,-9.606752259019555e-08,-8.221723795390593e-09,-0.0007655555066934457
98,2.0767893254603475e-06,0.04929749580380078,0.04999980208131524,-4.23332555119835e-06,-0.00014232277869776947,-1.1276545415985191e-05,-0.00015482833259738982,-1.604623065531996e-07,-9.323689167403551e-08,-8.411751070350379e-09,-0.0007832444045754891
99,2.2666617092205997e-06,0.049305631916272505,0.04999980519181165,-4.408264242388582e-06,-0.0001363023833264932,-9.965645461429522e-06,-0.00015342624101322144,-1.6451753026558436e-07,-9.019126006576985e-08,-8.46232764749309e-09,-0.0008007052156160408
100,2.47516615166857e-06,0.04931629006270055,0.04999980822757971,-4.5829654634334155e-06,-0.00013006917955648748,-8.7311305743851e-06,-0.00015213388542179018,-1.6907922884001891e-07,-8.694727771051238e-08,-8.365957488450355e-09,-0.0008178994518346626
101,2.704157769462889e-06,0.04932922238161167,0.04999981118512961,-4.75722373294765e-06,-0.00012365824980192945,-7.575564154142149e-06,-0.0001509471476310864,-1.7467650081925967e-07,-8.35305987426796e-08,-8.119332539864949e-09,-0.0008347886403537292
102,2.955676331214735e-06,0.04934408325890822,0.049999814061683696,-4.930935249244384e-06,-0.00011710524794010284,-6.501350872376341e-06,-0.00014990415365900844,-1.816960519818167e-07,-7.997198887784702e-08,-7.723907695569322e-09,-0.0008513344658835251
103,3.2319577456316258e-06,0.049360494336644085,0.04999981685527035,-5.104082274388864e-06,-0.00011044728991581262,-5.5107185343755856e-06,-0.0001490905851824209,-1.903928676938449e-07,-7.629461739403947e-08,-7.186392789864703e-09,-0.0008674989110414657
104,3.535443351258778e-06,0.049378037790717255,0.0499998195645108,-5.276408031148764e-06,-0.00010372089965663962,-4.605877529702565e-06,-0.00014849148283246905,-2.015057845028423e-07,-7.253029297304856e-08,-6.519238179900805e-09,-0.0008832441641762169
105,3.868829520791338e-06,0.049396177388776746,0.049999822188482104,-5.4477214316428775e-06,-9.695766049924315e-05,-3.789095739686045e-06,-0.0001481162616983056,-2.1497542945780879e-07,-6.870812809576792e-08,-5.741055263957545e-09,-0.000898532408166266
106,4.235093312971384e-06,0.049414368634965775,0.04999982472673395,-5.61769492991214e-06,-9.018599570630504e-05,-3.062466441221993e-06,-0.00014798440679442137,-2.3165948448422569e-07,-6.486390858892053e-08,-4.876949462136348e-09,-0.0009133255775984379
107,4.637526400921954e-06,0.049432059030449615,0.049999827179091794,-5.785884404025584e-06,-8.343022586970142e-05,-2.4280240823583362e-06,-0.00014814446331001818,-2.5006440296237997e-07,-6.102442648905316e-08,-3.9587871583825185e-09,-0.0009275851451329642
