frame,torque_per_frame
464,83.3026949769804
465,80.4619719099797
466,80.43539103982818
467,80.01381057245504
468,80.02055323986184
469,80.10569998180341
470,80.06272091274928
471,85.17587562533117
472,82.74714449821997
473,82.14626718063812
474,85.998149411119
475,82.9654310754903
476,83.20941628890851
477,83.48857399802654
478,83.80573806037657
479,84.17499567470695
480,84.59231903902588
481,85.04468102702039
482,85.5652239195182
483,86.15749884669174
484,86.79387211451501
485,87.35183764598733
486,87.68751312294721
487,87.72935964414596
488,88.77461420236962
489,88.04291209592387
490,87.54707167783747
491,86.59534981060825
492,86.17229074333548
493,85.86089150707848
494,85.63992081306398
495,85.49006089708908
496,85.37461494820587
497,85.30500139769993
498,85.22314947890001
499,85.16780530229586
500,85.12227080707765
501,85.08225857456799
502,85.04607063164269
503,85.0114466974033
504,84.97672112449027
505,84.94044018529917
506,84.9012050175939
507,84.85804655164225
508,84.80986853419242
509,84.75613955492847
510,84.7124032020065
511,84.63598301438333
512,84.524514718172
513,84.45748493862925
514,84.41759896312855
515,84.339505590015
516,84.15904883627599
517,84.00284756909086
518,83.87873036222493
519,83.77201301917724
520,83.75234266030957
521,83.59627061023296
522,83.45916941139113
523,83.3067545449444
524,83.15053892820046
525,82.9014866311226
526,82.62067094711081
527,82.40335869059689
528,82.22112714323103
529,82.05159618778673
530,81.82241421269006
531,81.61472504683924
532,81.43297028048698
533,81.32277362251605
534,81.07960810123068
535,80.82603751103072
536,80.57975459167417
537,80.33520938130269
538,80.09653437794468
539,79.84878738020655
540,79.61884192223191
541,79.37121276224855
542,79.11731767138909
543,78.85263929926384
544,78.59732550521628
545,78.32429654769314
546,78.09033500992271
547,77.79037229192545
548,77.51998182673549
549,77.26946271232167
550,77.02596969881732
551,77.57730073780348
552,79.91776602325415
553,85.43912837032798
554,93.57788439911664
555,96.4955666781877
556,102.07514291365828
557,103.17539151364201
558,108.75175168698036
559,114.04429522752332
560,118.82528872339651
561,120.16807505741924
562,124.88272519439421
563,129.3741090369012
564,136.2785230742624
565,135.15849757134524
566,145.65971359323797
567,150.3142492146875
568,129.73841463352016
569,114.81540241452026
570,115.64476155663002
571,115.63048520112503
572,115.62695533955562
573,115.77710979605186
574,115.09483991922903
575,115.04171770239341
576,114.87790414355561
577,114.68892979286477
578,114.88177156112954
579,114.52679541135299
580,114.70301418924797
581,114.83568074727523
582,114.88340582871902
583,115.18294612727925
584,114.9050554426955
585,115.20965414667594
586,115.20572171533573
587,115.16832415187824
588,115.47285463089216
589,115.46885464886296
590,115.69046000564563
591,115.56446148628461
592,115.64478694820869
593,115.56046832526195
594,115.48999476606119
595,115.58337461376655
596,115.79301215136516
597,115.96779974723327
598,116.09987860346305
599,116.24496604582387
600,116.25281500244606
601,116.34072054350841
602,116.61480682516563
603,116.97080620551574
604,117.34446808869112
605,117.6708125712918
606,117.92277249122131
607,118.09967295253742
608,118.21132131839263
609,118.26941766763198
610,118.28511575782764
611,118.26899641925561
612,118.23086307743657
613,118.17898090450186
614,118.11824333468545
615,118.04953967208135
616,117.9707107226001
617,117.8791535365032
618,117.77458023453224
619,117.66024253690708
620,117.54195567393768
621,117.426448160653
622,117.31948500299919
623,117.22479620004165
624,117.17884893143642
625,117.23151803935039
626,117.13606225872505
627,117.22939502621162
628,117.19407518381345
629,117.28602230349648
630,117.43673368716705
631,117.6071742343353
632,117.56097297543752
633,117.46965797418821
634,117.38491530889738
635,117.31083788896072
636,117.24925019020307
637,117.19791075760591
638,117.15448029885161
639,117.11682970250118
640,117.08292000914085
641,117.05092968965042
642,117.01914089346397
643,116.98625911200511
644,116.95137696886528
645,116.9138385894345
646,116.87348134243953
647,116.83035498285759
648,116.78085684949625
649,116.73455162519681
650,116.68913848871458
651,116.63153616512287
652,116.58203779706824
653,116.52726347172725
654,116.47200862119067
655,116.41553665870893
656,116.35785096684563
657,116.29865416685212
