frame,energy_per_frame
219,47.40535665668407
220,47.263113401894124
221,47.1312405840374
222,47.01106528322589
223,46.90180768293996
224,46.8076654028566
225,46.72073512356977
226,46.646269627773094
227,46.584246605889405
228,46.53500997718431
229,46.49895498924853
230,46.47434311933722
231,46.46234777390267
232,46.46350663262041
233,46.47701615970503
234,46.50468909977823
235,46.544169161254636
236,46.597021988060845
237,46.65994482964993
238,46.73486951289334
239,46.81529776386326
240,46.91802935260352
241,47.02958033767048
242,47.16162174547423
243,47.31777127677925
244,47.48434983494644
245,47.65978311297893
246,47.84508503943447
247,48.03917790307979
248,48.24045655433282
249,48.44487702178839
250,48.65743039844429
251,48.87693510096733
252,49.1034877089502
253,49.33758011491879
254,49.575394276783655
255,49.81547001423093
256,50.05923666736406
257,50.30708982602607
258,50.558199040510516
259,50.81237763532923
260,51.06706873543718
261,51.32374933127108
262,51.582196739572595
263,51.841151955549385
264,52.10078700671109
265,52.358773576545595
266,52.61630610418953
267,52.87301453742871
268,53.12801251667007
269,53.38167632480845
270,53.63179149567742
271,53.8794426993107
272,54.12434262474163
273,54.3655741674627
274,54.60322662330308
275,54.83561488298011
276,55.063479251332296
277,55.286664914495205
278,55.504227768160476
279,55.71613046392071
280,55.92130542540477
281,56.12005246653952
282,56.31225749906085
283,56.49591624361608
284,56.67378694375927
285,56.842508603718784
286,57.00330389496963
287,57.154122699927534
288,57.29617035101808
289,57.43017635429426
290,57.553475363401205
291,57.6666752731275
292,57.76912085660631
293,57.8602357355416
294,57.94090821307306
295,58.00902290672164
296,58.06557869548046
297,58.109857557310264
298,58.14144798438128
299,58.16100509559439
300,58.1666401369786
301,58.15780596711116
302,58.13476534118161
303,58.0983996646488
304,58.270445441135614
305,58.54998478209438
306,58.8118480083332
307,59.055519779904714
308,59.28040583766034
309,59.485763918666706
310,59.6705222353146
311,59.83639307269759
312,59.98246539275942
313,60.10929724322979
314,60.213915125036905
315,60.297511591952855
316,60.35816473975309
317,60.39720898163672
318,60.41430818911619
319,60.410341114685316
320,60.38377210395831
321,60.33746322385074
322,60.26677379858208
323,60.17438444193783
324,60.05861210309202
325,59.920010208559404
326,59.7605180416259
327,59.5784643869016
328,59.375184565999845
329,59.14919525045971
330,58.89909496798998
331,58.62830336126288
332,58.333371128986826
333,58.020176841671635
334,57.68415279287552
335,57.32471925691404
336,56.94431744268236
337,56.54206046950382
338,56.11901690561055
339,55.67391938557682
340,55.20597190442672
341,54.717971835676124
342,54.209086246457076
343,53.67996875119439
344,53.129816892630544
345,52.557598960095845
346,51.96654096775398
347,51.35507128105155
348,50.71815443732751
349,50.06273291621135
350,49.38642953384917
351,48.69270668167795
352,47.979500167493455
353,47.25379773725823
354,46.50327656127543
355,45.73155345745746
356,44.94070670511575
357,44.1320334840882
358,43.3066452871665
359,42.46360391796034
360,41.60246459624542
361,40.72551718514437
362,39.8320825370987
363,38.95473442721022
364,38.20566455445801
365,37.44179198370346
366,36.666044114083434
367,35.87726348765039
368,35.07686421585326
369,34.26358707639103
370,33.43761293208014
371,32.60138853008498
372,31.76290224754385
373,30.899470116296744
374,30.030519354942697
375,29.149501230084795
376,28.261969381075343
377,27.36553556822942
378,26.46106909908295
379,25.546425355752593
380,24.621448421769724
381,23.76461533106528
382,23.075422379489783
383,22.37891061562187
384,21.67260496694481
385,20.95810003015961
386,20.23677226961502
387,19.5084126116827
388,18.77400183195133
389,18.032417020065708
390,17.284181561864912
391,16.67027374675922
392,17.582261358387427
393,18.735989386655366
394,19.875762845012247
395,21.001160517022726
396,22.109319139357794
397,23.20016110227794
398,24.272004941941663
399,25.32499307809336
400,26.358089769761957
401,30.89856662517108
402,121.26938322182377
403,122.2381239426893
404,113.03631162254375
405,143.68227522409856
406,121.5313552708702
407,81.94700880303212
408,95.92212668450836
409,110.46789934277109
410,122.70174225549584
411,116.8159395207791
412,131.65385083243427
413,130.54749549756738
414,126.09150065466653
415,142.1139380263973
416,134.88206179452064
417,130.5438395062145
418,125.51453312660601
419,122.23209150357867
420,116.22934272700644
421,106.14637047478185
422,109.66950270196746
423,105.6729224873686
424,98.68870087627423
425,91.24000874335847
426,84.46280645935362
427,77.66845865280727
428,70.85722249416693
429,64.0846287199079
430,57.36261887752906
431,50.72086070292836
432,44.18612167897216
433,38.15102968223225
434,32.23583234981733
435,26.62640119674379
436,22.76605140024761
437,19.706847564478057
438,16.677198729375647
439,15.624535247634233
440,18.29316223543957
441,21.609448423222652
442,25.378167682881926
443,28.758854301966046
444,31.757762093565262
445,34.46737552341922
446,37.00125322816423
447,39.18295971843908
448,41.02187707151607
449,42.50556494970986
450,43.65461601720666
451,44.482661566995944
452,44.981792100948255
453,45.162801884479904
454,45.0153110302318
455,44.55613035973877
456,44.64603854219862
457,44.764492430712046
458,44.70207362527845
459,44.42788552463269
460,43.959670359510845
461,43.288085135490135
462,44.8404803716004
463,42.325171922103294
464,47.9302747588425
465,48.68232700406946
466,50.28932432523225
467,51.343688117878656
468,53.02146166562764
469,54.5755012241468
470,56.24407161604545
471,59.071671891245884
472,61.60246793726391
473,63.49999784856401
474,65.77704677348808
475,68.21434605075713
476,71.04207050475347
477,74.0210859163264
478,77.29951176459264
479,81.31435570724054
480,86.77442197475247
481,92.60416372259517
482,99.06762496125424
483,106.00616731169312
484,112.96905446719322
485,119.53128943372849
486,135.58741197660964
487,135.97382931509105
488,133.2353194250507
489,136.26222007732923
490,137.70113210972642
491,139.85779751831166
492,141.1366438293155
493,143.8529472233289
494,149.7398090556748
495,155.42490361151715
496,160.72835989831157
497,165.68497186531943
498,170.2942062251461
499,174.57032187797068
500,178.51788317868954
501,182.1437071269827
502,185.45282917204838
503,188.45070494664807
504,191.14392321475682
505,193.53843482898407
506,195.64097308795587
507,197.45835762961627
508,198.9969361580861
509,200.26371270518598
510,201.2695596054225
511,202.1132625390859
512,202.50507529129874
513,202.63084997606495
514,202.68016416739619
515,202.73407672232247
516,202.2756150499476
517,201.5858869451476
518,200.5500887868992
519,199.39942772597016
520,198.33401365702537
521,196.81017251117993
522,195.19540727609973
523,193.4527485175139
524,191.68902249034227
525,189.76871806145635
526,187.4087317875364
527,184.96664984820615
528,182.4774114119051
529,179.89205053639057
530,177.11416277719718
531,174.08375934933233
532,170.9867136333628
533,168.1262242039178
534,164.96464526886444
535,161.68559195516514
536,158.3502517702238
537,154.90523586868028
538,151.42582695447413
539,147.88470100859584
540,144.29364015771262
541,140.66188500674036
542,137.0057859722973
543,133.2688885140052
544,129.5109315320183
545,125.72803006537666
546,122.09842781735809
547,118.26771576115499
548,114.43719409242269
549,110.60766205962796
550,104.22517864037235
551,97.86523349067657
552,120.32630376769595
553,144.83667082589994
554,179.1250030730527
555,212.94199310109713
556,240.7844443388075
557,278.23096980124427
558,337.44401072815305
559,399.45417893581816
560,454.5103923004595
561,498.7559099574622
562,586.2052653213173
563,705.7347012423534
564,804.4476584829272
565,896.530438865442
566,1108.709651367523
567,1119.6898433041847
568,924.7126934240075
569,695.0922749393455
570,558.9242142083314
571,447.2777045196101
572,363.9392237063255
573,322.095028171892
574,283.8144214852846
575,269.3291336384818
576,263.6363932035846
577,259.93228466736366
578,274.13106709135815
579,281.83054177158215
580,299.9733615972047
581,326.7425420541626
582,353.37565820015175
583,380.99608591436447
584,399.6966814276192
585,431.626374113266
586,461.9092762916987
587,487.8996192239198
588,522.4411329021274
589,556.251833720402
590,593.4992661734727
591,607.7905290022529
592,562.4743318372739
593,527.9773548424218
594,502.202247791338
595,488.8541268205372
596,493.96329892838526
597,493.92834905518464
598,465.35813568570666
599,437.848079821948
600,419.969089935815
601,407.84991170482084
602,402.43996818737304
603,400.8659612166791
604,402.14448579526584
605,405.30480854515486
606,409.74376706022053
607,419.3384161360715
608,431.4127750837298
609,442.7276035855498
610,453.4672156265615
611,463.5596687443692
612,474.06770896556645
613,487.4950605021506
614,499.43724653543836
615,510.4929706316145
616,522.0610495972501
617,533.4511768084096
618,545.06757072397
619,557.1685482559183
620,569.9002570922221
621,583.3425063712332
622,597.529272369871
623,605.3170059204422
624,584.4917543274225
625,570.8926223938101
626,559.5646164746296
627,560.541457944264
628,539.821979737667
629,537.876742204823
630,544.4957046689062
631,556.336974816023
632,565.3068737756705
633,574.8492568815016
634,586.1673041252284
635,599.1064715980663
636,613.4077245894711
637,628.7533206925655
638,644.8312807287255
639,661.3477334145956
640,680.5868209160312
641,699.8677159159192
642,718.6251565190832
643,736.8836229144534
644,754.7009504830638
645,772.1461445452367
646,789.2912357448927
647,806.1997001920754
648,822.7758660882193
649,839.3748982288153
650,856.0425503436693
651,872.5168903421627
652,889.2103762791471
653,905.7787139006996
654,922.6689957104213
655,939.5715120105865
656,956.5400394054461
657,898.5278366796209
