frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_orientation
58,0.004026761301226867,0.4830828827454677,0.9999972689833599,-1.3744478950400634e-08,-0.003291008047356399,-0.007145690475165532,-0.002999326214194298,-2.2327119495457737e-06,-1.7406246164809477e-06,-7.533123231821568e-06,-0.04415219930750579
59,0.004112617314641363,0.48300161244416967,0.9999972739604934,-1.034071122490873e-08,-0.0032257881503889962,-0.007134826665829153,-0.0028993745800107718,-1.6901549315662123e-05,-1.8564146513742154e-06,-7.154958312588011e-06,-0.04584244585443532
60,0.004200179730250383,0.48294075930874014,0.9999972730996746,-7.695846685175597e-09,-0.0031592444473116064,-0.00711930119325593,-0.00276108062826097,-5.149304342921823e-06,-1.977261544893532e-06,-6.784767512215892e-06,-0.04754522005410329
61,0.00429155758613799,0.48293828622878365,0.9999972667409668,-5.823562477494474e-09,-0.003086861772165424,-0.007095285028697616,-0.002631246345117688,-1.2097307262592949e-05,-2.096789249410315e-06,-6.4233307914860465e-06,-0.04925655248770623
62,0.004387831193529701,0.48298001163841886,0.9999972550686527,-3.801789498494875e-09,-0.0030006125851119486,-0.007067693987754219,-0.0025235151406377554,-3.333453605591785e-06,-2.2175918238471234e-06,-6.071411793768378e-06,-0.050972605072021754
63,0.004488038945346438,0.48304961498385196,0.9999972383507021,-2.611724235834029e-09,-0.0029115567212333235,-0.007036676374983511,-0.002413562498986721,-3.629581215136568e-06,-2.3388736507088125e-06,-5.729315211532713e-06,-0.052690864338534586
64,0.004592362563643554,0.48314597146931415,0.9999972173881513,-1.9782709669384007e-09,-0.00281990023753745,-0.007002067425183984,-0.0023045993875712156,-3.7153488392505096e-06,-2.460007473244034e-06,-5.397262852909881e-06,-0.05440876649854036
65,0.004700967054631006,0.48326648218388296,0.9999971929283401,-1.7203446820465716e-09,-0.0027258576450435498,-0.006963779056981525,-0.002197426976636052,-3.7615343444485916e-06,-2.5804901001288504e-06,-5.075444853748397e-06,-0.056123720509315855
66,0.004814016848421851,0.48340887820824757,0.9999971656595666,-1.7516488667320724e-09,-0.0026297659313298852,-0.006921811265491642,-0.0020909891463816166,-3.924353222828358e-06,-2.7000008180370257e-06,-4.764015684219311e-06,-0.057833118033572536
67,0.004931690392816662,0.4835704874967736,0.9999971362192202,-2.0570605826302652e-09,-0.002531876524158868,-0.0068762030919272635,-0.0019859038293361664,-4.043703029310564e-06,-2.818155186887813e-06,-4.463095294990788e-06,-0.05953432999531316
68,0.005054180365579479,0.4837490674754933,0.9999971052004827,-2.67962914497267e-09,-0.002432472097404239,-0.00682702882963561,-0.0018824442522600293,-4.154175712756114e-06,-2.9345984293777453e-06,-4.1727809116189295e-06,-0.06122471766222121
69,0.0051816894088248765,0.4839425114783932,0.9999970731556558,-3.702504008823055e-09,-0.0023318400489710485,-0.006774318592108657,-0.0017808955162763596,-4.251564405421959e-06,-3.0489675365042225e-06,-3.8931456822259735e-06,-0.0629016386733649
70,0.005314424308215611,0.4841488200289791,0.9999970405969538,-5.2405427803457555e-09,-0.0022302667344187756,-0.0067221063947353376,-0.0016814806731417775,-4.342707143223379e-06,-3.201901308728168e-06,-3.6242208149050376e-06,-0.06456213003477454
71,0.0054523156884822704,0.4843642058729537,0.9999970078565853,-6.435247314049944e-09,-0.0021263149103921282,-0.006707571388315702,-0.0016095973551273346,-7.032488065306097e-05,-3.453720150076434e-06,-3.3656626660879505e-06,-0.06620304160149199
72,0.005600237290349507,0.484479771837458,0.9999969765816424,-1.0345885650941725e-08,-0.0020214415850070035,-0.006704141960812436,-0.0015799005050212145,-6.065381967346184e-06,-3.7368071146693734e-06,-3.1170278271066844e-06,-0.06782142644935787
73,0.005755985620489459,0.4845016745617451,0.9999969487448912,-1.613414580340665e-08,-0.0019157144670830606,-0.006666402341773452,-0.0015754852211102843,-3.741304317372851e-05,-3.7268284298129443e-06,-2.878355843074659e-06,-0.06941937067091977
74,0.005911369998361842,0.4845567346190128,0.9999969256899017,-2.9502490494405213e-08,-0.0018335617981734274,-0.006597594125848214,-0.0014330613194033504,-5.425847848528065e-05,-3.7718995727935674e-06,-2.6498585718044763e-06,-0.0709983792308576
75,0.006070978547461564,0.4846592586316907,0.9999969068401879,-4.098260421950736e-08,-0.0017461312925580827,-0.0065243524835789605,-0.0012940163724124432,-1.1499932043079752e-05,-3.847654829106059e-06,-2.431590120363202e-06,-0.07255419161052085
76,0.006237749919599807,0.48481278153171187,0.9999968904930223,-5.30451049003668e-08,-0.001654911593574207,-0.006439345221412757,-0.0011601925361901522,-3.5578090319177136e-05,-3.922406449291668e-06,-2.2238716150657895e-06,-0.07408070908286228
77,0.006413916549051304,0.48501141602266795,0.9999968755206793,-6.069566218456085e-08,-0.001551440977879315,-0.00635225143831333,-0.0010816175490617752,-4.63970354758203e-06,-4.002888147358091e-06,-2.0269979184169936e-06,-0.07557263730525356
78,0.006597282729686286,0.485224313292161,0.9999968611280937,-6.963508533928357e-08,-0.0014496277106104199,-0.006263010588604861,-0.0010052901925519109,-4.6534687498933636e-06,-4.0832701013977195e-06,-1.8408564341141186e-06,-0.07702765603049871
79,0.006788154726397559,0.48545170636954543,0.99999684762452,-8.007346384052999e-08,-0.0013498302710946595,-0.006171255797328604,-0.0009323169942945242,-4.6803447730781045e-06,-4.1605163510661015e-06,-1.6652903028415661e-06,-0.07844347560643228
80,0.00698685081236777,0.4856887847970449,0.999996835296912,-9.200951155784345e-08,-0.00125205665671252,-0.006076684787617524,-0.0008636728161945939,-4.513794010563288e-06,-4.232665618219015e-06,-1.5001203532973993e-06,-0.07981780504781058
81,0.007193682573649062,0.4859326855186631,0.9999968243789411,-1.0546871295915674e-07,-0.0011565313804153138,-0.005979180414013993,-0.0007985379197634757,-4.553241069515934e-06,-4.29883018791839e-06,-1.3451507774096037e-06,-0.08114838631844007
82,0.007408987763760484,0.48617974566453787,0.9999968150610301,-1.2045062817086237e-07,-0.0010633997910211327,-0.005878703348126241,-0.0007371524698100984,-4.50048310085549e-06,-4.358293293873105e-06,-1.2001692863194544e-06,-0.08243299740603677
83,0.007633121146050766,0.48642752346695345,0.9999968074983411,-1.3697288530390346e-07,-0.0009728877638024891,-0.005775272207740597,-0.0006795766530558467,-4.433842150319833e-06,-4.410687437364222e-06,-1.0649558679351613e-06,-0.08366947801922733
84,0.007866451120444618,0.4866738583052098,0.9999968018151516,-1.5499108259489535e-07,-0.000885211819142867,-0.005666592685124924,-0.0006260508671402931,-4.36557684224681e-06,-4.470437158997616e-06,-9.392838565370459e-07,-0.084855976844496
85,0.008109653676651585,0.4869181523185805,0.9999967982102955,-1.776719011380009e-07,-0.0008012821728130655,-0.005541996879642316,-0.0005624884506687522,-2.557754487497732e-05,-4.48738511229569e-06,-8.229445937040721e-07,-0.08598989430878543
86,0.008360502521293299,0.48719336275547936,0.9999967958771372,-1.9157346627074555e-07,-0.0007182846391295188,-0.005430625806411276,-0.0005093012005090714,-2.6749123207991943e-05,-4.508143941067405e-06,-7.156641977090541e-07,-0.08706850712669448
87,0.0086242502113485,0.4874580690347666,0.9999967947244329,-2.1256794558186932e-07,-0.0006392989147466546,-0.00531075033002801,-0.00046741534606553614,-1.2207432519062422e-05,-4.513178517970233e-06,-6.1726166305974e-07,-0.08808884159569845
88,0.008900109461956065,0.4877159528127183,0.9999967951109633,-2.291618517977656e-07,-0.0005613221284113155,-0.005193785901262232,-0.00044942725799046457,-1.5967030776664615e-05,-4.522681097903826e-06,-5.274779188966696e-07,-0.08904976976126196
89,0.009185284776962966,0.4879426120858153,0.9999967972155892,-2.5456903551285106e-07,-0.0004918542489277424,-0.005073700304429405,-0.0004142151155974716,-3.829375145869562e-06,-4.5247465428769e-06,-4.459303299010504e-07,-0.08995155273826298
90,0.009482182769041165,0.48815845064624974,0.9999968016962012,-2.8112945350016634e-07,-0.00042642492022068303,-0.004950436222915018,-0.00038380673504434526,-3.7955460356897675e-06,-4.518871417769448e-06,-3.72331775807082e-07,-0.09079259425611513
91,0.009791261257054136,0.48836007821162514,0.9999968084767417,-3.08461998542776e-07,-0.0003651406168229555,-0.004824081860774812,-0.0003569354594219476,-3.577626102924114e-06,-4.5045145308988364e-06,-3.063942360053835e-07,-0.09157139927537722
92,0.010112978683914869,0.4885485718897022,0.9999968174451848,-3.36440701627802e-07,-0.00030826933961341233,-0.004694853810823455,-0.00033367646392434835,-3.5264010875835083e-06,-4.481722195209995e-06,-2.478249733568869e-07,-0.09228661140872133
93,0.010447855555643993,0.4887230805118969,0.9999968284806803,-3.6489501607914365e-07,-0.00025596507281873605,-0.004562901134826601,-0.00031381711596623063,-3.345558980072383e-06,-4.450266733669638e-06,-1.9632602506679574e-07,-0.09293700201579796
94,0.010796412431886884,0.48888424042912293,0.9999968414532946,-3.936609603126512e-07,-0.00020843396024855076,-0.004428348131373717,-0.00029745156643912196,-3.223243311367696e-06,-4.4101249614432444e-06,-1.5159636742598199e-07,-0.09352149570795185
95,0.011159185255709385,0.48903209669176656,0.9999968562274045,-4.225830567043487e-07,-0.00016583827407095708,-0.004291362582788762,-0.0002844849368557334,-3.1058143576956354e-06,-4.361329398984507e-06,-1.1333020066994494e-07,-0.09403915810559618
96,0.011536738676622277,0.489166829834177,0.9999968726620607,-4.51470003168054e-07,-0.00012832800519102324,-0.004152140994810572,-0.0002748411789070815,-2.9812629236403154e-06,-4.303932950667366e-06,-8.121753417703925e-08,-0.09448920512160741
97,0.011929657941958938,0.48928870135479574,0.9999968906129884,-4.801700362719569e-07,-9.604447797335137e-05,-0.00401089076401048,-0.00026839273050427437,-2.8613162612600718e-06,-4.238033373706229e-06,-5.494478250646254e-08,-0.09487101453242387
98,0.01233854711747219,0.48939813727329373,0.9999969099385951,-5.085522273232407e-07,-6.91150551084789e-05,-0.003867892724210101,-0.00026503618573769927,-2.7297689939587144e-06,-4.163805974147442e-06,-3.419511049528464e-08,-0.09518413798048014
99,0.012764041081075591,0.48949567109776354,0.9999969305033318,-5.364991996997775e-07,-4.765270004839241e-05,-0.0037234223182385207,-0.0002646232023835182,-2.599118488433305e-06,-4.081416209059477e-06,-1.864896187876397e-08,-0.09542831447663161
100,0.013206794134563868,0.48958203335243394,0.9999969521833767,-5.639591403900075e-07,-3.1752016787725e-05,-0.0035778242578389007,-0.00026698512374423444,-2.4590663088019937e-06,-3.991121438078098e-06,-7.984429031715316e-09,-0.09560348496378226
101,0.013667491216865236,0.489658138661326,0.9999969748718536,-5.908985509203202e-07,-2.148562014315131e-05,-0.0034314698601868444,-0.00027192156994715333,-2.3140264602261595e-06,-3.893214118353364e-06,-1.877466140058143e-09,-0.09570980971976582
102,0.014146842317688481,0.48972513026582665,0.9999969984820294,-6.173363929428753e-07,-1.6899198772506757e-05,-0.0032847639932875043,-0.0002792055020108819,-2.1708899566874607e-06,-3.788033842406042e-06,-2.2151425822817352e-12,-0.09574768484435274
103,0.0146455858618556,0.4897844235535342,0.9999970229527481,-6.433497416421937e-07,-1.8005711291572982e-05,-0.003138143408957158,-0.0002885660214815289,-2.0274671896913787e-06,-3.6759727918132297e-06,-2.0312459160488333e-09,-0.09571776045661215
104,0.015164485928263033,0.4898377248112695,0.9999970482518652,-6.690520030767226e-07,-2.477918028370832e-05,-0.0029920565523062197,-0.00029972806805744767,-1.8960361103381729e-06,-3.5575233213038824e-06,-7.635753344830156e-09,-0.0956209593716955
105,0.0157043284186383,0.4898870380783824,0.999997074381402,-6.946446977255622e-07,-3.7147567219847055e-05,-0.002846994105432193,-0.00031237563234753907,-1.7726176793075865e-06,-3.432857578913297e-06,-1.648576417489429e-08,-0.0954585002298957
106,0.01626594431546658,0.4899346399415003,0.9999971013843715,-7.204671945341101e-07,-5.4979613216296646e-05,-0.0027033453450753695,-0.00032633161754347384,-1.7307609141425928e-06,-3.3030199021376373e-06,-2.8250337905426442e-08,-0.09523189802955981
107,0.0168501191526463,0.489983412001014,0.9999971293335145,-7.46535459649896e-07,-7.810095776860261e-05,-0.0025617987841024255,-0.00034099837648682296,-1.62861033459194e-06,-3.1684874201877846e-06,-4.259795731535502e-08,-0.09494299442125917
108,0.017457780090742097,0.49003590656607643,0.9999971583486272,-7.735559349117037e-07,-0.00010623107441721343,-0.002422658434666991,-0.0003566196246538311,-1.677890168139129e-06,-3.0296853007943158e-06,-5.9196676881290904e-08,-0.09459397215779669
109,0.01808976061703803,0.490095350280948,0.9999971885950166,-8.017106927091874e-07,-0.00013906034353677554,-0.0022864255959576677,-0.00037224413244985044,-1.5945377072057454e-06,-2.8875023187886555e-06,-7.771490264118558e-08,-0.09418736999187857
110,0.018746866922699505,0.4901645812942359,0.999997220275999,-8.317338666979033e-07,-0.0001760903327835688,-0.0021534347646066827,-0.00038829000550322235,-1.7084892078855773e-06,-2.742586847663467e-06,-9.782258777259782e-08,-0.093726079488438
111,0.01942996582137537,0.4902468896999219,0.9999972536343491,-8.639475612597817e-07,-0.00021683716505233475,-0.0020240078830939404,-0.00040436696144752204,-1.7763746882337728e-06,-2.5957454660422195e-06,-1.1919189504023133e-07,-0.09321330730387667
112,0.02013986918468798,0.4903450901001312,0.9999972889327118,-8.988412659981102e-07,-0.00026068769220861655,-0.0018984004752762638,-0.0004202266864012927,-1.8292666936758906e-06,-2.447798841895152e-06,-1.414988730419518e-07,-0.09265258105840801
113,0.020877344830911502,0.49046153888779753,0.9999973264533263,-9.369391419802103e-07,-0.00030692959472600954,-0.0017767838699366892,-0.000435535708675161,-1.8404035699859378e-06,-2.2994849002078293e-06,-1.6442544962851936e-07,-0.0920477318940667
