frame,gravity_xy_error
151,-0.059756373398454736
152,0.061365692393590146
153,-0.06035165867928984
154,0.0620082098597316
155,-0.06092820069981421
156,0.0626281427092862
157,-0.06148561900017884
158,0.06322520807735374
159,-0.06202354894891578
160,0.06379908637738596
161,-0.06254164278456319
162,0.0643494403035531
163,-0.06303957617610911
164,0.06487592037323722
165,-0.06351704256598428
166,0.06537816491549424
167,-0.06397377082996727
168,0.06585598378609517
169,-0.06440952634521675
170,0.06630852414386873
171,-0.06482413946008478
172,0.0667347830053945
173,-0.0652174781012909
174,0.06713292867019431
175,-0.06559004534022253
176,0.06750310853284266
177,-0.06594169632735769
178,0.06784698684334844
179,-0.06627172587238694
180,0.068164083172215
181,-0.06658015613456361
182,0.06845390703997742
183,-0.06686705121732116
184,0.06871597655969443
185,-0.06713252346158051
186,0.06894980993587708
187,-0.06737673123108766
188,0.06915492675232386
189,-0.06759989405817073
190,0.06933084476202893
191,-0.06780228443897053
192,0.06947708152625846
193,-0.06798423092713762
194,0.06959315902909996
195,-0.06814611998927592
196,0.06967860854695343
197,-0.06828839805566128
198,0.0697329758066701
199,-0.06841157455291849
200,0.0697558273835503
201,-0.06851622466550943
202,0.06974675999621331
203,-0.06860299149459301
204,0.06970540914058904
205,-0.06867258857053782
206,0.06963145965986947
207,-0.06872580207823831
208,0.0695246576084451
209,-0.06876349265124647
210,0.069384827082671
211,-0.06878659603220248
212,0.0692118744364978
213,-0.06879612082045355
214,0.06900581463665248
215,-0.06879314637707652
216,0.06876678401091585
217,-0.06877882401274188
218,0.06849507824793699
219,-0.06875435444389576
220,0.0681911685394633
221,-0.06872097556107822
222,0.06785568503458109
223,-0.06867995878620921
224,0.06748945571684771
225,-0.06863258317216724
226,0.06709352838503108
227,-0.06858011109828928
228,0.06666918298404892
229,-0.06852376111431205
230,0.06621793247279416
231,-0.06846468122611307
232,0.06574151690298177
233,-0.06840392657455928
234,0.06524189886441782
235,-0.06834243700512457
236,0.064721258938093
237,-0.0682810156923312
238,0.0641819798985572
239,-0.06822031448419012
240,0.06362662362907295
241,-0.06816082449171441
242,0.06305790253215626
243,-0.06810287230343351
244,0.06247864540524637
245,-0.06804662195180161
246,0.06189175837404308
247,-0.06799208285817541
248,0.06130018295879317
249,-0.0679391232106013
250,0.060706851283870794
251,-0.06788748813724055
252,0.060114641968512655
253,-0.06783682257753273
254,0.059526328218583564
255,-0.06778669598045091
256,0.05894454290949149
257,-0.06773663597051163
258,0.05837174707365604
259,-0.06768616527330837
260,0.05781020020135085
261,-0.06763482665266736
262,0.05726192558557549
263,-0.0675822068477711
264,0.0567286652287575
265,-0.06752795317316006
266,0.05621184751216708
267,-0.06747176734122277
268,0.055712538773286274
269,-0.06741337594594546
270,0.05523137610372868
271,-0.06735247778282477
272,0.05476848199742095
273,-0.06728867442033724
274,0.0543233702299242
275,-0.06722139461381296
276,0.05389486353892975
277,-0.06714982699221039
278,0.053481061053225636
279,-0.06707287581049849
280,0.05307939538846554
281,-0.06698915401707274
282,0.05268680071217477
283,-0.06689702501333769
284,0.05229998351963192
285,-0.0667947032134296
286,0.05191576470490247
287,-0.06668041789240636
288,0.05153142125446469
289,-0.0665526165907867
290,0.05114489776067325
291,-0.06641014836652198
292,0.05075471681041655
293,-0.06625188527780658
294,0.05036039015227398
295,-0.06607790819905467
296,0.04996215935106532
297,-0.06588945008467258
298,0.04956035914802462
299,-0.06568773426002149
300,0.049155476777140474
301,-0.06547439462709903
302,0.04874803757260627
303,-0.06525129444462262
304,0.048338467579957745
305,-0.06502035751918481
306,0.04792691240409913
307,-0.06478340389747643
308,0.0475131734366004
309,-0.06454203245939452
310,0.047096689296086756
311,-0.0642975560178235
312,0.046676564832348916
313,-0.06405098267115159
314,0.046251636646514216
315,-0.06380303249920476
316,0.04582054095366946
317,-0.06355416874375597
318,0.04538179283679378
319,-0.06330463643533596
320,0.04493384759238616
321,-0.06305450492869369
322,0.04447516534189358
323,-0.06280370824699605
324,0.04400427510505085
325,-0.06255208448245453
326,0.04351981962629581
327,-0.06229940188189427
328,0.043020601572905104
329,-0.06204537870692861
330,0.042505598497293726
331,-0.061789702798019236
332,0.04197397930256612
333,-0.06153204551340079
334,0.04142511280409636
335,-0.06127207153142766
336,0.040858567404776586
337,-0.06100944427614573
338,0.04027410400102927
339,-0.060743829623175004
340,0.039671663103217146
341,-0.06047489832888031
342,0.03905135002357296
343,-0.06020232547740969
344,0.0384134140348652
345,-0.059925787359329345
346,0.03775823519885251
347,-0.05964496297963774
348,0.037086297008415973
349,-0.059359532772608345
350,0.03639818319204018
351,-0.05906917512402336
352,0.0356945636502152
353,-0.0587735716635512
354,0.034976175460351894
355,-0.05847240387265317
356,0.03424383260471867
357,-0.05816535333700578
358,0.0334984037178138
359,-0.05785211178191804
360,0.03274081941701732
361,-0.05753238079048749
362,0.0319720800523443
363,-0.0572058729837077
364,0.03119324502388118
365,-0.05687231665704761
366,0.030405432934196747
367,-0.056531458328942116
368,0.029609817823527666
369,-0.05618306593122882
370,0.02880762666997772
371,-0.05582693175999962
372,0.02800013186016621
373,-0.055462873339633796
374,0.027188652866986428
375,-0.055090738289198235
376,0.02637454716516474
377,-0.05471040822752529
378,0.025559212694469206
379,-0.05432179366580197
380,0.02474408279385806
381,-0.05392483597670227
382,0.023930605541235044
383,-0.053519511805652696
384,0.02312024639622507
385,-0.0531058320672691
386,0.02231447634144328
387,-0.052683839923139596
388,0.021514769266643936
389,-0.05225361294565756
390,0.020722591568347944
391,-0.05181526784185694
392,0.019939404136859427
393,-0.051368954321404224
394,0.019166664669518108
395,-0.05091485152355565
396,0.01840580677913816
397,-0.05045317047919847
398,0.01765823522839617
399,-0.04998415332192337
400,0.016925321939115553
401,-0.04950807221389849
402,0.016208402508029657
403,-0.04902522793183019
404,0.015508772999048421
405,-0.04853594892669992
406,0.014827689174687264
407,-0.04804059000409916
408,0.014166360272554197
409,-0.047539527864734775
410,0.013525948408103535
411,-0.04703315963154226
412,0.012907559030887373
413,-0.04652190612108699
414,0.012312241180903375
415,-0.04600620816379517
416,0.01174099692681326
417,-0.045486522177861505
418,0.01119477348635134
419,-0.044963319852822335
420,0.010674462421505338
421,-0.04443708644862728
422,0.010180898665411714
423,-0.04390831886098745
424,0.009714860340453966
425,-0.043377524029416345
426,0.00927706851863099
427,-0.042845217481951414
428,0.008868187176556408
429,-0.04231192132307609
430,0.008488823230190639
431,-0.04177816259869437
432,0.008139526621630686
433,-0.04124447198749595
434,0.007820790702711064
435,-0.040711381915604444
436,0.0075330523219081106
437,-0.04017942501239736
438,0.007276692324499759
439,-0.03964913276342556
440,0.007052035733983015
441,-0.03912103389698364
442,0.006859351944440934
443,-0.03859565312738195
444,0.006698855537753637
445,-0.03807350950290507
446,0.006570706402285923
447,-0.03755511499225247
448,0.006475009851114061
449,-0.03704097317676143
450,0.0064118167700721535
451,-0.0365315777368393
452,0.006381124023934679
453,-0.0360274111649697
454,0.006382875057714138
455,-0.03552894359539085
456,0.006416959761001464
457,-0.03503663145853921
458,0.006483214599523393
459,-0.03455091603205132
460,0.006581423124060732
461,-0.034072222184417925
462,0.006711315788563625
463,-0.033600957437763666
464,0.00687257057921327
465,-0.03313751117918297
466,0.007064813945631061
467,-0.03268225294916025
468,0.007287620849807812
469,-0.03223553090631653
470,0.007540514699389604
471,-0.031797671978339805
472,0.007822966085701554
473,-0.03136898146563596
474,0.008134395505652897
475,-0.03094974182585374
476,0.008474174598139043
477,-0.030540211913191305
478,0.008841627025968331
479,-0.030140626035495135
480,0.00923602983700208
481,-0.02975119370810675
482,0.009656613142542464
483,-0.02937209966510854
484,0.010102562445812655
485,-0.029003503613389416
486,0.010573019585643943
487,-0.028645540252919058
488,0.011067084720713412
489,-0.02829831915073721
490,0.011583818477345211
491,-0.027961924844985244
492,0.012122243758730583
493,-0.027636417259228118
494,0.012681348214359737
495,-0.02732183199446329
496,0.013260086570931855
497,-0.027018180706052487
498,0.013857383092139347
499,-0.02672545139450465
500,0.014472134517624032
501,-0.026443609165337736
502,0.015103212840281518
503,-0.026172597036878825
504,0.015749468584766845
505,-0.025912336548720077
506,0.016409733825218476
507,-0.025662728304468252
508,0.01708282557622691
509,-0.025423652789128236
510,0.017767549273742366
511,-0.025194971409779422
512,0.01846270148842367
513,-0.024976527199120864
514,0.01916707369200172
515,-0.024768145663897484
516,0.01987945614619691
517,-0.024569635630907107
518,0.02059864087980689
519,-0.024380790110896784
520,0.02132342530571192
521,-0.02420138718220265
522,0.02205261560510672
523,-0.024031190854450202
524,0.022785030196438055
525,-0.023869951945673876
526,0.02351950274218906
527,-0.023717408763545382
528,0.024254885184803312
529,-0.023573287961088252
530,0.024990051221189746
531,-0.023437305320732453
532,0.02572389887920063
533,-0.023309166614567802
534,0.02645535358922685
535,-0.023188568412719327
536,0.02718337073929435
537,-0.02307519865400546
538,0.027946758822741412
539,-0.023057296759562692
540,0.02876156293210271
541,-0.02313223906791408
542,0.029605370414861762
543,-0.02321968847885464
544,0.030460864472723947
545,-0.02328057445000993
546,0.03132793800930766
547,-0.023315929143606324
548,0.032205013055698416
549,-0.0233325955338613
550,0.033091921476818005
551,-0.023339120955299154
552,0.03398778277642584
553,-0.023337556871121892
554,0.03489008747110554
555,-0.02332584169052241
556,0.03579947759553535
557,-0.023302683870447344
558,0.03672186566946781
559,-0.023262696734979015
560,0.03767375045509791
561,-0.0232034971188261
562,0.03866811255844245
563,-0.023119556985725567
564,0.03971134784410479
565,-0.022962464918214135
566,0.040800559723535336
567,-0.022767232264506342
568,0.041918393967593955
569,-0.022481941054952825
570,0.04304482946548494
571,-0.022151594452454824
572,0.044169221818930494
573,-0.02179720576386558
574,0.04528489625763932
575,-0.021424687487266735
576,0.04638858802881018
577,-0.021035740618786446
578,0.04747848647069324
579,-0.020631006421958926
580,0.04855348140073652
581,-0.020210917384851826
582,0.049612471864570434
583,-0.019774699167647326
584,0.05065526430192315
585,-0.019322813367805246
586,0.05168221676673402
587,-0.018856934227926333
588,0.05269319212823765
589,-0.018377648734064413
590,0.053688007032079085
591,-0.017885471178623515
592,0.054666287761895895
593,-0.017380902896420507
594,0.05562766100051844
595,-0.01686452719175736
596,0.056571707673989884
597,-0.01633696461467206
598,0.057497983360818454
599,-0.015798878870925688
600,0.05840601861847888
601,-0.01525097137863525
602,0.0592953303865566
603,-0.014693978152846397
604,0.060164626774915256
605,-0.014127910163183068
606,0.06101438702768057
607,-0.01355188569310089
608,0.06184835302518666
609,-0.012968578842507872
610,0.06266743316183705
611,-0.012380026748311157
612,0.0634694740254905
613,-0.011785348161618556
614,0.06425092165298518
615,-0.011186149613975151
616,0.06500899470364527
617,-0.010584018826197208
618,0.06574356198895454
619,-0.009979719489568422
620,0.06645443864203543
621,-0.00937406750591745
622,0.06714147130772427
623,-0.008767888494110927
624,0.0678045459893052
625,-0.008162003881279762
626,0.06844361138643751
627,-0.007557218935286081
628,0.06905862273019472
629,-0.006954359543789902
630,0.06964951383219467
631,-0.0063541956636662175
632,0.07021623155427324
633,-0.005757508997211733
634,0.07075869598197675
635,-0.00516507413592998
636,0.07127686825903903
637,-0.004577643928681282
638,0.07177071519985742
639,-0.0039959586135456734
640,0.07224019787021743
641,-0.003420739117110086
642,0.07268529053827565
643,-0.002852685596510088
644,0.07310595498581854
645,-0.00229247958891617
646,0.07350151540085843
647,-0.001742535560619483
648,0.07387310591106404
649,-0.0012011915228544328
650,0.07422085855632769
651,-0.0006697075189856356
652,0.07454448548668918
653,-0.0001486359055819531
654,0.07484429212893882
655,0.000361308622602291
656,0.07512077636737235
657,0.0008596323544841174
658,0.07537418926427737
659,0.001346172409959336
660,0.07560469333800972
661,0.0018210105897931077
662,0.07581244735980365
663,0.0022843812455827597
664,0.07599759424433379
665,0.0027366323000776425
666,0.07616026449511154
667,0.003178168979739621
668,0.07630060610589846
669,0.0036094055526071566
670,0.07641878961500873
671,0.004030744795476418
672,0.07651500048936051
673,0.004442573868812815
674,0.07658939760893682
675,0.0048452842429368564
676,0.07664218781753868
677,0.005239216098604282
678,0.07667364093421782
679,0.005624662481066662
680,0.07668400881431887
681,0.006001908804673402
682,0.07667352059154445
683,0.006371246925855467
684,0.07664240495414826
685,0.006732958384871839
686,0.07659089778157799
687,0.0070873181875927985
688,0.07651929405090774
689,0.007434567579492908
690,0.07642783167439689
691,0.007774964122257238
692,0.07631679999614964
693,0.008108751387081548
694,0.07618642353401629
695,0.008436200139237314
696,0.07603705753442748
697,0.008757490402301886
698,0.07586902275974185
699,0.009072836358368619
700,0.07568258045868273
701,0.00938248032481182
702,0.07547798357722126
703,0.009686653496090875
704,0.07525563377186133
705,0.009985506431335767
706,0.07501588189361441
707,0.010279174526939808
708,0.07475916600098646
709,0.010567749449100673
710,0.07448584861063498
711,0.010851346413089689
712,0.07419626893554263
713,0.011130083590661576
714,0.07389076699938232
715,0.011404086599648531
716,0.0735696837791147
717,0.011673479523589058
718,0.07323336116918486
719,0.01193838397200391
720,0.07288214366153838
721,0.012198917876586234
722,0.07251637867518301
723,0.012455193745787504
724,0.07213643071899285
725,0.012707309834997278
726,0.07174262339792689
727,0.012955377271731084
728,0.07133529203951987
729,0.013199504882984972
730,0.07091474166331824
731,0.013439801992108341
732,0.07048131687789225
733,0.013676348445325575
734,0.07003538207777198
735,0.013909203075286031
736,0.06957736223737931
737,0.014138384162981937
738,0.06910760151874257
739,0.014363949500412228
740,0.06862635008417126
741,0.014586001336468332
742,0.06813386334437772
743,0.014804649882803427
744,0.06763044068699225
745,0.015019985768524532
746,0.06711635959029602
747,0.015232108444772026
748,0.0665919285745172
749,0.015441084622399818
750,0.06605749847846254
751,0.015646953561925074
752,0.06551343228801511
753,0.01584973728134013
754,0.06496001021289442
755,0.016049500195634864
756,0.06439749513887927
757,0.016246313579175425
758,0.06382608856947838
759,0.016440299774720776
760,0.06324598902710177
761,0.0166315632497892
762,0.0626575204448408
763,0.016820163658542185
764,0.062061017330224684
765,0.01700613162162708
766,0.06145676337872047
767,0.01718951122898506
768,0.06084505738294404
769,0.01737033715620699
770,0.06022608965616011
771,0.017548675455274648
772,0.05960011453488467
773,0.017724605219391835
774,0.058967298975958024
775,0.017898217970944645
776,0.05832789162952956
777,0.018069565971064506
778,0.05768219001634781
779,0.01823867401954958
780,0.05703044222611183
781,0.01840555537527718
782,0.05637290994171501
783,0.018570247816709073
784,0.05570972286380158
785,0.01873283232784974
786,0.05504104813979315
787,0.01889339268833688
788,0.054367081709732985
789,0.01905200675042509
790,0.05368802296856227
791,0.019208745650329515
792,0.05300406588138291
793,0.019363678880268145
794,0.05231539884747908
795,0.01951687182115568
796,0.051622204592010626
797,0.019668387725854875
798,0.05092466931025593
799,0.01981828733174675
800,0.050222967870114765
801,0.01996663869917969
802,0.04951725206191411
803,0.020113515820153752
804,0.04880768176055448
805,0.02025899119469162
806,0.048094424294088826
807,0.02040313128951145
808,0.0473776439540723
809,0.020545999022837158
810,0.046657498447160786
811,0.020687654930115026
812,0.04593413934488227
813,0.020828159004509586
814,0.04520771253263815
815,0.02096757137783351
816,0.04447835920968205
817,0.021105952144350695
818,0.04374621563551411
819,0.021243361414994014
820,0.04301141279650354
821,0.021379860519784175
822,0.04227407651793287
823,0.02151551059029022
824,0.041534327622824364
825,0.0216503722084797
826,0.04079228380946528
827,0.021784505855696842
828,0.04004805992249208
829,0.021917971378040853
830,0.03930176759648636
831,0.022050827971224967
832,0.038553515263723005
833,0.022183134123100894
834,0.037803408141294625
835,0.0223149472717207
836,0.037051548453557855
837,0.022446323862713793
838,0.03629745445682347
839,0.022577403866602026
840,0.035540606757667834
841,0.022708329503430696
842,0.034780402849738795
843,0.022838776232952003
844,0.034016582275312894
845,0.022958491765754995
846,0.03325062147984449
847,0.02308161462104917
848,0.03248306606816022
849,0.023198580607592816
850,0.031712785154656586
851,0.023301956323457218
852,0.030938759453186224
853,0.023400411521951443
854,0.030161437328849114
855,0.023489445755190113
856,0.02938108777996935
857,0.023567569691039597
858,0.028594578081230036
859,0.023629195231161533
860,0.02780365574283272
861,0.02368660956120776
862,0.02700784493188956
863,0.023720424660699325
864,0.026211582731469004
865,0.023748161171545164
866,0.025409379759548316
867,0.02376723234771051
868,0.02461045213600269
869,0.023773548629902556
870,0.023812641598128032
871,0.023767346300321093
872,0.023021475107796705
873,0.02375423064355571
874,0.022238208304695948
875,0.023736470189030884
876,0.02146270209495499
877,0.023712843673737556
878,0.020698971732172795
879,0.023690555898731352
880,0.019945004063731436
881,0.02366895878477839
882,0.019200935100670294
883,0.02365935741854748
884,0.018472162642323552
885,0.023647106144039913
886,0.017755263344468846
887,0.023652431873394966
888,0.017085223018045954
889,0.02360614949861168
890,0.0164709431287381
891,0.02348827243019201
892,0.015891042133846758
893,0.023315180985079748
894,0.015323804356315867
895,0.023104856204139133
896,0.014756525853881526
897,0.02287182635006349
898,0.014175797848811086
899,0.02262755256651497
900,0.013568063388289408
901,0.0223801252443872
902,0.012923683989293654
903,0.02213614187242115
904,0.012238270781297538
905,0.02190153714449064
906,0.011511640550285628
907,0.02168136320745103
908,0.010746292015553134
909,0.021479520780072495
910,0.009946221506496138
911,0.02129873500732235
912,0.009116091351435512
913,0.02114067743546076
914,0.008260685897299726
915,0.021006142574940333
916,0.007384588887345651
917,0.0208952310943613
918,0.00649201287540774
919,0.020807512934415757
920,0.005586730224819342
921,0.02074216684688679
922,0.004672062717175374
923,0.020698096025055894
924,0.003750902798388076
925,0.020674022356578437
926,0.0028257500487213413
927,0.02066856153278197
928,0.0018987526352901856
929,0.020680282171053565
930,0.0009717478883699243
931,0.02070775119621575
932,4.63002373059599e-05
933,0.020749567221680802
934,-0.0008762649068804696
935,0.02080438462484144
936,-0.0017948310835873855
937,0.02087093010482719
938,-0.002708464320223498
939,0.02094801291945996
940,-0.003616392394035182
941,0.0210345472372042
942,-0.004517986994331099
943,0.02112956179191436
944,-0.005412746401778019
945,0.021232185780669103
946,-0.006300273687419964
947,0.021341616369703456
948,-0.007180257788437576
949,0.021457110425030367
950,-0.008052460304509838
951,0.021577984767339426
952,-0.008916705779376815
953,0.0217036137563436
954,-0.009772873372156028
955,0.02183342389538263
956,-0.010620889295110167
957,0.021966888997411373
958,-0.011460720096477804
959,0.02210353002472166
960,-0.01229236778809093
961,0.022242919946453034
962,-0.01311586519093052
963,0.022384685325924747
964,-0.013931270945638046
965,0.022528502934665795
966,-0.014738664584281708
967,0.02267409566073599
968,-0.015538142145805886
969,0.022821227756755817
970,-0.016329812355910744
971,0.022969700118627704
972,-0.017113793176538265
973,0.02311934562856011
974,-0.01789020921644181
975,0.02327002457384164
976,-0.018659189505972666
977,0.023421620109158617
978,-0.019420865355418208
979,0.023574034596037192
980,-0.020175369264072558
981,0.02372718646239396
982,-0.02092283365723376
983,0.02388100711385013
984,-0.021663389831758514
985,0.024035438234370515
986,-0.022397167192181638
987,0.024190429794291392
988,-0.023124292910467466
989,0.024345938333238434
990,-0.023844889846955087
991,0.024501925192893702
992,-0.02455908234748871
993,0.024658355945589183
994,-0.02526699020718514
995,0.02481519853671048
996,-0.02596873117408471
997,0.024972420966493686
998,-0.026664416890398092
999,0.025129994658688783
1000,-0.02735414916586853
1001,0.025287893374038962
1002,-0.02803803299498693
1003,0.025446089700378347
1004,-0.02871617019579308
1005,0.02560455652932574
1006,-0.02938865956944541
1007,0.025763266984045925
1008,-0.030055597182818965
1009,0.025922193961218986
1010,-0.030717076259448185
1011,0.02608131025319022
1012,-0.031373187220639566
1013,0.026240588650436804
1014,-0.032024017832120805
1015,0.02640000186439013
1016,-0.032669653464505975
1017,0.02655952244826778
1018,-0.03331017735645853
1019,0.026719122851478934
1020,-0.03394567062226398
1021,0.02687877573955294
1022,-0.03457621214347089
1023,0.027038453851988865
1024,-0.0352018788394106
1025,0.0271981300640752
1026,-0.035822746193461985
1027,0.027357777609709432
1028,-0.03643888790526615
1029,0.027517370050148614
1030,-0.03705037565677432
1031,0.027676881341036567
1032,-0.037657279746928535
1033,0.027836285980449148
1034,-0.03825966926809954
1035,0.02799555904120785
1036,-0.038857611899745625
1037,0.0281546761694003
1038,-0.039451174084084654
1039,0.02831361381699652
1040,-0.040040421250954444
1041,0.02847234921361083
1042,-0.040625417608143276
1043,0.028630860256952446
1044,-0.04120622604811157
1045,0.028789125645585997
1046,-0.04178290854720547
1047,0.028947125089654798
1048,-0.04235552624618074
1049,0.029104839144104607
1050,-0.04292413919034862
1051,0.029262249323463822
1052,-0.04348880651109911
1053,0.029419338258232935
1054,-0.044049586596671624
1055,0.029576089383922654
1056,-0.04460653690578163
1057,0.029732487238308396
1058,-0.045159714107892795
1059,0.02988851746738651
1060,-0.04570917407850521
1061,0.030044166676699853
1062,-0.04625497193551413
1063,0.030199422495214505
1064,-0.0467971621550017
1065,0.030354273662582285
1066,-0.04733579834747511
1067,0.030508709986008044
1068,-0.04787093350764533
1069,0.030662722286630098
1070,-0.048402620088280016
1071,0.03081630238033805
1072,-0.04893090971287124
1073,0.03096944312451143
1074,-0.04945585324399806
1075,0.031122138551827938
1076,-0.04997750094879527
1077,0.031274383598533906
1078,-0.05049590258232274
1079,0.03142617407123324
1080,-0.05101110707798504
1081,0.031577506816434904
1082,-0.051523162614275676
1083,0.031728379807846485
1084,-0.052032116764373706
1085,0.03187879194226693
1086,-0.05253801648925975
1087,0.03202874292418831
1088,-0.05304090817120782
1089,0.03217823343067629
1090,-0.0535408374536662
1091,0.03232726501792961
1092,-0.054037849362387674
1093,0.03247584003475939
1094,-0.0545319882456729
1095,0.03262396179523399
1096,-0.055023297839942316
1097,0.032771634517482474
1098,-0.05551182125828621
1099,0.03291886307507841
1100,-0.05599760091877283
1101,0.03306565300704484
1102,-0.05637653567594072
1103,0.0332378373254857
1104,-0.05673107336670305
1105,0.03341992786138598
1106,-0.05694346094019565
1107,0.033645608147005804
1108,-0.05708981745533041
1109,0.03388155108077701
1110,-0.05716675578800649
1111,0.034104037519464864
1112,-0.0571680351408533
1113,0.03429938662304716
1114,-0.05709014168337465
1115,0.034467815983311514
1116,-0.056933751951596515
1117,0.03461397856609955
1118,-0.056702109172305976
1119,0.03474103680003856
1120,-0.0563995140540213
1121,0.034852690615064415
1122,-0.056030882157493495
1123,0.03495285339105586
1124,-0.055599644539654186
1125,0.035044749116904285
1126,-0.05510804146725103
1127,0.035131073517946844
1128,-0.05455743945683634
1129,0.035214053026479425
1130,-0.053948780067371686
1131,0.03529579865276204
1132,-0.0532825712762754
1133,0.03537853621960196
1134,-0.05256063103870205
1135,0.03546493158524927
1136,-0.05178713658335485
1137,0.03555810369901193
1138,-0.05096638372888558
1139,0.03566109436412169
1140,-0.050101957594602904
1141,0.03577753682352727
1142,-0.049196548127674856
1143,0.03591240056334488
1144,-0.048253928437436366
1145,0.036070908811965834
1146,-0.047280082940638464
1147,0.03625817679822987
1148,-0.04628354832590717
1149,0.03647990431510342
1150,-0.04526863298833646
1151,0.036740947630811885
1152,-0.04424273281821576
1153,0.03704635726089963
1154,-0.04321382007910023
1155,0.03740080222106735
1156,-0.04218935488691122
1157,0.037808470175081765
1158,-0.04117739100294036
1159,0.03827221562380316
1160,-0.040186620101784296
1161,0.03879364578882507
1162,-0.03922630433924758
1163,0.03937329638889982
1164,-0.0383062617135176
1165,0.04001100528537951
1166,-0.03743660531155913
1167,0.04070643002879049
1168,-0.03662702954728036
1169,0.041459462789365215
1170,-0.03588565943191486
1171,0.04227044403252037
1172,-0.0352180008231208
1173,0.043139986805011035
1174,-0.03462635969544673
1175,0.044068714784772624
1176,-0.03411284306830772
1177,0.04505914974211174
1178,-0.03367443649972604
1179,0.04611074233383351
1180,-0.03330678299957403
1181,0.047222527279635496
1182,-0.03301463512173193
1183,0.04840132322989272
1184,-0.03278686252355793
1185,0.04964139422801879
1186,-0.03262888478346778
1187,0.050945934140098376
1188,-0.03255234810474883
1189,0.05231738455795837
1190,-0.03255152231888689
1191,0.05376391984935451
1192,-0.03264273522634653
1193,0.055269583358032524
1194,-0.03281651584678895
1195,0.056849573522665967
1196,-0.03306660707875273
1197,0.058465081698079256
1198,-0.03340802323400222
1199,0.060095342483244
1200,-0.03384882813874465
1201,0.06172237237201481
1202,-0.034419698828302196
1203,0.06332869681745006
1204,-0.035117493464237697
1205,0.06489576000603106
