frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_orientation
22,2.603327141600922e-08,0.04999999996193385,0.04999676182313856,-1.8669542522676056e-05,-4.6935241094810446e-08,-4.477148094753929e-05,-0.0,-0.0,-2.1629781738975723e-11,-1.0298415283974675e-09,-2.8362441520198636e-10
23,2.692379589149472e-08,0.04999999996172228,0.04999704532412765,-1.682634004641202e-05,-5.020281177453281e-08,-4.755156757180959e-05,-0.0,-0.0,-2.1555113026969536e-11,-9.234202634266375e-10,-5.409004853747064e-10
24,2.7847302479388714e-08,0.049999999961515995,0.04999730290668855,-1.5066556061747034e-05,-5.2925264750796125e-08,-5.0282510124621795e-05,-0.0,-0.0,-2.1264135010371606e-11,-8.302125937861575e-10,-8.89454712825068e-10
25,2.8806387903518717e-08,0.04999999996136198,0.04999753650337285,-1.3403452887172373e-05,-5.50800402353638e-08,-5.295403431155578e-05,-0.0,-0.0,-2.0623150267893897e-11,-7.484241603625138e-10,-1.3324572751275396e-09
26,2.980394273301161e-08,0.049999999961322476,0.04999774800581803,-1.184603284511514e-05,-5.665457190825123e-08,-5.555534314976071e-05,-0.0,-0.0,-1.9468789756918603e-11,-6.765186761884243e-10,-1.8712593740171876e-09
27,3.084321561044474e-08,0.049999999961424374,0.04999793924848694,-1.039980914145541e-05,-5.7637081157991065e-08,-5.8077996786429255e-05,-0.0,-0.0,-1.7795425839066043e-11,-6.131666791924227e-10,-2.505438589389646e-09
28,3.1927534654503275e-08,0.04999999996166517,0.04999811198697554,-9.066906613236568e-06,-5.8045198150420027e-08,-6.051616468684619e-05,-0.0,-0.0,-1.5735907940975893e-11,-5.572284842821721e-10,-3.2329392141259817e-09
29,3.3060342764840254e-08,0.049999999962029834,0.04999826787332769,-7.846945796046782e-06,-5.792241256483698e-08,-6.286570569104092e-05,-0.0,-0.0,-1.3479825002140507e-11,-5.077277956294137e-10,-4.050329581477809e-09
30,3.424519780005394e-08,0.04999999996239321,0.049998408444001836,-6.737893253380428e-06,-5.7327537557221746e-08,-6.512397171075887e-05,-0.0,-0.0,-1.1211155738948957e-11,-4.6381799065307243e-10,-4.953064093353912e-09
31,3.548588304363902e-08,0.04999999996279611,0.04999853511680712,-5.736487570531766e-06,-5.632723815381073e-08,-6.728924655686866e-05,-0.0,-0.0,-9.075506636116606e-12,-4.247656972003782e-10,-5.935743099391721e-09
32,3.678642369167403e-08,0.04999999996323357,0.049998649193107134,-4.83861242769941e-06,-5.4989892250132055e-08,-6.936029582646624e-05,-0.0,-0.0,-7.168473403680802e-12,-3.899468271805939e-10,-6.992352392536141e-09
33,3.815110092431115e-08,0.04999999996367636,0.04999875186305088,-4.0394976271484264e-06,-5.3381337782770984e-08,-7.13367150759616e-05,-0.0,-0.0,-5.538952938859557e-12,-3.588372604429524e-10,-8.116477601073229e-09
34,3.9584606319884474e-08,0.04999999996408259,0.049998844211993236,-3.333814790278523e-06,-5.156300280728887e-08,-7.321809315398006e-05,-0.0,-0.0,-4.198447005312138e-12,-3.309786419177239e-10,-9.30148691693686e-09
35,4.109194831426096e-08,0.04999999996447855,0.04999892722790213,-2.715969297993485e-06,-4.9589555519018396e-08,-7.500431590885084e-05,-0.0,-0.0,-3.1325223138280306e-12,-3.0596794833170155e-10,-1.0540679958075352e-08
36,4.2678574392112315e-08,0.04999999996486575,0.04999900180900149,-2.1800875971104504e-06,-4.75088240876087e-08,-7.669532344450913e-05,-0.0,-0.0,-2.311464449853975e-12,-2.8346091470114483e-10,-1.1827407967274784e-08
37,4.4350377554342547e-08,0.04999999996522878,0.04999906877097348,-1.7201532288266553e-06,-4.536154125402877e-08,-7.829092751927696e-05,-0.0,-0.0,-1.6997781513515196e-12,-2.6316031446902486e-10,-1.3155164044149584e-08
38,4.611370795614231e-08,0.049999999965592706,0.04999912885406136,-1.3300990962635222e-06,-4.318152138768547e-08,-7.979146736813877e-05,-0.0,-0.0,-1.2576300023571719e-12,-2.448081460997819e-10,-1.4517653961256227e-08
39,4.797556129392671e-08,0.04999999996599081,0.04999918272921747,-1.0037661333601577e-06,-4.0997016908916524e-08,-8.119675083635097e-05,-0.0,-0.0,-9.484617318416514e-13,-2.2818039351105035e-10,-1.5908844599224247e-08
40,4.9943402318380403e-08,0.049999999966390915,0.049999231004124456,-7.351459903727266e-07,-3.883021566867957e-08,-8.250684667907585e-05,-0.0,-0.0,-7.412410552488639e-13,-2.1308315573327831e-10,-1.73229929342883e-08
41,5.20253832336353e-08,0.04999999996674548,0.04999927422898604,-5.183145946462271e-07,-3.6698819012802514e-08,-8.372180989851748e-05,-0.0,-0.0,-6.097206419511772e-13,-1.9934927833383805e-10,-1.8754666340436535e-08
42,5.423034219780551e-08,0.04999999996710558,0.04999931290163197,-3.475482405504506e-07,-3.4616433516937166e-08,-8.484152980222036e-05,-0.0,-0.0,-5.330947518766716e-13,-1.8682980338243376e-10,-2.0198748598430028e-08
43,5.65678195155593e-08,0.04999999996745269,0.04999934747248863,-2.1734746958921023e-07,-3.2593086131075285e-08,-8.586643111695231e-05,-0.0,-0.0,-4.950534816545356e-13,-1.753926430546872e-10,-2.165044301031497e-08
44,5.904828421644604e-08,0.04999999996777552,0.04999937834864318,-1.224447993714293e-07,-3.063642876446484e-08,-8.679643389755047e-05,-0.0,-0.0,-4.839158647380823e-13,-1.6492596125708645e-10,-2.3105266770398316e-08
45,6.168295749518275e-08,0.04999999996809113,0.04999940589790206,-5.791044262970622e-08,-2.8751326637818782e-08,-8.763177925924501e-05,-0.0,-0.0,-4.899212591960401e-13,-1.553316058226133e-10,-2.455903866638022e-08
46,6.448408540223804e-08,0.04999999996840479,0.049999430452803945,-1.9130034433090008e-08,-2.6941033315604956e-08,-8.837273199189444e-05,-0.0,-0.0,-5.070392032566054e-13,-1.4652115702569811e-10,-2.6007869249444174e-08
47,6.746494886728803e-08,0.049999999968690985,0.049999452314001144,-1.8341903901742288e-09,-2.520729452678223e-08,-8.901945701541356e-05,-0.0,-0.0,-5.302665601956491e-13,-1.3841704737221707e-10,-2.7448144854418037e-08
48,7.063992166964627e-08,0.04999999996894156,0.04999947175358164,-2.1072461733777104e-09,-2.3550580292467204e-08,-8.957268850219039e-05,-0.0,-0.0,-5.567939260638549e-13,-1.3094901380610668e-10,-2.8876516394106307e-08
49,7.40247424651892e-08,0.04999999996924032,0.049999489017727924,-1.6394647852007177e-08,-2.197082774393582e-08,-9.003271503240687e-05,-0.0,-0.0,-5.847974488717924e-13,-1.2405800306749124e-10,-3.0289884418530836e-08
50,7.763635999749384e-08,0.04999999996947079,0.049999504329333144,-4.1503365406675445e-08,-2.0466914934769212e-08,-9.040017581425174e-05,-0.0,-0.0,-6.125592749097294e-13,-1.1769069759449976e-10,-3.1685381613889274e-08
51,8.149326803113396e-08,0.04999999996968231,0.04999951789060589,-7.459543124462154e-08,-1.903741527640705e-08,-9.067578175077152e-05,-0.0,-0.0,-6.392688554576076e-13,-1.117959461183751e-10,-3.306036162095007e-08
52,8.561557278377463e-08,0.049999999969969906,0.04999952988520166,-1.1317248755690889e-07,-1.7680525727285566e-08,-9.086016558227242e-05,-0.0,-0.0,-6.652333709268713e-13,-1.0633042217199326e-10,-3.4412383504365157e-08
53,9.002508139446002e-08,0.049999999970176956,0.04999954048030028,-1.5505947070937206e-07,-1.6394088835851285e-08,-9.095454382728314e-05,-0.0,-0.0,-6.902916146573875e-13,-1.0125968982278597e-10,-3.573920299999004e-08
54,9.474567486721497e-08,0.04999999997030111,0.04999954982811772,-1.9841668006433676e-07,-1.5176074443956993e-08,-9.095971988451408e-05,-0.0,-0.0,-7.131963408066748e-13,-9.65471948280697e-11,-3.703876091795873e-08
55,9.980318173847071e-08,0.04999999997044542,0.04999955806748674,-2.41674195432762e-07,-1.4024048867150434e-08,-9.08768545200728e-05,-0.0,-0.0,-7.354611250941146e-13,-9.215923964337988e-11,-3.8309169426754045e-08
56,1.0522581838028993e-07,0.04999999997056704,0.04999956532541286,-2.835433885326498e-07,-1.293568687765086e-08,-9.070717970671224e-05,-0.0,-0.0,-7.566839313810879e-13,-8.806944278554265e-11,-3.9548705193086726e-08
57,1.1104431909251986e-07,0.049999999970708364,0.04999957171820246,-3.229825043701259e-07,-1.1908635390286617e-08,-9.045187961819021e-05,-0.0,-0.0,-7.771328249083817e-13,-8.425250038685787e-11,-4.075579825218911e-08
58,1.1729214096244695e-07,0.04999999997082538,0.04999957735269474,-3.5915782108966593e-07,-1.0940488901568701e-08,-9.01126794847202e-05,-0.0,-0.0,-7.970455803751473e-13,-8.068647036606236e-11,-4.192902756000414e-08
59,1.2400591497024118e-07,0.04999999997094755,0.049999582326973116,-3.9148604677974234e-07,-1.0029090605519362e-08,-8.969091903127785e-05,-0.0,-0.0,-8.16611088977398e-13,-7.735261302406431e-11,-4.306711317013453e-08
60,1.3122542701796282e-07,0.0499999999710375,0.04999958673113558,-4.19523545911477e-07,-9.172101492276133e-09,-8.918828085079595e-05,-0.0,-0.0,-8.353052248095789e-13,-7.423215678957454e-11,-4.4168906311496e-08
61,1.3899421102492032e-07,0.04999999997109375,0.04999959064822123,-4.4299791608927674e-07,-8.367361539783874e-09,-8.860650648285492e-05,-0.0,-0.0,-8.536812078390313e-13,-7.130670573008467e-11,-4.523338590933388e-08
62,1.4735978242431445e-07,0.04999999997120411,0.049999594154710676,-4.617764671751795e-07,-7.612755219072187e-09,-8.794728820047205e-05,-0.0,-0.0,-8.718559473759375e-13,-6.85607788029231e-11,-4.625965034550714e-08
63,1.563740015374295e-07,0.049999999971274876,0.049999597321168994,-4.758232166843128e-07,-6.906179160096089e-09,-8.721282269598738e-05,-0.0,-0.0,-8.900493719532057e-13,-6.598083004866773e-11,-4.724691575796568e-08
64,1.6609371253600294e-07,0.049999999971323,0.04999960021251689,-4.852506635563147e-07,-6.2457548671045935e-09,-8.640493134119374e-05,-0.0,-0.0,-9.081119812469473e-13,-6.355456040475471e-11,-4.8194510440821276e-08
65,1.7658084983987729e-07,0.0499999999713647,0.049999602888378514,-4.902092305615101e-07,-5.629490017839658e-09,-8.552574321080841e-05,-0.0,-0.0,-9.26192605567128e-13,-6.127066860889355e-11,-4.910186674772673e-08
66,1.8790326286503527e-07,0.0499999999714261,0.04999960540357212,-4.909341896845947e-07,-5.0555429829151765e-09,-8.457743998956641e-05,-0.0,-0.0,-9.441390252634109e-13,-5.911872490395675e-11,-4.9968519402388704e-08
67,2.0013518204605798e-07,0.04999999997142555,0.04999960780831169,-4.877073329424196e-07,-4.52212094000721e-09,-8.356214263106603e-05,-0.0,-0.0,-9.619552123652446e-13,-5.708856394377354e-11,-5.0794098771920146e-08
68,2.1335779070384195e-07,0.049999999971451034,0.049999610148590994,-4.808322969006347e-07,-4.027446930842907e-09,-8.248242848083504e-05,-0.0,-0.0,-9.790451814906676e-13,-5.517160631354734e-11,-5.157832997979556e-08
69,2.276601715554388e-07,0.04999999997146272,0.049999612466227916,-4.706852532436953e-07,-3.5699074636023856e-09,-8.134051443669857e-05,-0.0,-0.0,-9.969865832065106e-13,-5.3360258738245724e-11,-5.2321028924186404e-08
70,2.4313964950687684e-07,0.04999999997150398,0.04999961479904743,-4.5761556814230726e-07,-3.147829418847157e-09,-8.013888588647721e-05,-0.0,-0.0,-1.012965571425124e-12,-5.164690772317822e-11,-5.302209449763018e-08
71,2.599029755921601e-07,0.049999999971566206,0.04999961718120082,-4.420010261007396e-07,-2.759620857727824e-09,-7.888006416974798e-05,-0.0,-0.0,-1.0313244449079327e-12,-5.002472882149025e-11,-5.368150803022196e-08
72,2.780671339706506e-07,0.04999999997152422,0.04999961964323135,-4.2421597921197534e-07,-2.4037689593176345e-09,-7.756649618449297e-05,-0.0,-0.0,-1.042193364205238e-12,-4.848820139341095e-11,-5.429932525514438e-08
73,2.977602903758663e-07,0.04999999997152709,0.04999962221233698,-4.0461577873390166e-07,-2.0787031880856532e-09,-7.620104220005744e-05,-0.0,-0.0,-1.0539845451563639e-12,-4.7031493475726964e-11,-5.487567712897505e-08
74,3.191232414868658e-07,0.04999999997155433,0.049999624912377555,-3.835798723780758e-07,-1.7830713554578969e-09,-7.478620860887983e-05,-0.0,-0.0,-1.0668639656295216e-12,-4.5649048401276306e-11,-5.5410769800238375e-08
75,3.4231010042816567e-07,0.04999999997150434,0.04999962776400644,-3.61438817857436e-07,-1.5154195964982723e-09,-7.332473507105477e-05,-0.0,-0.0,-1.0800993446976053e-12,-4.43358193642745e-11,-5.5904873786243854e-08
76,3.6749011065565866e-07,0.049999999971499565,0.04999963078492491,-3.385194187526061e-07,-1.2743766672589544e-09,-7.181937590811189e-05,-0.0,-0.0,-1.0939710640011028e-12,-4.308685044738343e-11,-5.635832342622051e-08
77,3.948489749331508e-07,0.04999999997153839,0.049999633989933595,-3.1512549554687566e-07,-1.0586035044418287e-09,-7.027281152174883e-05,-0.0,-0.0,-1.1081408763678565e-12,-4.189819122782003e-11,-5.677151125864512e-08
78,4.245904592893974e-07,0.04999999997161448,0.04999963739117531,-2.915251409230984e-07,-8.667810696507407e-10,-6.868807074767365e-05,-0.0,-0.0,-1.1225913975407143e-12,-4.076614426690503e-11,-5.714488809811264e-08
79,4.569385634401988e-07,0.04999999997169847,0.04999964099815317,-2.6799115176073956e-07,-6.976738179771768e-10,-6.706785249042134e-05,-0.0,-0.0,-1.137111917790351e-12,-3.9687467358725186e-11,-5.747895905875385e-08
80,4.921388936658756e-07,0.049999999971759426,0.04999964481786632,-2.447426771599242e-07,-5.500260812600539e-10,-6.541504833456194e-05,-0.0,-0.0,-1.15146418265399e-12,-3.865883703301792e-11,-5.777427710236769e-08
81,5.304613646181354e-07,0.049999999971850735,0.04999964885505629,-2.2198779969649624e-07,-4.2264246805345345e-10,-6.373254662732483e-05,-0.0,-0.0,-1.1657118286667425e-12,-3.767719789190098e-11,-5.8031442344977766e-08
82,5.722024440524966e-07,0.0499999999719036,0.04999965311225607,-1.9990762602995904e-07,-3.143575605975313e-10,-6.202315217632974e-05,-0.0,-0.0,-1.1796455586362791e-12,-3.673987798405976e-11,-5.8251096753055635e-08
83,6.176877101722468e-07,0.04999999997193393,0.04999965759000895,-1.7865187632863907e-07,-2.240310253997911e-10,-6.0289967141310205e-05,-0.0,-0.0,-1.1931990166127216e-12,-3.584427638507941e-11,-5.843392439058796e-08
84,6.672753000622537e-07,0.04999999997199582,0.049999662286900864,-1.5836542356452054e-07,-1.5057913714275956e-10,-5.85357865127886e-05,-0.0,-0.0,-1.2061799673042654e-12,-3.498782603139723e-11,-5.858064783300038e-08
85,7.213583629178808e-07,0.04999999997204915,0.04999966719973348,-1.391484290054791e-07,-9.292370202958655e-11,-5.676356307018309e-05,-0.0,-0.0,-1.2188381277969228e-12,-3.416866716157667e-11,-5.8692022231626567e-08
86,7.80369248158797e-07,0.04999999997212204,0.049999672323787436,-1.2108896856990735e-07,-5.003156753007087e-11,-5.497622094220611e-05,-0.0,-0.0,-1.2305053742497903e-12,-3.3384795533047156e-11,-5.876883464166878e-08
87,8.447829725636626e-07,0.049999999972204064,0.049999677652846186,-1.0425778690600914e-07,-2.0899486534959387e-11,-5.317660467763786e-05,-0.0,-0.0,-1.2414538732356096e-12,-3.2633765876480994e-11,-5.8811899176240466e-08
88,9.15121671938334e-07,0.049999999972307835,0.04999968317939587,-8.869889756261239e-08,-4.555313382806522e-12,-5.136779628003186e-05,-0.0,-0.0,-1.2517842048015281e-12,-3.191415887656086e-11,-5.8822057493263976e-08
89,9.919596824087458e-07,0.04999999997236157,0.04999968889467036,-7.445402230043462e-08,-6.256095872694005e-14,-4.955260254934003e-05,-0.0,-0.0,-1.2609584426649925e-12,-3.122427575401935e-11,-5.880017560622757e-08
90,1.0759281343046876e-06,0.049999999972445655,0.0499996947888334,-6.153087613505121e-08,-6.511501257792676e-12,-4.773393752964714e-05,-0.0,-0.0,-1.2692270825300442e-12,-3.056214402802171e-11,-5.8747138395141175e-08
91,1.1677208404281947e-06,0.04999999997256804,0.049999700851197086,-4.9934124591642775e-08,-2.3026072515760858e-11,-4.591468997370769e-05,-0.0,-0.0,-1.2766396854749131e-12,-2.992656109942802e-11,-5.866384924665051e-08
92,1.2681006711480522e-06,0.04999999997264134,0.04999970707023793,-3.965303605429988e-08,-4.876106651770974e-11,-4.409765537754823e-05,-0.0,-0.0,-1.2828222061474866e-12,-2.931614852346916e-11,-5.855122584695579e-08
93,1.3779060949239622e-06,0.04999999997281072,0.049999713433800386,-3.06633215141442e-08,-8.290632277798098e-11,-4.2285817946858505e-05,-0.0,-0.0,-1.2880577058292068e-12,-2.872949521809048e-11,-5.841020069818926e-08
94,1.4980593514563775e-06,0.04999999997288019,0.04999971992910133,-2.293854842994384e-08,-1.246715280789955e-10,-4.0481820704458665e-05,-0.0,-0.0,-1.2920383841251458e-12,-2.8165372673987004e-11,-5.824171648366022e-08
95,1.6295736173516878e-06,0.0499999999730837,0.04999972654294016,-1.6431862795857616e-08,-1.7331620589701867e-10,-3.868857412880936e-05,-0.0,-0.0,-1.2949575518188556e-12,-2.762255208592728e-11,-5.804672337996952e-08
96,1.773563570200425e-06,0.049999999973252246,0.04999973326185956,-1.1098534692160513e-08,-2.2811127344154297e-10,-3.6908844152909385e-05,-0.0,-0.0,-1.2967072892908859e-12,-2.7100035451149146e-11,-5.782618079233541e-08
97,1.9312538033627074e-06,0.04999999997341689,0.049999740072085255,-6.885380599944124e-09,-2.8836428463606637e-10,-3.5145313275868744e-05,-0.0,-0.0,-1.2972816315094272e-12,-2.659679286138024e-11,-5.758105165673261e-08
98,2.1039904470615817e-06,0.049999999973558744,0.04999974695974038,-3.732343278965332e-09,-3.534195121372349e-10,-3.340079642063997e-05,-0.0,-0.0,-1.296662305914082e-12,-2.611185011005521e-11,-5.7312303208636846e-08
99,2.2932530376260293e-06,0.04999999997376481,0.04999975391084452,-1.5789001715954252e-09,-4.2262938556337614e-10,-3.1677808803025146e-05,-0.0,-0.0,-1.2948292515900502e-12,-2.5644272783788423e-11,-5.702090278878713e-08
100,2.5006666899323527e-06,0.04999999997398161,0.04999976091146045,-3.5760123563251395e-10,-4.954111519843532e-10,-2.997907758122514e-05,-0.0,-0.0,-1.2918217152949694e-12,-2.5193269616134296e-11,-5.6707815792787294e-08
101,2.728018252150736e-06,0.049999999974182405,0.049999767947835005,-1.8377311439685095e-12,-5.711758911721298e-10,-2.8307188294824213e-05,-0.0,-0.0,-1.2875667504350672e-12,-2.4758027707073398e-11,-5.637400756321018e-08
102,2.9772695741176624e-06,0.04999999997442771,0.049999775006326574,-4.4277597412132936e-10,-6.493759742010977e-10,-2.666471728174455e-05,-0.0,-0.0,-1.2820946953700653e-12,-2.4337693126324654e-11,-5.602044025819867e-08
103,3.2505767015622405e-06,0.049999999974706,0.049999782073536184,-1.6110390798498908e-09,-7.294852343281122e-10,-2.505417572015836e-05,-0.0,-0.0,-1.2754710627507377e-12,-2.3931575074302332e-11,-5.564807177275476e-08
104,3.5503057671322574e-06,0.049999999974981425,0.049999789136334134,-3.4365033535861866e-09,-8.110064479498897e-10,-2.3477892747054913e-05,-0.0,-0.0,-1.2676848150873911e-12,-2.353919203170142e-11,-5.525785017067438e-08
105,3.879054424165048e-06,0.049999999975249246,0.049999796181996306,-5.852320860344211e-09,-8.935025419045196e-10,-2.19383561693263e-05,-0.0,-0.0,-1.2586015737240953e-12,-2.3159900433044665e-11,-5.48507141795977e-08
106,4.239675945335969e-06,0.049999999975557645,0.049999803198267107,-8.791023370850852e-09,-9.76516219098633e-10,-2.0437916821644212e-05,-0.0,-0.0,-1.2483972573373736e-12,-2.2793023249162533e-11,-5.4427595211871894e-08
107,4.635299727274944e-06,0.049999999975861915,0.04999981017327554,-1.2186437959867044e-08,-1.0596341647585065e-09,-1.8978905520152483e-05,-0.0,-0.0,-1.2369841461387098e-12,-2.2438026274119302e-11,-5.3989414806410214e-08
108,5.069361177333892e-06,0.04999999997620408,0.04999981709562716,-1.5975600207703075e-08,-1.1424596097192453e-09,-1.756357380768696e-05,-0.0,-0.0,-1.224405873941203e-12,-2.2094204675183773e-11,-5.353708383712195e-08
109,5.545625552995726e-06,0.04999999997659376,0.04999982395440719,-2.0095047841581226e-08,-1.224624850117195e-09,-1.6194018707740883e-05,-0.0,-0.0,-1.210784685229798e-12,-2.1761116057775124e-11,-5.3071497591198936e-08
110,6.068221867356798e-06,0.04999999997693901,0.049999830739282485,-2.4490684611868387e-08,-1.305822970803361e-09,-1.4872440269231197e-05,-0.0,-0.0,-1.196007658208129e-12,-2.1438372068505734e-11,-5.259353660365834e-08
111,6.641677833952856e-06,0.049999999977321734,0.04999983744052889,-2.9105116025319048e-08,-1.3857169980409027e-09,-1.3600912011037888e-05,-0.0,-0.0,-1.1801490781019665e-12,-2.1125350601434354e-11,-5.210406874378543e-08
112,7.270952381777842e-06,0.04999999997771984,0.04999984404893164,-3.3884309118163985e-08,-1.4640140322284626e-09,-1.2381476043400348e-05,-0.0,-0.0,-1.1632906713655257e-12,-2.0821632040264455e-11,-5.16039472431797e-08
113,7.961480996866e-06,0.049999999978106974,0.049999850555861446,-3.877988826027093e-08,-1.5404327927651102e-09,-1.121608981087438e-05,-0.0,-0.0,-1.1454073597307158e-12,-2.052686064055966e-11,-5.109401019890774e-08
114,8.719211752355358e-06,0.04999999997852714,0.04999985695327603,-4.3743336597763345e-08,-1.6147202499127036e-09,-1.0106573620635278e-05,-0.0,-0.0,-1.1265369085358969e-12,-2.0240630719319942e-11,-5.057507613901672e-08
115,9.550654182296544e-06,0.04999999997894919,0.049999863233769495,-4.873687599473607e-08,-1.6866844008554817e-09,-9.054805317619858e-06,-0.0,-0.0,-1.1067201939077082e-12,-1.9962607068760148e-11,-5.0047945101965864e-08
116,1.0462932889943059e-05,0.049999999979436285,0.04999986939055823,-5.371756115588747e-08,-1.756094369081674e-09,-8.0625473120499e-06,-0.0,-0.0,-1.0859958362024503e-12,-1.969242124906107e-11,-4.9513400887550116e-08
117,1.146383679718362e-05,0.049999999979906354,0.049999875417400884,-5.864754507372678e-08,-1.8227623108532014e-09,-7.131517772890364e-06,-0.0,-0.0,-1.064401604307455e-12,-1.9429708291845945e-11,-4.8972209526792224e-08
