frame,torque_per_frame
0,111.73521586022001
1,104.30823538109209
2,96.31974790693246
3,89.43773484418966
4,84.13720819455642
5,79.78123023575651
6,76.09814219917882
7,73.00810102070062
8,70.40974414296625
9,68.22238619138403
10,66.44200647993165
11,64.99433464386843
12,63.78228054257315
13,62.811759514348864
14,62.02683179756938
15,61.39608292864174
16,60.89453490740833
17,60.50148992599297
18,60.20095831181936
19,59.98392083009395
20,59.841602227847076
21,59.7647428849424
22,59.74362878745169
23,59.76901229280056
24,59.832805948054336
25,59.92728403176021
26,60.04566222197576
27,60.18093846297827
28,60.32805675131416
29,60.5286052852642
30,60.79946495780612
31,61.19571389834636
32,61.59947413533996
33,62.00577942328095
34,62.4156452452792
35,62.82578741304383
36,63.23245211739517
37,63.63399907890792
38,64.02888036377334
39,64.41900824042106
40,64.7996765741861
41,65.18121468819918
42,65.55431759333206
43,65.93101394719996
44,66.26938744502993
45,66.61463297977966
46,66.95029543218797
47,67.27635964440142
48,67.5909661536495
49,67.8951394062695
50,68.18806489265663
51,68.46958437248895
52,68.74026878536635
53,68.99831397879319
54,69.2452657193742
55,69.48052927294239
56,69.70419195942947
57,69.91710374428516
58,70.11789269837678
59,70.3082253692449
60,70.48776973826585
61,70.6569488950613
62,70.81671494903968
63,70.96605295872112
64,71.10661634940908
65,71.23829594656591
66,71.3616553551034
67,71.47748775393379
68,71.58435864106866
69,71.68127935616914
70,71.76252318264416
71,71.87083530326001
72,71.95471319683895
73,72.03295940741474
74,72.10710341608629
75,72.17688202755947
76,72.24288257439608
77,72.30590064670425
78,72.36517011563558
79,72.42219766778004
80,72.47664896876938
81,72.52892561685638
82,72.57952392946478
83,72.62771039569807
84,72.67486123555588
85,72.72041635386887
86,72.764583144603
87,72.80774113946312
88,72.8491336760314
89,72.88985651781397
90,72.92932289478554
91,72.96757763643481
92,73.00501117783261
93,73.04065559338541
94,73.07585599365662
95,73.10949345561065
96,73.14176755845983
97,73.17300279013293
98,73.2022164516978
99,73.2306608017602
100,73.25726231019998
101,73.28206390885693
102,73.30516069160615
103,73.32613118964987
104,73.34577628786305
105,73.36298283439336
106,73.37791657651746
107,73.39040039263023
108,73.40009904611995
109,73.4075320041938
110,73.41167253669737
111,73.41241416418083
112,73.40960291352975
113,73.40276502086587
114,73.39214783343373
115,73.37651651701296
116,73.35571593319372
117,73.3294858396663
118,73.2971548161484
119,73.25895221251228
120,73.21367889386937
121,73.16119134862846
122,73.10135645073277
123,73.03380594671842
124,72.97695479970648
125,72.87613461250591
126,72.8185396447073
127,72.68802752943434
128,72.58504244530498
129,72.4736957307947
130,72.36421678855166
131,72.2482084460932
132,72.12890475198952
133,72.01183211854699
134,71.8907387234682
135,71.77177337543253
136,71.6544632426984
137,71.53897255672378
138,71.42646064690152
139,71.31728126222228
140,71.20932741099347
141,71.0902008757899
142,71.0176323904331
143,70.9284854362054
144,70.88216144580934
145,70.77021888690095
146,70.70189110711098
147,70.67080455794812
148,70.296059641623
149,69.996184509437
150,75.28398444747359
151,70.55527815023751
152,70.51944857856984
153,70.36338341893833
154,73.3919662651731
155,70.36079026620723
156,70.38851177492009
157,70.41803889134026
158,70.43848016751562
159,70.47909852922533
160,70.5176031863278
161,70.55305161805427
162,70.59140745138788
163,70.63039545222773
164,70.66943765209103
165,70.70517366511697
166,70.7460078081271
167,70.78510186443783
168,70.80126246664801
169,70.85483791230567
170,70.88798090384192
171,71.3643704931763
172,71.38923559147389
173,71.1008881944743
174,72.76602620008336
175,70.79392128732968
176,70.75761683277555
177,70.91807658545298
178,70.94845904727052
179,70.98762038459323
180,71.50110395562466
181,71.02542226717506
182,71.04379313868108
183,71.07273888593284
184,78.09022729918519
185,79.14367540858828
186,76.61712137696762
187,71.15328476490237
188,71.14176034513072
189,71.1092796115444
190,71.08312331527819
191,71.03676379177253
192,71.05278705285201
193,71.03147697218367
194,71.04531820489717
195,70.98052421641447
196,70.98128209213318
197,70.92921400854019
198,70.88741638405816
199,70.84800328686036
200,70.80743797964588
201,70.76518349785664
202,70.72079108449665
203,70.67428990016307
204,70.62565374374756
205,70.57521666783676
206,70.52269015019138
207,70.46475071462896
208,70.41321201953983
209,70.35635950951718
210,70.29834770377448
211,70.23931542524241
212,70.1791982038759
213,70.11779998758495
214,70.05440611463169
215,69.98758958207029
216,69.91478385121786
217,69.87540205413767
218,69.81487262461619
219,69.75501256215512
220,69.69590331445539
221,69.63775714919701
222,69.5821893067299
223,72.07436243878811
224,68.04101330939434
225,69.42663752719659
226,67.84733659430218
227,67.84663153095913
228,69.88485883692508
229,70.17963681386125
230,67.90480401752208
231,68.35092860412718
232,68.35411374223352
233,68.59177372336056
234,68.84175659294276
235,68.49414143625513
236,68.56821625366325
237,72.95238157734755
238,68.61114192502018
239,68.6390947383201
240,68.64569555681844
241,68.65154310034856
242,68.67116351548678
243,68.6914108772115
244,68.71228919514441
245,68.73360320737872
246,68.75582781735599
247,68.77863960926743
248,68.77866044844882
249,68.81275048308174
250,68.84511483424785
251,68.87475593091315
252,68.90233698947341
253,68.92910701180045
254,68.96326257055033
255,68.98381576435143
256,69.01199701382185
257,69.04095790290056
258,69.07039549772709
259,69.09927184840797
260,69.12749806649195
261,69.15593400729625
262,69.18473161917794
263,69.21649808199209
264,69.24210212282485
265,69.27021836289117
266,69.2975658455451
267,69.32360891007332
268,69.34922669445709
269,69.37574971065891
270,69.40097347222165
271,69.42034492757654
272,69.43300448095108
273,69.47339660866086
274,69.4890393564095
275,69.36593321025127
276,69.50160565039451
277,69.3680781187842
278,69.23645800479817
279,69.31991863547142
280,69.39783324314489
281,69.47879328739995
282,69.54306827935886
283,69.60325767181497
284,69.6754292535188
285,69.70714595250621
286,69.74145236991683
287,69.75100386113039
288,69.80242169447743
289,69.82452712148627
290,69.81112727201241
291,69.85097358354473
292,69.85920938809463
293,69.8608975460838
294,69.8582015038139
295,69.85088272951842
296,69.78927876514801
297,69.81713984494979
298,69.80358418902964
299,69.7793111964796
300,69.75153593151177
301,69.72117554192224
302,69.70008073214558
303,69.64030096546216
304,69.60483400045617
305,69.55991610815857
306,68.44658224441872
307,82.64983978435276
308,69.45426026093952
309,69.36214123853797
310,69.27049286449031
311,69.24767974901488
312,69.19479760801613
313,69.10608643619858
314,69.04092924812043
315,68.97219782193409
316,68.90145978685648
317,68.82866515049659
318,68.75372952852105
319,68.67686998215186
320,68.59837156178163
321,68.51833780166743
322,68.4369063832706
323,68.35431819723195
324,68.27075782378766
325,68.18667220700388
326,68.10199243985613
327,68.01678123696254
328,67.93118150872104
329,67.84516930828471
330,67.75896771943512
331,67.67245238901708
332,67.58560411528379
333,67.498567758276
334,67.4112691113626
335,67.32402953376953
336,67.25517742260513
337,67.18776603123044
338,67.12040413469549
339,67.05319761207056
340,66.98625842096982
341,66.9195205805338
342,66.8529072223423
343,66.78689791596821
344,66.72059405744231
345,66.6547292896198
346,66.58902009947293
347,66.52358143503577
348,66.4583965700425
349,66.39354558058125
350,66.32903307050776
351,66.26483165272691
352,66.20077224462968
353,66.13711658040454
354,66.07362335520612
355,66.01065825592474
356,65.94782853598099
357,65.88521790167363
358,65.82291343131355
359,65.76079151205217
360,65.69906631460063
361,65.63749537003025
362,65.6083332389698
363,65.54229633734388
364,65.47655823484483
365,65.41127582070331
366,65.34664067528153
367,65.28261018742083
368,65.21927366416068
369,65.15671107504393
370,65.09496328740781
371,65.05076337010675
372,65.08199643946061
373,65.11311948005451
374,65.1439934603159
375,65.17467622560139
376,65.20459165671491
377,65.23393823979461
378,65.26255254399696
379,65.29055786537334
380,65.31817807308443
381,65.34494515962484
382,65.37098859180534
383,65.39618470816535
384,65.4207055353721
385,65.4446422255393
386,65.46762502038715
387,65.48982510233324
388,65.51103410554401
389,65.5314745007791
390,65.55130637835592
391,65.57004091208165
392,65.58787197695223
393,65.60473917367267
394,65.62068300048205
395,65.63587328168487
396,65.65002795830395
397,65.69823388265863
398,65.703157588305
399,65.70740885852032
400,65.71151789988723
401,65.71554707888896
402,65.72006087466289
403,65.725198473526
404,65.7641095666527
405,65.73380923792011
406,65.73315813724862
407,65.74120431912154
408,71.07489872197512
