frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_orientation
29,3.5374131682298845e-08,0.047071019283334826,0.04999783165962924,-4.8132532061604586e-06,-3.627314046190069e-05,-6.456069853097424e-05,-0.00019837115542031825,-1.7200959234742186e-07,-3.951184437032305e-08,-9.259274877913108e-08,-1.501538365249436e-05
30,3.67622713611645e-08,0.047128763006046126,0.04999796664237277,-3.922502523165014e-06,-3.646613594398579e-05,-6.615912577446651e-05,-0.00019890825205948204,-1.481967899508163e-07,-4.41904738727826e-08,-8.450994486194238e-08,-1.6360256797780295e-05
31,3.822876163066262e-08,0.047188197702530646,0.04999808834189098,-3.1431422473700044e-06,-3.675119366070717e-05,-6.764364168286878e-05,-0.00019969452114310116,-1.2738456689476152e-07,-4.904490926374116e-08,-7.624192184956121e-08,-1.7776384438763583e-05
32,3.9777116786865514e-08,0.047248515950576386,0.0499981979980649,-2.469507264740683e-06,-3.7145230337054833e-05,-6.901520708258166e-05,-0.0002006619906751439,-1.0862003563261169e-07,-5.405684556525189e-08,-6.797200518246178e-08,-1.9263918960459332e-05
33,4.141108415312585e-08,0.04730899988658785,0.04999829673955934,-1.8952024567096413e-06,-3.765924963106062e-05,-7.027541079463334e-05,-0.00020176191173959523,-9.234320685891362e-08,-5.9212316103021536e-08,-5.985651239175332e-08,-2.0823229700014875e-05
34,4.313484441761195e-08,0.047369005101377454,0.04999838559116468,-1.413254657180611e-06,-3.829866620385289e-05,-7.142563020096002e-05,-0.00020294953719712794,-7.792042566734381e-08,-6.449780472325333e-08,-5.2025413232028404e-08,-2.2454923820730884e-05
35,4.4952879727273106e-08,0.04742799514524435,0.0499984654819791,-1.0164070822152986e-06,-3.906400715266184e-05,-7.246745294469264e-05,-0.0002041932166321203,-6.535691454701009e-08,-6.989676826221009e-08,-4.4584033580485216e-08,-2.4159855715294678e-05
36,4.6870137802697684e-08,0.04748551024809636,0.049998537253916064,-6.97205254619475e-07,-3.995159167816819e-05,-7.340242607250936e-05,-0.0002054670185316354,-5.436612227072146e-08,-7.538934517562903e-08,-3.761519916340834e-08,-2.5939125810707416e-05
37,4.889201755220598e-08,0.0475411958115497,0.049998601669714406,-4.48147953730547e-07,-4.095417744974516e-05,-7.423194749461245e-05,-0.00020674402185250074,-4.4854015612827425e-08,-8.095469271584636e-08,-3.118155800810872e-08,-2.7794068919341237e-05
38,5.102440777623374e-08,0.04759477590807866,0.049998659420644555,-2.617996165603155e-07,-4.206153910274747e-05,-7.495797297971243e-05,-0.00020799778576474637,-3.649183000220546e-08,-8.65739847926633e-08,-2.532799042107173e-08,-2.972623157573438e-05
39,5.327386204024431e-08,0.04764607255849169,0.04999871113317919,-1.308535047970532e-07,-4.3260835601596043e-05,-7.558183367833507e-05,-0.00020921186660416424,-2.938118726092398e-08,-9.222959599523055e-08,-2.0083855898694747e-08,-3.17373414270638e-05
40,5.564738561000791e-08,0.04769498106645802,0.04999875737544933,-4.827769630297618e-08,-4.453727691582127e-05,-7.610518180311102e-05,-0.0002103729930240661,-2.3247697100714504e-08,-9.790017810817357e-08,-1.5465247414049113e-08,-3.382927335458738e-05
41,5.815269247176678e-08,0.04774146325812799,0.04999879866339028,-7.332838555667918e-09,-4.587475326816204e-05,-7.652956958820763e-05,-0.00021147215738892555,-1.8090426934236348e-08,-1.0357701377590264e-07,-1.1477089040393275e-08,-3.6004008909141846e-05
42,6.079813071297015e-08,0.04778552889186423,0.049998835465993714,-1.6436906675431822e-09,-4.7255827540466966e-05,-7.685639124609529e-05,-0.00021250364079605788,-1.3791574993149425e-08,-1.0923909668017249e-07,-8.114925418134025e-09,-3.826359084417489e-05
43,6.359267709514898e-08,0.04782722746530149,0.049998868210312665,-2.5230305652762162e-08,-4.866239457450978e-05,-7.708750838493326e-05,-0.0002134689420927316,-1.0368401248683767e-08,-1.1488185830352105e-07,-5.366601364393239e-09,-4.0610078871206365e-05
44,6.654620457271992e-08,0.04786663651518839,0.04999889728547255,-7.255263234700166e-08,-5.0076084803914e-05,-7.722436409501529e-05,-0.00021436705719679594,-7.713373939566281e-09,-1.2044994439064557e-07,-3.2137798415612217e-09,-4.304550538837936e-05
45,6.966913805855155e-08,0.04790386172880577,0.04999892304649098,-1.385361639724229e-07,-5.1478591401926994e-05,-7.726896218192099e-05,-0.0002151945373043418,-5.763133970049239e-09,-1.2594912834432937e-07,-1.6332458671923713e-09,-4.557183561046194e-05
46,7.297321025111959e-08,0.04793900919599122,0.049998945818199386,-2.1856361748015318e-07,-5.2852772931898405e-05,-7.72231221225215e-05,-0.00021594045392703265,-4.497354044730173e-09,-1.313610459833468e-07,-5.979670926386357e-10,-4.8190917449549475e-05
47,7.647079445554228e-08,0.047972245016467435,0.04999896589842803,-3.0848300881533584e-07,-5.418082008309459e-05,-7.708858024049146e-05,-0.0002166037738788873,-3.9083243308368765e-09,-1.3666795343506342e-07,-7.800667421503346e-11,-5.0904422481932196e-05
48,8.017525993490544e-08,0.04800374039722283,0.04999898356084499,-4.0460110402347244e-07,-5.544568873490923e-05,-7.68675780399418e-05,-0.0002172165986848995,-3.95904997674279e-09,-1.4185210184098867e-07,-4.136847594513691e-11,-5.371381097264076e-05
49,8.410119015243554e-08,0.04803363424536336,0.049998999057068914,-5.037195087251663e-07,-5.663213084083776e-05,-7.656202600155761e-05,-0.0002177683636546135,-4.547260790133123e-09,-1.4689602391417134e-07,-4.5468296476484703e-10,-5.6620296338230007e-05
50,8.826418688080747e-08,0.04806208149220065,0.04999901261887723,-6.030424686160258e-07,-5.772552050372481e-05,-7.617419479992587e-05,-0.00021826743613928556,-5.59410029410401e-09,-1.5178264702065704e-07,-1.2837702553446256e-09,-5.9624803356087996e-05
51,9.268124894934859e-08,0.04808924069641898,0.04999902446041368,-7.00209079506529e-07,-5.871299729337242e-05,-7.570637406142272e-05,-0.0002187220670748502,-7.120675604710414e-09,-1.564956633221557e-07,-2.494105434410906e-09,-6.272793619640936e-05
52,9.737069153203674e-08,0.04811526248831054,0.0499990347797619,-7.932488314356297e-07,-5.958295350287648e-05,-7.516079321330414e-05,-0.00021914155513513833,-9.024944347402197e-09,-1.6101890672129125e-07,-4.051196750882985e-09,-6.59299474417402e-05
53,1.0235225659439681e-07,0.04814029730985325,0.049999043760607376,-8.805360296925627e-07,-6.0325438092844454e-05,-7.454020783114212e-05,-0.00021953185205347836,-1.1271349187325086e-08,-1.6533804519579969e-07,-5.920911572074522e-09,-6.923071532150013e-05
54,1.0764745362301187e-07,0.048164483936206086,0.04999905157319886,-9.608516793106213e-07,-6.0932323805418756e-05,-7.384698819207512e-05,-0.00021990950335748494,-1.3763028050561843e-08,-1.6943836996072462e-07,-8.069743011663099e-09,-7.262972467126326e-05
55,1.132793708219334e-07,0.04818795167731188,0.049999058375366404,-1.0332332454996054e-06,-6.139725400476414e-05,-7.308382569488117e-05,-0.00022027197701390833,-1.649253711377696e-08,-1.73306505108619e-07,-1.0464990655534221e-08,-7.612605035196958e-05
56,1.1927303683968648e-07,0.048210830875394434,0.049999064313756114,-1.0970107416293569e-06,-6.171542880463866e-05,-7.22533960806411e-05,-0.00022064335644245148,-1.9351787727828196e-08,-1.769299768751089e-07,-1.3074926318356785e-08,-7.971834828666086e-05
57,1.256555202154087e-07,0.04823322632117387,0.049999069524458,-1.151777143278006e-06,-6.188413182366532e-05,-7.135834278127914e-05,-0.00022102681396063417,-2.2272926614164135e-08,-1.8029691257140632e-07,-1.5868892690768997e-08,-8.340485560535153e-05
58,1.324560966865091e-07,0.04825524779885259,0.04999907413386275,-1.1973059214099946e-06,-6.190248844154691e-05,-7.040177524162734e-05,-0.0002214332635048777,-2.5203034326182205e-08,-1.8339758892447632e-07,-1.881739935926743e-08,-8.71833965035616e-05
59,1.3970666980360844e-07,0.048276984723771704,0.04999907825901433,-1.2336434874847106e-06,-6.177163266164756e-05,-6.938639560399786e-05,-0.00022186768183019012,-2.8072603797113516e-08,-1.8622263953271215e-07,-2.1892196038518e-08,-9.105138809858828e-05
60,1.4744154625692468e-07,0.04829852020916275,0.049999082008027045,-1.2609303428398614e-06,-6.149409532960606e-05,-6.831514393751315e-05,-0.00022234677453525364,-3.084308630718624e-08,-1.8876397284482234e-07,-2.5066293801569835e-08,-9.500585674479528e-05
61,1.5569804961435328e-07,0.04831992997801163,0.04999908548070736,-1.279481765970161e-06,-6.107450703594839e-05,-6.719097909754523e-05,-0.0002228713419754058,-3.339692966619623e-08,-1.9101513528525836e-07,-2.831398766122584e-08,-9.904346212432675e-05
62,1.6451666922231924e-07,0.04834127034538974,0.04999908876875227,-1.2897206624188136e-06,-6.051898088168705e-05,-6.601677430416235e-05,-0.00022345062461681664,-3.572555584696602e-08,-1.9297027924359957e-07,-3.1610846046360834e-08,-0.00010316052275051592
63,1.739413109855155e-07,0.04836259292183794,0.04999909195629593,-1.2921274917363287e-06,-5.983518882929905e-05,-6.479575392704138e-05,-0.0002240839967271313,-3.7779027906026386e-08,-1.9462595028110661e-07,-3.4933700973750404e-08,-0.00010735304757486507
64,1.84019792393969e-07,0.04838394301049408,0.04999909511997545,-1.287323548512713e-06,-5.903204632409547e-05,-6.353081151366614e-05,-0.00022477877791970968,-3.942783521893034e-08,-1.9597929056509706e-07,-3.826064901816332e-08,-0.00011161677401023039
65,1.9480397476418996e-07,0.048405347209157665,0.04999909832908693,-1.2759283247175614e-06,-5.811996283957506e-05,-6.222497003463532e-05,-0.00022553387680090964,-4.081962501345515e-08,-1.9702877813903278e-07,-4.1570986431263785e-08,-0.0001159472081643449
66,2.0635019180690653e-07,0.048426834799301086,0.04999910164600465,-1.2586136714168682e-06,-5.710998954598049e-05,-6.088128899206697e-05,-0.00022634431661572307,-4.161224964605026e-08,-1.9777474839507053e-07,-4.484518044139286e-08,-0.00012033966875230127
67,2.187199586997359e-07,0.048448413387719255,0.049999105126311755,-1.23606989260536e-06,-5.6014432776741875e-05,-5.9502675108009474e-05,-0.0002272153360536322,-4.211454651681379e-08,-1.982179967315215e-07,-4.806482308204088e-08,-0.00012478934274876805
68,2.3198011127087195e-07,0.04847008640752239,0.049999108819167554,-1.2089707957815863e-06,-5.484625176894775e-05,-5.80924069175464e-05,-0.0002281310735270381,-4.2134960409612177e-08,-1.9836111159469963e-07,-5.121256948355843e-08,-0.00012929133251512385
69,2.4620373709038453e-07,0.04849184952555487,0.04999911276737372,-1.1780315204054236e-06,-5.3618547520430565e-05,-5.665340415237641e-05,-0.00022908183746039867,-4.161144318004517e-08,-1.9820478435146119e-07,-5.427210609816521e-08,-0.00013384070673690216
70,2.614703907876405e-07,0.04851368749424693,0.04999911700759197,-1.1439091902347152e-06,-5.234494979255332e-05,-5.518875688278801e-05,-0.0002300618216395378,-4.0663206135604923e-08,-1.9774615322123834e-07,-5.72280857045226e-08,-0.00013843256500738167
71,2.7786708205534295e-07,0.04853558089208729,0.04999912157068712,-1.107268341906773e-06,-5.103930144268287e-05,-5.370145137338322e-05,-0.0002310504496563226,-3.9190549472323255e-08,-1.9703016136962433e-07,-6.006601720187578e-08,-0.00014306209087867503
72,2.9548921717707105e-07,0.04855749811078604,0.04999912648198626,-1.068676513689373e-06,-4.97148624633233e-05,-5.219420884836337e-05,-0.00023204156605061144,-3.777945423166784e-08,-1.9603660399315144e-07,-6.277224117464795e-08,-0.00014772458132537533
73,3.144395289576805e-07,0.04857942321068291,0.04999913176160464,-1.0287187660477139e-06,-4.838360229859018e-05,-5.067025500384208e-05,-0.00023303039779420942,-3.565366668567549e-08,-1.9477652516803714e-07,-6.533393773398169e-08,-0.00015241551844654018
74,3.34832175850379e-07,0.04860127809990329,0.04999913742444881,-9.8796715112295e-07,-4.70586243543924e-05,-4.913243224456166e-05,-0.0002339997299714014,-3.335261666848055e-08,-1.9325953860549419e-07,-6.773893358817596e-08,-0.00015713064663156964
75,3.567913697546016e-07,0.04862300364604643,0.049999143480686806,-9.468804678793012e-07,-4.575157099915466e-05,-4.758372936275901e-05,-0.00023489385785069317,-3.0687395735640166e-08,-1.9149781605933668e-07,-6.997565850575242e-08,-0.00016186600108563049
76,3.804535101925333e-07,0.048644559223282466,0.049999149936206126,-9.059101117523563e-07,-4.4472825179074394e-05,-4.602704783540681e-05,-0.00023571497877128422,-2.79525149693427e-08,-1.8950361258950692e-07,-7.203314481780417e-08,-0.00016661795080634163
77,4.0596804096322206e-07,0.04866588061779733,0.04999915679276386,-8.654516918604232e-07,-4.3231912723354876e-05,-4.446517614200098e-05,-0.0002364438259974122,-2.5235648237753594e-08,-1.8728991586252766e-07,-7.390091467740839e-08,-0.0001713832540954621
78,4.3349890583841837e-07,0.0486869034204178,0.04999916404846276,-8.258414638860632e-07,-4.2037282319451296e-05,-4.2901110931299684e-05,-0.00023706036154180765,-2.250514619106525e-08,-1.8487112038633308e-07,-7.556895538577957e-08,-0.00017615909765468144
79,4.6322620848524014e-07,0.04870755433071773,0.049999171697924144,-7.874073578114946e-07,-4.089591921980092e-05,-4.133752887447287e-05,-0.00023754894209560007,-2.000983911898402e-08,-1.8226121816495354e-07,-7.702766034215687e-08,-0.00018094313182682103
80,4.953474597718766e-07,0.048727765696223654,0.04999917973265833,-7.503911406075458e-07,-3.981363771493479e-05,-3.9777154740702845e-05,-0.00023788856924511492,-1.7714313571559615e-08,-1.794747838744796e-07,-7.826777465740452e-08,-0.0001857335022956209
81,5.300795635245165e-07,0.04874747171267449,0.04999918814152803,-7.150162039538169e-07,-3.8794811642184514e-05,-3.822268811978917e-05,-0.00023806722310837358,-1.585142150872798e-08,-1.7652660556997908e-07,-7.928033968478189e-08,-0.00019052888075536342
82,5.676612450122786e-07,0.04876660730507237,0.049999196910969185,-6.814630116469844e-07,-3.7842808996638974e-05,-3.667664692556201e-05,-0.00023807946126908064,-1.4423578775790702e-08,-1.7343135302417106e-07,-8.005666899944823e-08,-0.00019532849652461118
83,6.083546137153688e-07,0.048785106879467924,0.04999920602539991,-6.498718673886522e-07,-3.6959837503924945e-05,-3.51417243950276e-05,-0.00023791314742993563,-1.3578885571519095e-08,-1.7020428082627242e-07,-8.058837577144806e-08,-0.00020013215552168443
84,6.5244832861869e-07,0.048802920585107094,0.04999921546736662,-6.203791691821201e-07,-3.614700952380612e-05,-3.362028875491087e-05,-0.00023756749578751624,-1.345156874776876e-08,-1.6685956964269644e-07,-8.086739238985911e-08,-0.00020494025940290996
85,7.002597512860274e-07,0.04881999540757457,0.049999225217944046,-5.930551211623055e-07,-3.540468409128886e-05,-3.211473274288672e-05,-0.0002370462752878666,-1.4095379974321531e-08,-1.6341115188310093e-07,-8.088596767829775e-08,-0.0002097538240610808
86,7.521380475503433e-07,0.048836291079395105,0.04999923525712342,-5.679721527010972e-07,-3.473254225649097e-05,-3.062734589691701e-05,-0.00023635236721020192,-1.5583013990294603e-08,-1.598725947425831e-07,-8.06367441476354e-08,-0.00021457449401004908
87,8.084676605577627e-07,0.04885177464343334,0.04999924556390062,-5.451824464705753e-07,-3.412985039811022e-05,-2.916027513860212e-05,-0.00023549830075353384,-1.8039044036299856e-08,-1.5625655463901793e-07,-8.011288209687592e-08,-0.00021940455576632316
88,8.696716447397365e-07,0.04886642137256281,0.04999925611660508,-5.247149042732409e-07,-3.359566806301731e-05,-2.771574606451539e-05,-0.00023450073786079884,-2.145834798739088e-08,-1.525757174207636e-07,-7.930821439260666e-08,-0.00022424694427684378
89,9.362161836082382e-07,0.0488802142273838,0.049999266893006156,-5.066109212455438e-07,-3.312896985363455e-05,-2.629568921838022e-05,-0.0002333765587536618,-2.5920559920677988e-08,-1.4884076867891597e-07,-7.821740448318598e-08,-0.00022910525080425178
90,1.0086143477828071e-06,0.04889315262461904,0.04999927787057903,-4.908751675134318e-07,-3.272909302820816e-05,-2.4902035844216484e-05,-0.00023215380497276783,-3.151663108269531e-08,-1.4506271261776688e-07,-7.683619796533085e-08,-0.0002339837351216222
91,1.0874315260771797e-06,0.04890522586683061,0.04999928902674586,-4.77533609001106e-07,-3.239590841810863e-05,-2.3536605426192266e-05,-0.00023085517750587314,-3.816239413367839e-08,-1.41251364939763e-07,-7.516173857240279e-08,-0.00023888732438673705
92,1.1732901629567304e-06,0.04891643594783002,0.049999300338866015,-4.666102411162967e-07,-3.212980203452629e-05,-2.2201093053510792e-05,-0.0002295165613759309,-4.591225533090437e-08,-1.3741550166046513e-07,-7.319284851073107e-08,-0.00024382161813723074
93,1.266876439128023e-06,0.04892678370506879,0.049999311784480235,-4.581251336369469e-07,-3.193236299756684e-05,-2.0897243176600835e-05,-0.00022816947603132576,-5.4669698101861286e-08,-1.335643307543172e-07,-7.093044559065552e-08,-0.00024879288935684534
94,1.3689462144535267e-06,0.048936263467784284,0.04999932334129096,-4.521330128057088e-07,-3.180606676458108e-05,-1.962647794978103e-05,-0.00022684631403535604,-6.445542055644182e-08,-1.297050940357803e-07,-6.83779754583721e-08,-0.0002538080747089574
95,1.48033161786561e-06,0.04894487014161385,0.04999933498734005,-4.486645289502117e-07,-3.1754751890888365e-05,-1.8390374996824376e-05,-0.00022558568161912262,-7.508644728204672e-08,-1.2584581383823832e-07,-6.554186761935882e-08,-0.00025887477373552116
96,1.6019509507509684e-06,0.04895258102611206,0.04999934670116092,-4.4779560081471933e-07,-3.1783767048055806e-05,-1.7190322821939576e-05,-0.00022441807959694415,-8.643623772286446e-08,-1.2199350298751582e-07,-6.243202209737742e-08,-0.0002640012323551208
97,1.7348141661930937e-06,0.04895936286046996,0.049999358461658025,-4.4961268494633486e-07,-3.189983215845923e-05,-1.6027608405359012e-05,-0.00022338845883496106,-9.839673253964065e-08,-1.1815497095400294e-07,-5.9062275192407314e-08,-0.0002691963208959941
98,1.8800335964527257e-06,0.04896515553275584,0.04999937024830497,-4.5421168527795795e-07,-3.2111387719942155e-05,-1.4903573801250986e-05,-0.00022251355403568596,-1.1070960681536235e-07,-1.1433729056536322e-07,-5.5450902192899445e-08,-0.00027446950777894476
99,2.0388341492601657e-06,0.04896988573386021,0.04999938204111029,-4.6173366011132245e-07,-3.242838832158722e-05,-1.3819313282557525e-05,-0.00022183101100381464,-1.2319769382429513e-07,-1.1054660885093271e-07,-5.162105701621727e-08,-0.00027983083095177083
100,2.2125634136771105e-06,0.048973444597959714,0.04999939382076282,-4.723102711542212e-07,-3.286264221545703e-05,-1.2775996250108816e-05,-0.00022136284678708762,-1.3545479760068702e-07,-1.0678960344101376e-07,-4.760116555878075e-08,-0.000285290854611982
101,2.4027029596537724e-06,0.048975704665610645,0.049999405568782136,-4.861176815847851e-07,-3.342724529066034e-05,-1.177466957591827e-05,-0.0002211244573118165,-1.473418222985856e-07,-1.0307248296069272e-07,-4.3425221890375776e-08,-0.0002908606070929952
102,2.6108796547646306e-06,0.0489765026359103,0.049999417267422866,-5.033530351810318e-07,-3.413668988278619e-05,-1.0816316324730604e-05,-0.00022113058366812766,-1.5859515656302392e-07,-9.94014906031095e-08,-3.913299051548286e-08,-0.0002965515251064954
103,2.8388802556200888e-06,0.04897564881877975,0.04999942889981561,-5.24230725124285e-07,-3.500674110665404e-05,-9.901838514249272e-06,-0.0002213804255006835,-1.6875837616225908e-07,-9.578257918856849e-08,-3.477011106078145e-08,-0.0003023753745137643
104,3.0886610971207564e-06,0.04897292483428346,0.04999944045004169,-5.489897984973786e-07,-3.6053682428976733e-05,-9.031970906343828e-06,-0.0002218723384430632,-1.7772721605524566e-07,-9.222070999050534e-08,-3.038801463198493e-08,-0.0003083441617112922
105,3.3623634517438485e-06,0.04896808266235905,0.04999945190336105,-5.778578677917743e-07,-3.72943371799066e-05,-8.207502309332153e-06,-0.00022259513207245618,-1.84926634005933e-07,-8.872132326442059e-08,-2.6043708748625498e-08,-0.0003144700329429939
106,3.662327355935107e-06,0.04896084780089883,0.04999946324634427,-6.110926695879094e-07,-3.874499202640353e-05,-7.429083387086047e-06,-0.00022352710948325694,-1.9025161179797578e-07,-8.528887166140957e-08,-2.1799421718780447e-08,-0.0003207651574291002
