frame,x,y
0,0.0001128756606020171,2.6065133835425458e-05
1,0.0004221787218747602,9.035516431244398e-05
2,0.0008639580232444595,0.000174077422399235
3,0.0013548254728633802,0.0002790059001416276
4,0.001835915330740788,0.00041331608340692205
5,0.002289495471297122,0.0005797461971644705
6,0.0027042139880304023,0.0007800268675173094
7,0.003072924448296886,0.0010147026848327501
8,0.0033918526369276928,0.0012835422957247304
9,0.00366007696171124,0.0015856713902809127
10,0.0038789955323830657,0.0019196145564223028
11,0.004051794292364918,0.002283403560253656
12,0.004182904355082628,0.0026747034412577062
13,0.004277531086949565,0.0030909520756392645
14,0.004341269380603428,0.0035294845403230175
15,0.004379817319451691,0.003987625410222425
16,0.0043987805975978555,0.004462762020428078
17,0.004403540479778063,0.00495239631043278
18,0.004399175472603171,0.005454175655454023
19,0.004390411039201258,0.005965908932229304
20,0.004381597992243401,0.006485568994846209
21,0.00437670530868139,0.007011287748779974
22,0.004379330116877912,0.007541350424664469
23,0.0043927077208845275,0.008074189906314618
24,0.004419719118444314,0.008608381848207997
25,0.004462896341683199,0.00914263800386243
26,0.004524429520543377,0.009675801449670235
27,0.004606178304281084,0.010206840175357324
28,0.00470968462798836,0.010734841021742844
29,0.004836188605515869,0.011259001567493543
30,0.004986645312290768,0.01177862201223944
31,0.005161745096509665,0.012293096922512823
32,0.005361936259606831,0.012801907246676443
33,0.005587446749216568,0.013304613328647245
34,0.005838305730715658,0.013800848684120898
35,0.006114363864243207,0.014290315311027382
36,0.0064153128836984385,0.014772779654192606
37,0.006740703877463627,0.01524806874426264
38,0.007089963204522962,0.01571606622268608
39,0.007462406358217446,0.01617670873866108
40,0.007857251736345987,0.016629982823128886
41,0.008273631495654191,0.017075921965315297
42,0.008710600445583748,0.017514603858470368
43,0.00916714524367866,0.017946148243937008
44,0.00964219249142009,0.01837071522402423
45,0.0101346207318192,0.018788502301322473
46,0.010643266171955436,0.019199741135973784
47,0.01116692543076509,0.019604693347335323
48,0.01170436363218443,0.020003649209381923
49,0.012254319880431349,0.02039692642655665
