frame,omega
159,8.101408464146123e-05
160,6.733031994826101e-05
161,5.5480720436728806e-05
162,4.527228807558812e-05
163,3.653152152803945e-05
164,2.9097216042591175e-05
165,2.2824489214774123e-05
166,1.7582149287868185e-05
167,1.3248163401331715e-05
168,9.713882741906344e-06
169,6.878465426266229e-06
170,4.6524211437983996e-06
171,2.9524303630029977e-06
172,1.7053177044327191e-06
173,8.440343707813894e-07
174,3.089791472256624e-07
175,4.6866173855961736e-08
176,1.0054887971258239e-08
177,1.5639626471140209e-07
178,4.4786848504683844e-07
179,8.513815763124893e-07
180,1.3378823273207768e-06
181,1.8800148410254662e-06
182,2.4588913297197125e-06
183,3.0536036880535174e-06
184,3.6476035074214054e-06
185,4.2297063232811985e-06
186,4.784607880364394e-06
187,5.307599212699551e-06
188,5.789161413181817e-06
189,6.223484401891017e-06
190,6.605991524504197e-06
191,6.933828777183509e-06
192,7.205028174048788e-06
193,7.419915540182827e-06
194,7.57514148929335e-06
195,7.676252939496189e-06
196,7.718314597723655e-06
197,7.70648848669139e-06
198,7.641758226100406e-06
199,7.52759058893939e-06
200,7.3668019048175414e-06
201,7.162793736700175e-06
202,6.919088806476862e-06
203,6.639335930496017e-06
204,6.327292981072642e-06
205,5.987148444292288e-06
206,5.623237829806594e-06
207,5.23964454208051e-06
208,4.840081705647895e-06
209,4.430164547570842e-06
210,4.012924802823322e-06
211,3.5939507178903117e-06
212,3.1776327546934594e-06
213,2.7680751515680334e-06
214,2.3429269332672124e-06
215,1.882021915216338e-06
216,1.4139995427506622e-06
217,9.676311716287707e-07
218,5.736942081412765e-07
219,2.6219063811437685e-07
220,6.197559344909401e-08
221,8.849506493811145e-10
222,1.0454007355315642e-07
223,3.9623468025940117e-07
224,8.971566442659671e-07
225,1.6298323357288705e-06
226,2.6709811017486597e-06
227,4.0777409501546e-06
228,5.900963893043427e-06
229,8.186601481622346e-06
230,1.0977182601760246e-05
231,1.4298147364718872e-05
232,1.818549591820929e-05
233,2.264238314754776e-05
234,2.768322118431588e-05
235,3.330325566351604e-05
236,3.949071164506929e-05
237,4.622032645743101e-05
238,5.345778280610312e-05
239,6.115430613320007e-05
240,6.925005827766766e-05
241,7.767336242693325e-05
242,8.634214130060703e-05
243,9.516023847455891e-05
244,0.00010402643877675782
245,0.00011281933569823232
246,0.00012141805518576179
247,0.00012968894012819787
248,0.00013749419646923882
249,0.0001446990384202439
250,0.0001511382436803464
251,0.00015670261870997363
252,0.00016121070082006307
253,0.00016456445257525336
254,0.0001666347762550111
255,0.00016733581158130814
256,0.00016658291754903995
257,0.00016433765701926364
258,0.00016057453636330105
259,0.0001553091921029372
260,0.0001485920049628469
261,0.0001404946746011126
262,0.0001311534035869787
263,0.0001207108224067854
264,0.00010935949893544581
265,9.732725253427267e-05
266,8.485572941565476e-05
267,7.221757059237495e-05
268,5.970374577121079e-05
269,4.761749777521393e-05
270,3.6265005591056886e-05
271,2.595396912723116e-05
272,1.6987687911963645e-05
273,9.650284948331553e-06
274,4.215974196307746e-06
275,9.327181199446545e-07
276,2.2942666378201176e-08
277,1.6757604796187461e-06
278,6.0444274403570215e-06
279,1.3241538115956402e-05
280,2.3346786882579993e-05
281,3.638440618390243e-05
282,4.910841376264175e-05
283,4.6668827185864457e-05
284,4.431345782392262e-05
285,4.236571543634522e-05
286,4.1100126864199426e-05
287,4.066963237228186e-05
288,4.113210002943031e-05
289,4.251654522487113e-05
290,4.127771444293257e-05
291,2.5777904511816982e-05
292,1.5646731125014706e-05
293,9.258366757192831e-06
294,5.4189166067657485e-06
295,3.1937400011426625e-06
296,1.9397096767848957e-06
297,1.2507745948180836e-06
298,8.858695469830235e-07
299,7.070271779143008e-07
300,6.399405716198038e-07
301,6.460664910951251e-07
302,7.051126529396107e-07
303,8.049363928500379e-07
304,9.356955089390613e-07
305,1.0871581788073754e-06
306,1.2476359205283033e-06
307,1.4045839371020528e-06
308,1.5445331000717418e-06
309,1.6554349191290313e-06
310,1.7270512330270576e-06
311,1.7502484163633662e-06
312,1.7208882198409884e-06
313,1.6369737481086985e-06
314,1.5016960643705698e-06
315,1.322455377558158e-06
316,1.1102117466047e-06
317,8.789961762194799e-07
318,6.448888396496196e-07
319,4.251287135007343e-07
320,2.368436426285753e-07
321,9.578579746947634e-08
322,1.5246764899334487e-08
323,4.655929135787862e-09
324,6.872284450135879e-08
325,2.0676336095586002e-07
326,4.1267782096265246e-07
327,6.746042069117712e-07
328,9.759826462237565e-07
329,1.2960054156907293e-06
330,1.6107974573761113e-06
331,1.8955071563093432e-06
332,2.1256874396369685e-06
333,2.279205934606408e-06
334,2.3388914389145197e-06
335,2.2932554565015938e-06
336,2.1393807581527985e-06
337,1.8841036994100256e-06
338,1.5445623165532865e-06
339,1.149743086422182e-06
340,7.40297792890591e-07
341,3.6838051180087957e-07
342,9.736185110067635e-08
343,5.693566377667012e-10
344,1.5986732103695738e-07
345,6.639339209563267e-07
346,1.6060569839536349e-06
347,3.082124842591861e-06
348,5.187704050184428e-06
349,8.01700469229712e-06
350,1.1658185931112487e-05
351,1.619283715185575e-05
352,2.1692003798651564e-05
353,2.8217120412299226e-05
354,3.581411000145075e-05
355,4.4516853331731216e-05
356,5.433922875711057e-05
357,6.52810780456134e-05
358,7.732288505466006e-05
359,9.042834129166254e-05
360,0.00010454060502150674
361,0.00011958623236805507
362,0.00013547455875610688
363,0.00015210181683051818
364,0.00016933926179811028
365,0.00018705856469018896
366,0.00020510175891509102
367,0.00022331697550628788
368,0.00024153907101756063
369,0.0002595951887892563
370,0.000277312474831607
371,0.0002945122738492902
372,0.00031102323495172285
373,0.000326680651966803
374,0.0003413203295357634
375,0.00035479267322813425
376,0.00036695671288492453
377,0.0003776915719055525
378,0.000386889722769896
379,0.0003944610206369317
380,0.0004003324280901402
381,0.00040445439120930437
382,0.0004067955978283996
383,0.00040733725656140934
384,0.00040608853087476405
385,0.00040306376464609227
386,0.0003982952721885682
387,0.0003918445284201335
388,0.0003837807227101388
389,0.0003741945976869551
390,0.00036318704070247167
391,0.000350869647865863
392,0.00033736709229189216
393,0.00032281225681282644
394,0.00030733972359086117
395,0.000291093328191593
396,0.0002742185482778278
397,0.00025686687231762895
398,0.00023918138402464502
399,0.00022131333389281197
400,0.00020340121307156614
401,0.00018558775186201378
402,0.00016800752946382943
403,0.00015078897596284025
404,0.00013405478016425724
405,0.00011792048338094556
406,0.00010249141151224044
407,8.78680913528705e-05
408,7.413930962573856e-05
409,6.138794549221446e-05
410,4.9690445427965766e-05
411,3.910894897032597e-05
412,2.9706183842632e-05
413,2.1530061767535902e-05
414,1.4621822991646328e-05
415,9.060257794654498e-06
416,4.944228234089397e-06
417,2.040004531255932e-06
418,3.9331278447070574e-07
419,3.1714113428950595e-08
420,9.719209813660863e-07
421,3.2209665335531042e-06
422,6.777373256777631e-06
423,1.1633271874060784e-05
424,1.7774568865142664e-05
425,2.5184234650520675e-05
426,3.384096846372609e-05
427,4.371919783073298e-05
428,5.479297974066688e-05
429,6.703191420038372e-05
430,8.040622827537864e-05
431,9.488044403436242e-05
432,0.00011042232071875743
433,0.00012675604903490204
434,0.00014280366290596194
435,0.00015960236514277456
436,0.00017717222606638506
437,0.00019551051477201687
438,0.00021459018098481678
439,0.00023437051682397405
440,0.0002548075337760082
441,0.0002758486594977157
442,0.0002974393626764298
443,0.00031951915585019477
444,0.00034202436435567087
445,0.00036489195550092117
446,0.00038805951559156923
447,0.0004114571966346394
448,0.0004350175983223517
449,0.0004586768445511181
450,0.0004823582693031148
451,0.000506003739208577
452,0.0005295266439158649
453,0.0005528701668586944
454,0.0005759655250041835
455,0.0005987509673874427
456,0.0006211637673451247
457,0.0006431480022126692
458,0.0006646478277220713
459,0.0006856089100747215
460,0.0007059752874310666
461,0.0007256968638253654
462,0.0007447256473856215
463,0.0007630158039870472
464,0.0007805295826170369
465,0.0007972361937121429
466,0.0008131031959638416
467,0.0008281015908520719
468,0.0008422113579868787
469,0.0008554117371224893
470,0.0008676867919825019
471,0.0008790286932184196
472,0.0008894299237984805
473,0.0008988817063840663
474,0.0009073866047459208
475,0.0009149473967964863
476,0.0009215654623060866
477,0.0009272519836806111
478,0.0009320146422445877
479,0.000935864523616015
480,0.0009388200530485361
481,0.0009408918010072924
482,0.0009420905061269605
483,0.0009424348422213063
484,0.0009419460340071731
485,0.0009406480545211722
486,0.0009385727536509181
487,0.000935744596378713
488,0.0009321847692085228
489,0.000927927773847245
490,0.0009229979164664781
491,0.0009174251741282331
492,0.0009112394046319786
493,0.0009044744509352365
494,0.0008971662704604083
495,0.0008893173432372945
496,0.0008809717875366492
497,0.0008721349462968944
498,0.0008628540497596267
499,0.0008531580751307688
500,0.0008430693692279709
501,0.0008326237998043704
502,0.0008218405952171646
503,0.0008107518000171344
504,0.0007993761800225116
505,0.0007877439943518056
506,0.0007758756742020439
507,0.000763795593252643
508,0.000751530064396503
509,0.00073909800406998
510,0.0007265206947137837
511,0.0007138189185892718
512,0.0007010126004179792
513,0.0006881209582421389
514,0.0006751634313764282
515,0.0006621570471183751
516,0.0006491176496769048
517,0.0006360632392631697
518,0.000623010744404075
519,0.0006099926999905527
520,0.0005969942062935831
521,0.000584043921124019
522,0.0005711437126726594
523,0.0005585316590699948
524,0.0005462599203534821
525,0.0005343313870658296
526,0.0005227207567821641
527,0.0005114187809494882
528,0.0005003983504834708
529,0.0004896454348461968
530,0.0004791433577950136
531,0.00046887886157969446
532,0.00045884076110501833
533,0.0004490156098023891
534,0.00043939451155341645
535,0.00042997139079241895
536,0.00042073982735189885
537,0.00041169032513916747
538,0.00040282033585713325
539,0.0003941234462718734
540,0.00038559666533447625
541,0.000377235912188876
542,0.0003690392379115276
543,0.00036099849850199464
544,0.0003531191666272488
545,0.00034539774531922317
546,0.0003378406850020122
547,0.0003304341554883468
548,0.0003231788695219161
549,0.0003160678328549507
550,0.00030910842140413364
551,0.0003023467553537089
552,0.00029579314552257184
553,0.000289438616170915
554,0.0002850242732175884
555,0.00028943208980914873
556,0.0002933340880798195
557,0.00029658065720043986
558,0.0002992682487333956
559,0.00030136094141864907
560,0.0003028744999744317
561,0.0003038403378304337
562,0.0003042934620711406
563,0.0003042772980680255
564,0.0003038309244315933
565,0.0003030050592521366
566,0.00030185817775743156
567,0.0003004220387501172
568,0.00029874149281330177
569,0.00029683964860456125
570,0.0002947458945446352
571,0.00029249088624604656
572,0.0002900829998179509
573,0.00028755782941793735
574,0.0002849282118930173
575,0.0002822288712479885
576,0.00027948005629371
577,0.00027669426986152637
578,0.00027388665268505226
579,0.0002710677778632618
580,0.00026824734165152494
581,0.0002654344472477752
582,0.0002626379124943816
583,0.0002598624191998931
584,0.0002571121130489628
585,0.00025438898510836395
586,0.0002516988966612978
587,0.00024904190549250615
588,0.0002464263570668676
589,0.00024387751161455024
590,0.00024141053392082664
591,0.00023902245233024772
592,0.0002367080568072794
593,0.0002344604261036397
594,0.00023227288209188722
595,0.00023014189386013235
596,0.00022805507016352637
597,0.00022603213323706958
598,0.00022611723316325014
599,0.00023647364249310007
600,0.00024587397596507565
601,0.0002543034806933263
602,0.0002616717815412968
603,0.0002679678590253912
604,0.0002732548477524539
605,0.0002775977624868767
606,0.00028106267867528513
607,0.00028372085839021216
608,0.0002856408711708834
609,0.00028688846987476134
610,0.000287523716088428
611,0.0002876087594071109
612,0.000287200609357193
613,0.000286353544239121
614,0.0002851104335396258
615,0.00028351448633421293
616,0.00028160847034913543
617,0.0002794296194079654
618,0.0002770153936117632
619,0.00027439405086567264
620,0.00027159099223294706
621,0.0002686331910634125
622,0.00026554074611846853
623,0.0002623307180140773
624,0.00025901971314429794
625,0.00025562140371104613
626,0.0002521435184632416
627,0.00024862506771882885
628,0.00024506570043790146
629,0.00024148446814376652
630,0.00023787755977904267
631,0.00023425191850652967
632,0.00023061286782144626
633,0.00022696574214886673
634,0.00022331310001414336
635,0.00021966255137192023
636,0.00021601473967681591
637,0.00021238953614194107
638,0.00020876405211562167
639,0.00020515527532924784
640,0.00020155065785664835
641,0.00019796850158080697
642,0.00019441665547977247
643,0.00019087308636658252
644,0.00018734968345953095
645,0.0001838336445649096
646,0.00018033970462421866
647,0.0001768673748191289
648,0.00017342166815386418
649,0.00017000325304047058
650,0.0001666203949196906
651,0.00016325849253267347
652,0.0001599252433296341
653,0.00015661448366430526
654,0.00015333009584419778
655,0.00015007570981343178
656,0.00014685160551713844
657,0.00014365869398601816
658,0.0001404966082272437
659,0.0001373658662163317
660,0.00013426698937424593
661,0.00013120152898850584
662,0.00012817613795440788
663,0.00012518116388460633
664,0.00012222180848471317
665,0.00011929318911491322
666,0.00011639781960318322
667,0.00011353667463236698
668,0.00011071115762471393
669,0.0001079231876434146
670,0.00010518024513594262
671,0.00010247064173080627
672,9.979956016257023e-05
673,9.715890836603648e-05
674,9.455130644013993e-05
675,9.198028288094158e-05
676,8.944562603007428e-05
677,8.694848812197099e-05
678,8.448937865714408e-05
679,8.206823225830192e-05
680,7.968428794600049e-05
681,7.733838445190304e-05
682,7.503019185854442e-05
683,7.276057901704998e-05
684,7.052887630531168e-05
685,6.833679064972931e-05
686,6.618260198439221e-05
687,6.406611213552986e-05
688,6.19884528684398e-05
689,5.994692547384827e-05
690,5.794326777978229e-05
691,5.5976275069404226e-05
692,5.4045603843595746e-05
693,5.215101449943509e-05
694,5.029206079546342e-05
695,4.8481568390373646e-05
696,4.671317155798653e-05
697,4.4992382406357264e-05
698,4.330963501474472e-05
699,4.1665789058866384e-05
700,4.005917370410346e-05
701,3.8489647914149534e-05
702,3.695632159415749e-05
703,3.5460477753961774e-05
704,3.4000130403429394e-05
705,3.257585994720471e-05
706,3.118752688310464e-05
707,2.9835096377805698e-05
708,2.852291489881698e-05
709,2.723928548594967e-05
710,2.598942802813525e-05
711,2.4773142017817528e-05
712,2.3592541781272725e-05
713,2.2449253325719866e-05
714,2.1489744356925473e-05
715,1.1203283741525814e-05
716,6.918608883560911e-06
717,2.552395042043173e-06
718,2.6370774491941365e-06
719,2.834820539147502e-06
720,3.0341692274199182e-06
721,3.2555828275252996e-06
722,3.4677915367739e-06
723,3.6862402616926995e-06
724,6.878287487806665e-07
725,9.857172508443824e-08
726,2.8998894927775837e-07
727,1.4877766095525008e-07
728,4.4821029555330074e-08
729,2.633935604340569e-09
730,1.0825941469126471e-08
731,5.942104483644058e-08
732,1.370439902484391e-07
733,2.3142021736470905e-07
734,3.3387170777822773e-07
735,4.350149043855848e-07
736,5.282381108590455e-07
737,6.083618482672045e-07
738,6.721588674314962e-07
739,7.146883368770589e-07
740,7.448773015277332e-07
741,7.535917377634115e-07
742,7.494711088237798e-07
743,7.270699505882897e-07
744,6.917451617856363e-07
745,6.456115750200697e-07
746,5.913384570299914e-07
747,5.312774872092126e-07
748,4.6775489040084145e-07
749,4.0281391483654155e-07
750,3.3849722018514054e-07
751,2.7646052634010493e-07
752,2.182325818468144e-07
753,1.6509548642484422e-07
754,1.180766417155289e-07
755,7.81384185024503e-08
756,4.5925921262503155e-08
757,2.1974241194865382e-08
758,6.650833501509634e-09
759,2.1120170119392218e-10
760,2.7721811369763616e-09
761,1.435287639349742e-08
762,3.4883542539348947e-08
763,6.419668505915254e-08
764,1.0211297060721617e-07
765,1.4829023192251227e-07
766,2.0246772485101558e-07
767,2.643062544005677e-07
768,3.3287008171283293e-07
769,4.0869387975914394e-07
770,4.907315790293515e-07
771,5.792900890426185e-07
772,6.735276456762864e-07
773,7.551002295539734e-07
774,3.1155340096291825e-06
775,4.0392253714552565e-06
776,6.85299380489369e-06
777,6.593167397476868e-06
778,6.298662512148151e-06
779,6.0919835920292515e-06
780,5.88906654049503e-06
781,5.7302905580742465e-06
782,5.589055565792443e-06
783,5.464175008572566e-06
784,5.355893266467245e-06
785,5.262556356874214e-06
786,5.1844527225451965e-06
787,5.119969283054889e-06
788,5.067840644438652e-06
789,5.027457820172101e-06
790,4.99760760502221e-06
791,4.977151391584364e-06
792,4.968066082336039e-06
793,4.9661752577716025e-06
794,4.9718471423188474e-06
795,4.98148020855344e-06
796,4.995193706244664e-06
797,5.012544637578127e-06
798,5.0327373287482e-06
799,5.055785955669844e-06
800,5.0805903601473506e-06
801,5.107124307027369e-06
802,5.134727361628344e-06
803,5.1626597834185775e-06
804,5.1905979931221054e-06
805,5.220242850759653e-06
806,5.248355863422142e-06
807,5.275471180200697e-06
808,5.299800189174375e-06
809,5.32133001527937e-06
810,5.339081946992271e-06
811,5.3520061034240945e-06
812,5.36415247919455e-06
813,5.373304216686164e-06
814,5.381960963361666e-06
815,5.387377914332121e-06
816,5.3896037125615955e-06
817,5.388218232685231e-06
818,5.383062648870925e-06
819,5.374266107240721e-06
820,5.36186997478565e-06
821,5.345294364624543e-06
822,5.324831088059274e-06
823,5.300210504462798e-06
824,5.271833188050313e-06
825,5.239369974387596e-06
826,5.202836506134303e-06
827,5.162515390674388e-06
828,5.118263511220219e-06
829,5.070232209546614e-06
830,5.018101234506727e-06
831,4.962151194784216e-06
832,4.902798037936649e-06
833,4.8397628813560056e-06
834,4.773250922710777e-06
835,4.703347263856788e-06
836,4.630152340659224e-06
837,4.553718307347879e-06
838,4.474369201158912e-06
839,4.39177578081483e-06
840,4.3063880334839735e-06
841,4.218313087087047e-06
842,4.127785027152843e-06
843,4.0349403744650315e-06
844,3.939852008053703e-06
845,3.842566113211333e-06
846,3.7430756936247986e-06
847,3.6421188567132945e-06
848,3.539171974396073e-06
849,3.434447493579196e-06
850,3.3279699428934103e-06
851,3.2202093749832532e-06
852,3.1123701604256055e-06
853,3.0040621197085664e-06
854,2.8935769061599075e-06
855,2.784038538771793e-06
856,2.6735966009921056e-06
857,2.564638928529615e-06
858,2.4560235448063103e-06
859,2.3476783926324003e-06
860,2.2397610721780793e-06
861,2.1330128604010127e-06
862,2.0266963607515447e-06
863,1.921252932721382e-06
864,1.8164933509213615e-06
865,1.7128363877112484e-06
866,1.6106697136045702e-06
867,1.5099976590273874e-06
868,1.4110497985961335e-06
869,1.3141387438532212e-06
870,1.2195412913464622e-06
871,1.1274217695502102e-06
872,1.037994252516637e-06
873,9.513797355973331e-07
874,8.677950066656998e-07
875,7.872958797763278e-07
876,7.100703286018972e-07
877,6.362344745835704e-07
878,5.647446806602839e-07
879,4.964645789520494e-07
880,4.311896175724812e-07
881,3.6986772859881193e-07
882,3.127099928661921e-07
883,2.59858757001488e-07
884,2.1148004974321887e-07
885,1.6769250607552638e-07
886,1.2867948765705572e-07
887,9.456568161652416e-08
888,6.54727758502658e-08
889,4.1557444974579786e-08
890,2.2941312730263977e-08
891,9.730828247413122e-09
892,2.071350910642437e-09
893,6.435646751417919e-11
894,3.837945845995838e-09
895,1.3517612206064345e-08
896,2.9202441175462264e-08
897,5.0999606539877936e-08
898,7.904204208799842e-08
899,1.1344083640022471e-07
900,1.5431892104961779e-07
901,2.0174649341415133e-07
902,2.5577609513177445e-07
903,3.166186251208213e-07
904,3.843147651245064e-07
905,4.5893916041695104e-07
906,5.406082293274918e-07
907,6.29484304009929e-07
908,7.256163800696846e-07
909,8.285266999792971e-07
910,9.380414744669709e-07
911,1.053911755441166e-06
912,1.178062658139395e-06
913,1.3100889421091763e-06
914,1.4513730637785635e-06
915,1.600523618591156e-06
916,1.7577154912015893e-06
917,1.9224440884638618e-06
918,2.0955325979157867e-06
919,2.2764716295286253e-06
920,2.4660686469799807e-06
921,2.663722272576961e-06
922,2.8699372606108974e-06
923,3.0838578235207824e-06
924,3.3065068082962203e-06
925,3.5383882442938514e-06
926,3.7791828505205e-06
927,4.029799541149219e-06
928,4.2876456642883485e-06
929,4.554303884496072e-06
930,4.827762309510636e-06
931,5.109659983441911e-06
932,5.39989957233861e-06
933,5.698785784845422e-06
934,6.006654536309154e-06
935,6.3229043360733316e-06
936,6.648911699487014e-06
937,6.98310019763804e-06
938,7.327098551679019e-06
939,7.679342758199387e-06
940,8.040440689795956e-06
941,8.411180719121596e-06
942,8.790902714664e-06
943,9.180409609194936e-06
944,9.580574571732994e-06
945,9.991716897776795e-06
946,1.0414898056337436e-05
947,1.084330043600654e-05
948,1.1280600264311558e-05
949,1.1722690989851752e-05
950,1.2173378517491705e-05
951,1.2633349602523665e-05
952,1.3102473597336987e-05
953,1.3575358792973877e-05
954,1.406128640108521e-05
955,1.4553581267192725e-05
956,1.5059919753127409e-05
957,1.557559671352346e-05
958,1.6101492469370084e-05
959,1.6636286395205993e-05
960,1.7183137743397873e-05
961,1.774437443323522e-05
962,1.8311017999333016e-05
963,1.8889058654316882e-05
964,1.94705286412773e-05
965,2.006149766024885e-05
966,2.0662046800718892e-05
967,2.1272457548329935e-05
968,2.1891522890252192e-05
969,2.251943001180968e-05
970,2.3157366729328026e-05
971,2.3804114702534683e-05
972,2.4461558803701423e-05
973,2.5128350913745362e-05
974,2.580492906608078e-05
975,2.6491500180913846e-05
976,2.7187586259831462e-05
977,2.7893215761121313e-05
978,2.8606666661376134e-05
979,2.9327823034729727e-05
980,3.00557502217632e-05
981,3.078865966144604e-05
982,3.152898922015096e-05
983,3.227648716630639e-05
984,3.304356880026789e-05
985,3.3822172594936636e-05
986,3.462170054327008e-05
987,3.542987264464159e-05
988,3.623766180993363e-05
989,3.7065047645029745e-05
990,3.789315121530436e-05
991,3.874939754442927e-05
992,3.96124172000831e-05
993,4.048989264379618e-05
994,4.1381732825293174e-05
995,4.228549852753176e-05
996,4.319980143618819e-05
997,4.412281811806485e-05
998,4.5049673364670794e-05
999,4.598595695572505e-05
