frame,x,y,z
0,1.0,0.0,0.0
1,0.9967373486285459,0.0007154794324905768,-0.010171494045885
2,0.9933344385492257,0.0012729086060246292,-0.017902530197063952
3,0.990476520515519,0.0016322433201982154,-0.024556360026323224
4,0.9881363500902202,0.0017210113821484613,-0.030555145989916845
5,0.9860261623908233,0.0017344774452646582,-0.03545723415846975
6,0.9840770575311454,0.001695767944514009,-0.039367044791179945
7,0.982255596481636,0.0016104432331773013,-0.042419292717634054
8,0.9805328568235133,0.0014873187780825596,-0.04482561101896543
9,0.978748945230044,0.0013116409003099227,-0.046173633572498436
10,0.9772320684573317,0.0011000281409315358,-0.04726683270590449
11,0.9757857649539141,0.000857434605682633,-0.04791048467179002
12,0.9743603168778203,0.0006594125555012063,-0.04802522813500852
13,0.9729714342228053,0.00046455066637576147,-0.04773497724536022
14,0.971609631619293,0.00027479747810458513,-0.0470899855339128
15,0.9702674730784754,9.397509814001927e-05,-0.046131106407921375
16,0.9689369621678827,-7.737300043346695e-05,-0.044895934129638014
17,0.9676115613277103,-0.00023885114152130004,-0.04341676314439235
18,0.9662883511529445,-0.0003914686980355898,-0.04172743419346572
19,0.964966529574441,-0.0005364487293771153,-0.03985932078869606
20,0.9636460350384515,-0.0006749103936396683,-0.03784373589220645
21,0.962326848436154,-0.0008080958952612112,-0.03571159187484681
22,0.961008926480012,-0.0009372039116083153,-0.03349216473116208
23,0.959692108576877,-0.0010633227116781893,-0.03121215443189991
24,0.9583761093969428,-0.001187390802957154,-0.02889545537838157
25,0.957060549900773,-0.0013101799489026505,-0.02656327924079457
26,0.9557447480092178,-0.0014321768921460455,-0.024234193652899978
27,0.9544278356194539,-0.0015538845544515317,-0.021924209984725006
28,0.9531090556702504,-0.0016756200042263546,-0.01964624044280903
29,0.9517876342324593,-0.0017975759158598908,-0.017410809567773657
30,0.9504627556959736,-0.001919805330692403,-0.015226632468743647
31,0.9491334452279346,-0.0020421893389887483,-0.013101066682985565
32,0.9477984794149763,-0.002164570112774184,-0.0110400382435758
33,0.9464565531487286,-0.002286682543952721,-0.009048660507261217
34,0.9451061205048092,-0.0024081308148329694,-0.0071305391011019644
35,0.9437456027415759,-0.002528520126632731,-0.005289521943700553
36,0.9423730189263358,-0.0026473939570542918,-0.0035275448441734257
37,0.9409865663331545,-0.002764249807654875,-0.0018466636847921122
38,0.9395843298746619,-0.002878594638424035,-0.0002482706540963926
39,0.9381643930634608,-0.002989952903527332,0.0012669733335560571
40,0.9367248319716438,-0.0030978156266370056,0.0026987536793107365
41,0.9352637457136184,-0.0032016763960562473,0.004047161759145372
42,0.9337793165702675,-0.0033010833310709803,0.0053126665593873626
43,0.9322697906613052,-0.003395599539665511,0.00649594885900709
