frame,orientation_xy_error
0,-0.00025751043803701017
1,0.00011374863526643041
2,-0.0009672639123932552
3,0.0004353452571776175
4,-0.001904306726761718
5,0.000921430948093959
6,-0.002866610005592214
7,0.0015203502186267091
8,-0.0038297037566653192
9,0.0021923921875474164
10,-0.004822747522365127
11,0.002922872905627791
12,-0.005853819328791837
13,0.003706719991672301
14,-0.006906416289476461
15,0.004536376887631966
16,-0.007949440581087869
17,0.005398144903213542
18,-0.008949883933223591
19,0.006278084439183266
20,-0.009885046925828403
21,0.007168018292134732
22,-0.010740193662848641
23,0.00806493936571676
24,-0.011506544067623725
25,0.008969054439939917
26,-0.012180301179484028
27,0.009882062548495326
28,-0.012761858518407497
29,0.01080594971288219
30,-0.013254424705595041
31,0.011742315395346536
32,-0.013663054965551048
33,0.012692084368272105
34,-0.013994057234503218
35,0.013655425650398826
36,-0.01425461140409279
37,0.014631764375057478
38,-0.014452297407259637
39,0.015619860698926822
40,-0.01459470345355566
41,0.016617924570676554
42,-0.014689206073574925
43,0.017623749729478545
44,-0.01474279035406581
45,0.018634872632007367
46,-0.014761930770936701
47,0.01964870539458301
48,-0.01475255549957928
49,0.020662646010977666
50,-0.01472005266207179
51,0.021674161950503354
52,-0.01466931114693449
53,0.022680846686835555
54,-0.014604792264371776
55,0.02368045586735907
56,-0.014530596953301875
57,0.024670920851046788
58,-0.014450510619393156
59,0.025650341375285497
60,-0.014368026098214647
61,0.026616966982683822
62,-0.014286349976738746
63,0.027569172483557232
64,-0.014208398105928001
65,0.028505433003916083
66,-0.014136792145737534
67,0.029424299592468183
68,-0.014073863021188154
69,0.03032437991935695
70,-0.014021661114275446
71,0.031204323808105047
72,-0.013981971096699308
73,0.0320628117999885
74,-0.013956330023847375
75,0.03289854772644215
76,-0.013946052542926328
77,0.03371025542802121
78,-0.013952253689433883
79,0.03449667735910985
80,-0.013975875646336913
81,0.03525657658122423
82,-0.014017693895850033
83,0.035988737208912526
84,-0.01407831599805442
85,0.03669196718888865
86,-0.0141582129030067
87,0.03736510461105184
88,-0.014257741479438184
89,0.03800702384192472
90,-0.01437714359719386
91,0.038616642302535684
92,-0.014516884634545263
93,0.03919220352211365
94,-0.01471818680060632
95,0.03973464649870177
96,-0.015025945275737406
97,0.04024059490803225
98,-0.015424261758658289
99,0.0407004939455922
100,-0.015874153450136097
101,0.04111542571858546
102,-0.01633494670391057
103,0.04149287149964444
104,-0.016787901040928158
105,0.04183393013567414
106,-0.01723735758072605
107,0.04213416379603929
108,-0.017686275681432672
109,0.04238924532106205
110,-0.018137020702836612
111,0.04259820281435793
112,-0.0185921610910718
113,0.042761797603559706
114,-0.019054430649889764
115,0.04288098223556247
116,-0.01952531901378249
117,0.04295654100287424
118,-0.020005207520141777
119,0.04298913721434276
120,-0.020493420241668833
121,0.04297926334566549
122,-0.020988477043232992
123,0.04292733284073671
124,-0.021488504988122638
125,0.04283377182953005
126,-0.02199158911992656
127,0.042699053176490406
128,-0.02249595194780755
129,0.0425237115119636
130,-0.023000006559523466
131,0.042308346961550954
132,-0.023502339201727226
133,0.04205361487888653
134,-0.02400167169795197
135,0.04176021636434837
136,-0.024496814217608933
137,0.04142888678852304
138,-0.02498662198705189
139,0.0410603867560648
140,-0.02546996374457881
141,0.04065549639067265
142,-0.025945715822457464
143,0.04021501428118811
144,-0.026412744267017278
145,0.039739754326570474
146,-0.026869883522791148
147,0.039230545040870014
148,-0.027315955113620664
149,0.0386882312286445
150,-0.027749793807041474
151,0.03811367790098177
152,-0.028170243243249845
153,0.037507771109681655
154,-0.028576144501579297
155,0.036871416646474836
156,-0.028966350981845662
157,0.03620554168301439
158,-0.029339744035104684
159,0.03551109627019363
160,-0.02969523581570273
161,0.034789054481006124
162,-0.030031769322908054
163,0.03404041335076231
164,-0.030348323997842635
165,0.0332661936762431
166,-0.030643921924948116
167,0.032467439750777594
168,-0.030917634455590256
169,0.03164522005747945
170,-0.03116858673380625
171,0.030800626142571192
172,-0.0313959625668458
173,0.029934771816368284
174,-0.03159900977442818
175,0.029048792619627464
176,-0.03177704296041072
177,0.028143844507122966
178,-0.03192945181569845
179,0.027221102470381994
180,-0.03205571018819126
181,0.026281759429380994
182,-0.032154569470869386
183,0.025326260189430388
184,-0.032252093514456945
185,0.02437848325432671
