frame,lin_vel_xyz_error
0,1.0
1,0.0
2,1.002632698200957
3,-0.00035743058174576625
4,1.0045406819737588
5,-0.00032160780955150224
6,1.0036841674280539
7,0.00026273636356677327
8,1.0018635576332355
9,0.000469806241392398
10,1.0003657614648744
11,0.00047191379870041334
12,0.9991916653255486
13,0.0003233135491208607
14,0.9980345464070677
15,0.00014422275751198934
16,0.9967364187048586
17,2.9201514743302094e-06
18,0.9951124850693809
19,-7.872922294532505e-05
20,0.9932408162404714
21,-0.00013237081682391968
22,0.9911942450253475
23,-0.00018277223486976393
24,0.9890319024050224
25,-0.00024298155131035595
26,0.9867948183666186
27,-0.00031212395276374586
28,0.9845248671139405
29,-0.00038825309316205394
30,0.9822524855054005
31,-0.0004654204186127703
32,0.9800016864268317
33,-0.0005350431933922465
34,0.9777911065587193
35,-0.0005876818848903996
36,0.9756370872899405
37,-0.0006150611478263867
38,0.9735525915855543
39,-0.000611648544839148
40,0.9715451775555488
41,-0.0005729026276884778
42,0.969617677528778
43,-0.0004976090404433495
44,0.9677697430697163
45,-0.0003865375692871751
46,0.9659980709267528
47,-0.00024190842409449974
48,0.9642976050207227
49,-6.687607414246371e-05
50,0.962662356113573
51,0.00013491021315462938
52,0.961085545016756
53,0.0003599318615605018
54,0.9595604290847608
55,0.0006046109811359344
56,0.9580807997990439
57,0.000865710636672779
58,0.9566407781597819
59,0.0011403731879014905
60,0.9552345757519635
61,0.0014261258729194076
62,0.953856354518699
63,0.001720759667774822
64,0.9525001264742885
65,0.002022329330176362
66,0.9511598347781212
67,0.00232914988190569
68,0.949829336306213
69,0.00263971103257604
70,0.9485026923746294
71,0.00295272604600999
72,0.9471741706863923
73,0.0032671031912609996
74,0.9458383943319288
75,0.0035818938354046682
76,0.9444903836578131
77,0.0038963745636006884
78,0.9431255750791177
79,0.0042099731871953795
80,0.9417398570077854
81,0.00452218581328938
82,0.9403296289839951
83,0.004832707987078003
84,0.9388912966968819
85,0.005141175674938415
86,0.9374217737578635
87,0.005447499427898637
88,0.9359183103064798
89,0.0057513406939406165
90,0.9343785994637714
91,0.006052553387304353
92,0.9328003253198112
93,0.006350971873775053
94,0.9311528344603549
95,0.006664206580064761
96,0.9299951086903541
97,0.007168033940531584
98,0.9286626786728455
99,0.007933196045916191
100,0.927103716655215
101,0.008695491438752838
102,0.925421334107918
103,0.009180295422271247
104,0.9233664773977162
105,0.009389790909525611
106,0.9213190815374701
107,0.009571731921982034
108,0.9192517940852024
109,0.009753695466879974
110,0.9171848915020043
111,0.009933977390308301
112,0.9150936319059813
113,0.010134427066909412
114,0.9129979150708816
115,0.010352409024786062
116,0.9108784065952698
117,0.010578865112316828
118,0.9087175239506002
119,0.010803560306184264
120,0.9064999425476666
121,0.011020592708938468
122,0.9042139246681247
123,0.01122578905859482
124,0.901853169546707
125,0.011417544861260157
126,0.8994167939308247
127,0.011595592298445765
128,0.8969066717193773
129,0.011760080810477384
130,0.8943262381222788
131,0.011911751402005353
132,0.8916788151151248
133,0.01205140021745418
134,0.8889673991058817
135,0.01217975223270463
136,0.8861943246849278
137,0.012297370616764032
138,0.8833613198919165
139,0.01240469441992364
140,0.8804696054177082
141,0.012502016611824218
142,0.877520084841013
143,0.01258952794471219
144,0.8745136164215626
145,0.012667356333356382
146,0.8714506561080034
147,0.012735542522620796
148,0.868331726489501
149,0.01279428710125387
150,0.86515747740614
151,0.012843485265837798
152,0.861928781193342
153,0.012883182951855358
154,0.8586462426570091
155,0.012913332539140841
156,0.8553105795370162
157,0.012933956728771063
158,0.8519225280046188
159,0.01294493327658659
160,0.8484829816961266
161,0.012946153679561203
162,0.8449927542782012
163,0.012937491922947403
164,0.8414526692523306
165,0.012918783656922932
166,0.8378635811330759
167,0.012889823959426902
168,0.8342263452217565
169,0.012850412741905265
170,0.8305418781841258
171,0.012800295042862396
172,0.8268110552774097
173,0.012739226444790712
174,0.8230348127880099
175,0.012666934323882705
176,0.8192140751313388
177,0.012583129065435093
178,0.8153497745013117
179,0.012487567728849664
180,0.8114428599516887
181,0.012379959202588348
182,0.8074943403068041
183,0.012260056210353368
184,0.8034543632210747
185,0.012125351642412711
186,0.7999825896470093
187,0.011794400980159847
188,0.7959379765758047
189,0.011386397223924141
190,0.7918642163101579
191,0.011006921069374925
192,0.78748411152783
193,0.010845260891716862
194,0.7831223903576291
195,0.010648834609618617
196,0.7787643514963797
197,0.010442889258975022
198,0.7744390926400729
199,0.010219328854300673
200,0.7700675430566953
201,0.0099981542954017
202,0.7661689411566555
203,0.009542396973712156
204,0.761887170923331
205,0.008940561391408919
206,0.7575979652342973
207,0.008348624408578934
208,0.7530209005762561
209,0.008147658694336911
210,0.7484207946818942
211,0.007903291521627286
212,0.7438340447044942
213,0.007640023345035785
214,0.739280768135161
