frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
194,0.2494964112962708,0.4999555023503201,0.999999250141607,-9.75936676312297e-07,-0.0016553187483337073,-0.00017756832614945455,-0.0019891452975571156,-2.631664983709925e-06,-3.065396024912135e-05,-1.2058457258922712e-05,-0.011588591506668867,-0.03193325362471518
195,0.2550203749546461,0.4999992525339667,0.9999992502902297,-9.431505321799416e-07,-0.0016465117928179274,-0.0001817013035003447,-0.0020172037184238434,-2.6749135031423066e-06,-3.177378279788316e-05,-1.3368136329354775e-05,-0.011822298003327054,-0.031142477828319394
196,0.2605772197042998,0.49992998032700975,0.9999992512877286,-9.128830889721291e-07,-0.0016333782415197237,-0.00018585461778864996,-0.002044229069724679,-2.7229971237829886e-06,-3.2886005374724866e-05,-1.4787337565209678e-05,-0.012055147991864449,-0.0303634930540752
197,0.26616439337199244,0.49974928832512855,0.9999992531812797,-8.853268695504664e-07,-0.001615961225752616,-0.00019002709179052722,-0.002071121707558632,-2.773466349026421e-06,-3.398844630166368e-05,-1.632339086443285e-05,-0.012287005598626227,-0.029596831402194705
198,0.2717793656451163,0.49945895242571836,0.9999992560179815,-8.604960222397987e-07,-0.0015944285956748633,-0.00019421677057952308,-0.002097811782732606,-2.818767370627029e-06,-3.507880128647931e-05,-1.7984125479746408e-05,-0.01251774765976581,-0.028842961345940322
199,0.27741976863344986,0.49906082480416714,0.9999992598410893,-8.384180371322568e-07,-0.001568983738402163,-0.00019842163574462055,-0.002124228049069643,-2.8594806735782186e-06,-3.615485438556292e-05,-1.9777914794931372e-05,-0.012747255237544334,-0.02810228854690915
200,0.2830832359120449,0.4985567600121004,0.9999992646896835,-8.190993936335952e-07,-0.0015398586146546376,-0.00020263915818336415,-0.0021503339521586895,-2.895881607400952e-06,-3.7214320607138866e-05,-2.1713728577911903e-05,-0.012975393401196817,-0.027375157370792942
201,0.28876750559807757,0.4979485615806363,0.9999992705980897,-8.02556935444208e-07,-0.00150731258798778,-0.00020686629940588793,-0.0021759921219199896,-2.9252491913211998e-06,-3.8254815401868466e-05,-2.3801186226716988e-05,-0.013202010946554174,-0.02666185285630205
202,0.2944704104843439,0.4972379701700184,0.9999992775960549,-7.888111601173924e-07,-0.0014716272776481689,-0.00021110013810726188,-0.0022011171095073223,-2.94782353194023e-06,-3.927400367597364e-05,-2.605061871091507e-05,-0.013426969269063876,-0.025962603781512363
203,0.3001897686949027,0.4964266284268958,0.999999285708087,-7.778701416569699e-07,-0.0014331034317385395,-0.00021533724242358862,-0.002225472591817379,-2.958935738206492e-06,-4.026985106255206e-05,-2.8473135697566353e-05,-0.013650093945539779,-0.025277586542030897
204,0.30592365518052567,0.49551610347395375,0.9999992949539795,-7.698391753111301e-07,-0.0013920471971260037,-0.0002195766171100901,-0.0022509009577333927,-3.025341356988065e-06,-4.124019371895421e-05,-3.108070518441374e-05,-0.013871348113497776,-0.024606924729736957
205,0.31166959419186524,0.49450770238725933,0.9999993053449568,-7.646028150036495e-07,-0.0013488220858787062,-0.00022381324631354072,-0.0022749658674001694,-3.0275521112343995e-06,-4.218243081521643e-05,-3.388623411159675e-05,-0.014090523170467812,-0.023950693852648156
206,0.3174257820154758,0.4934027340571219,0.9999993168842822,-7.622697632909262e-07,-0.0013037473268283672,-0.0002280447252633273,-0.002299416111782193,-3.036123416677583e-06,-4.309460183386084e-05,-3.690366128382476e-05,-0.01430750945069309,-0.023308928292750733
207,0.3231903527541786,0.4922021805617898,0.9999993295684191,-7.627975002839202e-07,-0.0012572204176478899,-0.000232267243215669,-0.0023231657687574625,-3.04937248074566e-06,-4.397424964882621e-05,-4.014806647771539e-05,-0.014522189189000214,-0.022681624725071865
208,0.32896129112479244,0.4909072461732753,0.9999993433852787,-7.662705368847323e-07,-0.0012095674489240667,-0.0002364773596823488,-0.0023467494174838066,-3.06252809423313e-06,-4.481908507477352e-05,-4.363578069898684e-05,-0.014734412700416602,-0.022068747086725248
209,0.334736728550162,0.48951893504406074,0.9999993583158667,-7.727460256981633e-07,-0.001161146210702726,-0.00024067179466389212,-0.002370172645896673,-3.0714738841197686e-06,-4.5626821506340926e-05,-4.7384518082637276e-05,-0.014944062989665627,-0.02147023085597922
210,0.3405147757153691,0.4880382690335165,0.9999993743329378,-7.822774018195357e-07,-0.001112309846724534,-0.00024484713028266456,-0.0023934971541166306,-3.079167981923092e-06,-4.639518973213612e-05,-5.141352316391965e-05,-0.015151021051449755,-0.02088598800030904
211,0.34629362144657944,0.48646626273859894,0.9999993914009434,-7.949443863330239e-07,-0.0010634079788562523,-0.000248999843444434,-0.0024167667143046856,-3.0810754196863854e-06,-4.71218682941648e-05,-5.574373437531324e-05,-0.015355167739793422,-0.02031591162833528
212,0.35207149505424284,0.4848040142651835,0.9999994094763164,-8.108311798696831e-07,-0.0010147832410991014,-0.0002531270385139378,-0.0024400982074439526,-3.0850533221382648e-06,-4.7804690439098105e-05,-6.039797220335399e-05,-0.015556417315304804,-0.019759881023571176
213,0.35784654608945915,0.48305268492773695,0.9999994285070026,-8.300227654296075e-07,-0.000966766138448694,-0.00025722543272312863,-0.0024635258596390486,-3.0840851650282275e-06,-4.8441420788250034e-05,-6.540115285306555e-05,-0.01575466999902271,-0.019217766613750895
214,0.3636170391256116,0.4812135677626478,0.999999448432809,-8.526329493854928e-07,-0.000919676455808305,-0.0002612920397576097,-0.0024870955385267735,-3.0815926947980188e-06,-4.902988311590276e-05,-7.078052540230387e-05,-0.015949843062683895,-0.018689434298486206
215,0.36938120621833415,0.47928815060602675,0.9999994691857835,-8.78773058228473e-07,-0.0008738205095730913,-0.00026532378013447626,-0.0025108729023486376,-3.072698518735706e-06,-4.95679273388341e-05,-7.656594522682094e-05,-0.01614185293751476,-0.018174749899563695
216,0.37513734429290313,0.47727813104353944,0.9999994906904734,-9.085764086760615e-07,-0.0008294891226297755,-0.0002693175623867409,-0.0025348993949592113,-3.0617254651588155e-06,-5.005343328786114e-05,-8.27901828936063e-05,-0.016330619693009578,-0.017673583631515728
217,0.38088379382744025,0.4751854722086358,0.9999995128648392,-9.42195267080434e-07,-0.0007869556064536241,-0.00027327083452714145,-0.0025591994635760784,-3.045856374228606e-06,-5.048441702755459e-05,-8.94892825558095e-05,-0.016516090438512813,-0.017185813846938163
218,0.3866188276197991,0.47301245816846865,0.9999995356204268,-9.797730701739503e-07,-0.0007464771016705934,-0.0002771808294125095,-0.00258387322537601,-3.026637614311767e-06,-5.0858941410192456e-05,-9.670297506404392e-05,-0.016698205375960586,-0.016711330716114678
219,0.39234080638387564,0.47076164302759244,0.9999995588627935,-1.0214758649203208e-06,-0.000708290577766923,-0.00028104527667457486,-0.0026088727172464132,-3.001350478371023e-06,-5.1175192916615744e-05,-0.00010447515268819227,-0.016876931087459565,-0.0162500398007718
220,0.3980480298764352,0.46843604091121777,0.9999995824921813,-1.0674661988745693e-06,-0.0006726132523117875,-0.0002848613115156321,-0.0026342631317675114,-2.9706395707762567e-06,-5.1431335166277235e-05,-0.00011285440707441721,-0.01705220861228938,-0.015801865011623163
221,0.40373897823808785,0.46603898354347373,0.9999996064045554,-1.1179408734855327e-06,-0.0006396423311864372,-0.0002886264024263661,-0.0026600733399391174,-2.937192220997531e-06,-5.162573102459184e-05,-0.00012189465298950324,-0.01722399845452629,-0.01536675149426894
222,0.4094120987004538,0.46357421125461196,0.9999996304927397,-1.1730965444463648e-06,-0.0006095524065555762,-0.0002923384724519427,-0.0026862279046326876,-2.894529870900442e-06,-5.1756916812453054e-05,-0.00013165587348605036,-0.017392283066225964,-0.014944667913834952
223,0.41506579383605763,0.4610459841666471,0.999999654646644,-1.2331203533780907e-06,-0.0005824974127027841,-0.0002959951128779572,-0.0027126919012516737,-2.847034238584456e-06,-5.1823507758062994e-05,-0.00014220497620500105,-0.017557032271366332,-0.014535608447063472
224,0.42069859215745276,0.45845896135158787,0.999999678754182,-1.298224221986744e-06,-0.0005586079245747496,-0.0002995945950035008,-0.0027395354118198156,-2.7939506708207773e-06,-5.182436183559028e-05,-0.00015361679536764542,-0.017718249753082796,-0.014139594464535839
225,0.42630894495334065,0.4558182628824426,0.9999997027020487,-1.3685980267116167e-06,-0.0005379923656393168,-0.0003031344603428267,-0.0027666313108056784,-2.73399109573802e-06,-5.1758406785790126e-05,-0.00016597526709146256,-0.017875908535035546,-0.013756675662357113
226,0.4318955002542886,0.4531294632685338,0.9999997263767824,-1.4444704264343409e-06,-0.0005207355754781167,-0.0003066124986028676,-0.002793933730572462,-2.6676084416976664e-06,-5.162479150005298e-05,-0.00017937481099852058,-0.018029995961310098,-0.013386930990586195
227,0.4374569005249224,0.4503986218986595,0.9999997496660822,-1.5260653356423195e-06,-0.0005068986112952193,-0.00031002705059054314,-0.0028213923797011375,-2.5974982236220967e-06,-5.142292173953942e-05,-0.00019392198241310597,-0.01818052467965477,-0.013030469270068535
228,0.4429917386934631,0.44763221984303814,0.9999997724590569,-1.6135762211636255e-06,-0.0004965181173018553,-0.0003133760436120159,-0.0028488526586443186,-2.518501560189179e-06,-5.115242086349215e-05,-0.00020973742783934052,-0.018327490928018733,-0.012687429165358116
229,0.44849877088058887,0.4448371687198587,0.9999997946471598,-1.7072320134734807e-06,-0.0004896076159531537,-0.00031665805988161674,-0.0028763210866600275,-2.4354317247343715e-06,-5.081317751789872e-05,-0.00022695823150072148,-0.01847092358451327,-0.012357978701973343
230,0.4539766584592591,0.4420207798354319,0.9999998161249273,-1.8072100069873123e-06,-0.000486156284531095,-0.00031987052356531256,-0.0029035848565399647,-2.34646313401754e-06,-5.040510064677384e-05,-0.00024574070582427196,-0.01861080164585424,-0.012042314549222624
231,0.459424341001773,0.43919073887327686,0.9999998367910473,-1.9137467286092993e-06,-0.0004861295528693706,-0.0003230116793450754,-0.002930503571406007,-2.252394551760517e-06,-4.9928541114999834e-05,-0.0002662637595967577,-0.018747141831542875,-0.01174066100348229
232,0.4648406839551919,0.4363550586437295,0.9999998565493579,-2.0270332871356498e-06,-0.0004894671113039244,-0.0003260799921369818,-0.0029569363687187433,-2.1556957108259667e-06,-4.938424731708055e-05,-0.0002887330243365995,-0.018879970883825963,-0.01145326873516744
233,0.47022456417608166,0.4335220520953503,0.999999875308904,-2.1472447209113867e-06,-0.0004960856247163868,-0.00032907379552114856,-0.0029828865081071854,-2.0530269466689788e-06,-4.8773197212078484e-05,-0.00031338584701363475,-0.019009309476194787,-0.011180412539192771
234,0.47557497171988367,0.4307003079419149,0.9999998929847362,-2.2745742066453036e-06,-0.0005058808450812072,-0.00033199194606560933,-0.003008334431797266,-1.951709919012501e-06,-4.8096494001660753e-05,-0.00034049742761375613,-0.01913520620621994,-0.010922388704626414
235,0.4808908075594841,0.4278984233477889,0.999999909498354,-2.409128221231002e-06,-0.0005187249976538674,-0.00033483193001229505,-0.003032776527106762,-1.8452561789672473e-06,-4.7355565726593646e-05,-0.00037038835365358014,-0.019257646045292086,-0.010679513051738072
236,0.48617133920997163,0.42512522729673236,0.9999999247785644,-2.5510999110512982e-06,-0.000534463877219072,-0.00033759231837039337,-0.0030563194304704666,-1.7377120684614056e-06,-4.6551987147988117e-05,-0.0004034339648511698,-0.01937666949020291,-0.01045211796569449
237,0.49141569584443096,0.4223895419802039,0.9999999387620551,-2.700568830628578e-06,-0.000552919783754986,-0.00034027115695371983,-0.0030783270485699177,-1.630713086342439e-06,-4.568786985466084e-05,-0.00044007609541861525,-0.019492292157560393,-0.010240549093293862
238,0.49662310349350486,0.4197003916406449,0.9999999513935384,-2.857668313223669e-06,-0.0005739026367795356,-0.0003428668744180716,-0.0030990808736532927,-1.5230538110699854e-06,-4.476551304612556e-05,-0.00048083781919269455,-0.019604537521240417,-0.010045161788223771
239,0.501792874274031,0.4170666474679373,0.9999999626262009,-3.0224781107038317e-06,-0.0005971959406921961,-0.00034537792816606507,-0.0031182090751826763,-1.4183527810018859e-06,-4.378747918754618e-05,-0.0005263421895575958,-0.019713439411718374,-0.009866317062779007
240,0.5069242599585109,0.41449717134073205,0.9999999724218066,-3.195048913529231e-06,-0.0006225753207005523,-0.00034780207666816723,-0.00313568115234375,-1.3158511364963488e-06,-4.27565445069125e-05,-0.0005773361621363792,-0.019818988159958317,-0.009704377742072832
241,0.5120168028358661,0.41200048136313605,0.9999999807510115,-3.3754508325473024e-06,-0.0006497904832483708,-0.0003501377387438778,-0.0031512752175331116,-1.2176102472949424e-06,-4.167580088557671e-05,-0.0006347215072250672,-0.01992121254906709,-0.00955970416121793
242,0.5170699388270227,0.409585012973727,0.9999999875934302,-3.5636951044757592e-06,-0.0006785815072115804,-0.00035238348486176993,-0.0031648576259613037,-1.1229709571125568e-06,-4.054859892434486e-05,-0.0006995951896955624,-0.020020139961543917,-0.00943264989823437
243,0.522083138787178,0.4072588209296427,0.99999999293743,-3.7597284256798548e-06,-0.0007086744212502206,-0.00035453748049678465,-0.0031762460712343454,-1.0333382078897557e-06,-3.937845577104317e-05,-0.0007733024813433042,-0.020115779834071854,-0.009323557195400164
244,0.527056018397793,0.4050297010686614,0.9999999967801796,-3.963521676011384e-06,-0.0007397846807931431,-0.0003565983533496627,-0.003185317385941744,-9.503999649496109e-07,-3.8169129027675907e-05,-0.00085750774012625,-0.02020815872656387,-0.009232752309724285
245,0.5319881450173716,0.4029050768545473,0.9999999991275538,-4.174965309028516e-06,-0.0007716219424171775,-0.0003585638199480661,-0.003191957250237465,-8.738261954022164e-07,-3.6924475050824694e-05,-0.0009542898032340115,-0.020297257684320436,-0.009160540915526873
246,0.5368793098284713,0.4008919570522414,0.9999999999939543,-4.394000232415191e-06,-0.0008038898993504794,-0.00036043242808676313,-0.0031960993073880672,-8.04819705990667e-07,-3.5648605823359017e-05,-0.0010662723938278723,-0.020383091607704084,-0.009107203526722443
247,0.5417292152794275,0.3989968389288652,0.9999999994019815,-4.620484501369917e-06,-0.0008362890461879707,-0.00036220275389743173,-0.0031975661404430866,-7.435818361045676e-07,-3.434573925817094e-05,-0.0011968050993662535,-0.02046567158293343,-0.009072990960675226
248,0.5465375857440253,0.397225819362959,0.9999999973820578,-4.854217610228798e-06,-0.000868521837450271,-0.0003638731658344044,-0.0031963433139026165,-6.900062317072297e-07,-3.3020190279047915e-05,-0.0013502182026329682,-0.020544993881793726,-0.009058119845335142
249,0.5513042532388702,0.39558445417208976,0.9999999939720822,-5.095010713525461e-06,-0.0009002916064668504,-0.00036544240668885897,-0.0031923167407512665,-6.447525038311142e-07,-3.1676381159099014e-05,-0.0015321881676423205,-0.020621066882882986,-0.0090627681840234
250,0.5560290101012839,0.394077815261551,0.9999999892170173,-5.342594102367439e-06,-0.0009313093724407046,-0.0003669084459661742,-0.0031854843255132437,-6.087147994549014e-07,-3.0318717056717287e-05,-0.001750271759640108,-0.020693857418098816,-0.009087071431853389
251,0.5607118358645502,0.39271040116044226,0.9999999831683505,-5.5967571538158175e-06,-0.0009612929457960256,-0.0003682700186144567,-0.0031758006662130356,-5.806318199574889e-07,-2.895171425275124e-05,-0.002014703941653543,-0.02076336090847323,-0.009131118737536827
252,0.56535261633432,0.3914861621706904,0.9999999758834411,-5.857200473612347e-06,-0.000989971874927694,-0.0003695260104031884,-0.003163236426189542,-5.617998226625787e-07,-2.757986246213864e-05,-0.002339619087510954,-0.020829571635023702,-0.00919494946116692
253,0.5699512341807023,0.3904085195849388,0.9999999674251032,-6.123560209217272e-06,-0.0010170901345380884,-0.0003706750448225457,-0.0031477876473218203,-5.504249998011801e-07,-2.6207613015790407e-05,-0.002744970403540605,-0.020892465385445882,-0.009278549882434754
254,0.5745076732342973,0.38948033450747727,0.9999999578609935,-6.395507885305642e-06,-0.0010424065899386754,-0.00037171621621895877,-0.0031294699292629957,-5.483712470777391e-07,-2.4839376129852755e-05,-0.00325964118928543,-0.020952031866674336,-0.009381850508099403
255,0.5790218456764495,0.38870394960555993,0.9999999472630098,-6.672623543595891e-06,-0.0010657000772621894,-0.00037264787683346297,-0.003108320292085409,-5.534777187676809e-07,-2.347944418547573e-05,-0.003926665987901082,-0.021008218282072444,-0.009504723915344654
256,0.5834938356109113,0.38808114796134713,0.9999999357065623,-6.954559604896518e-06,-0.001086768064305614,-0.0003734691562354187,-0.003084359923377633,-5.663094952979009e-07,-2.2132042355184868e-05,-0.004812350095167408,-0.021061000263223228,-0.00964698257179066
257,0.5879236349193481,0.38761321505443463,0.9999999232697868,-7.2408734227121395e-06,-0.0011054278735183416,-0.0003741793588304645,-0.00305764889344573,-5.862783041266084e-07,-2.0801265884480668e-05,-0.006022951217911562,-0.021110353828642337,-0.009808377535426682
258,0.5923112098439252,0.3873008872546104,0.9999999100331887,-7.531083005657837e-06,-0.0011215238140874916,-0.0003747776563442337,-0.0030283089727163315,-6.125320055616612e-07,-1.9491041917381804e-05,-0.007736872858941793,-0.02115623945139589,-0.009988597717041062
259,0.5966565873607808,0.38714440937267713,0.999999896078912,-7.824745179897475e-06,-0.0011349233255978002,-0.0003752636030176119,-0.0029963250271975994,-6.457851782215585e-07,-1.8205142244418534e-05,-0.010270810710912385,-0.021198626013567482,-0.010187269325268538
260,0.6009597544085082,0.38714357279480427,0.999999881490218,-8.121311238471718e-06,-0.001145517611597113,-0.00037563613291413575,-0.00296186120249331,-6.834656005594297e-07,-1.694711601156236e-05,-0.014225931191039865,-0.021237448128776735,-0.010403956083111583
261,0.6052208147862773,0.3872976707372678,0.9999998663507014,-8.420353434853076e-06,-0.0011532260906173847,-0.00037589494664831333,-0.0029249885119497776,-7.270061814779183e-07,-1.5720341896746735e-05,-0.020838801463311546,-0.0212726651009945,-0.010638159889096076
262,0.6094397820733385,0.3876055421840385,0.9999998507434608,-8.721343650321973e-06,-0.001157991601836659,-0.0003760398964768567,-0.002885758876800537,-7.758196147733543e-07,-1.4527966209373567e-05,-0.032899262202222064,-0.021304236349752727,-0.010889322069413742
263,0.6136166440326666,0.3880656508548414,0.9999998347509613,-9.023731302112278e-06,-0.0011597861492304476,-0.00037607073732887807,-0.002844346920028329,-8.275042659988685e-07,-1.3372890122957779e-05,-0.057286478851898665,-0.021332107334791853,-0.011156824876969382
264,0.6177514532399044,0.3886759932153997,0.9999998184544162,-9.326995300299557e-06,-0.0011586026207643441,-0.0003759876715684512,-0.0028008499648422003,-8.836893243824306e-07,-1.225778185021883e-05,-0.11111471143752816,-0.02135623833711591,-0.011439993606243794
265,0.6218441825709907,0.3894342058536819,0.9999998019334103,-9.630548432963986e-06,-0.0011544625124831787,-0.00037579025183507827,-0.002755378605797887,-9.42833025874279e-07,-1.1185047495414975e-05,-0.22357775738018706,-0.021376551051908055,-0.01173809940734921
266,0.6258949413184247,0.3903375379066097,0.999999785265125,-9.93393435312365e-06,-0.001147409879503949,-0.0003754788263978488,-0.0027080730069428682,-1.0046846909972373e-06,-1.015683984392776e-05,-1.8622560565056485,-0.02139299669771311,-0.012050362218130216
267,0.6299037267143804,0.391382877360698,0.9999997685237356,-1.02365890584987e-05,-0.0011375106516098518,-0.0003290172739722987,-0.002659022342413664,-1.069504719453107e-06,-2.040781234329074e-05,-1.6271659094091786,-0.017278086718600674,-0.01244370414416367
268,0.6423776389822952,0.34064995960273653,0.999999652559728,-1.4048967298511365e-05,-0.0012528868971647133,-0.0003131526711003701,-0.0018123984336853027,-0.0040400950238108635,-3.526210826920508e-05,-1.4826454733017311,-0.014817846353912579,-0.012862601778464761
269,0.6509219146707067,0.28697569833040676,0.9999992146240049,-1.435428679616043e-05,-0.0014509174648912233,-0.0003052538165486843,-0.004864479880779982,-0.007989540696144104,-4.2040262675044866e-05,-1.4176696732286485,-0.01355682848923589,-0.013370783203838329
270,0.6567075381633865,0.24713609916614504,0.9999984229062191,-1.1585042651001395e-05,-0.0015329898510619826,-0.00029601335217413537,-0.009578799828886986,-0.0034602819941937923,-4.613137671223786e-05,-1.3743097310946029,-0.012722091488421247,-0.013894751881974464
271,0.6609049726477046,0.2207838422294097,0.9999973264123616,-8.055794505557127e-06,-0.0015929373290071856,-0.00028857337459464304,-0.012427964247763157,-0.000681665726006031,-9.261005505614861e-06,-1.3416375199106731,-0.012201648726958628,-0.01443245973608818
272,0.6644833254948895,0.1999900306299566,0.9999960297826986,-5.126615479600117e-06,-0.0016545504852527293,-0.00028247675717294943,-0.013097395189106464,-0.0001319241855526343,-5.156675162784571e-06,-1.3152236037643978,-0.0118929628325564,-0.014983132543105283
273,0.6677537640698555,0.18570018961139184,0.9999946364280548,-2.895433312127244e-06,-0.0017068321618799668,-0.0002765532137620968,-0.012795062735676765,-9.880540892481804e-05,-3.5515324360298394e-05,-1.2927206366931818,-0.011647661245062562,-0.015553159503216996
274,0.6707508679497028,0.17698493411063768,0.9999932419032604,-1.3626376945090154e-06,-0.0017519689224614321,-0.0002701599083406466,-0.012094782665371895,-8.201945456676185e-05,-0.00010051027184740591,-1.2729713260025601,-0.01146027116485651,-0.01614375379232915
275,0.6735058300171305,0.1726367099354234,0.9999919326578476,-4.599044814875815e-07,-0.0017958529414946983,-0.00027275168504340834,-0.011298020370304585,-6.120993930380791e-05,-0.00021395293717148657,-1.2554284971934577,-0.013045407005849729,-0.01675361718396154
276,0.6754289051600714,0.17250217188366274,0.9999908624425525,-4.798814039926632e-08,-0.0018271338714179006,-0.0002794392055984331,-0.00965496152639389,-0.00024788148584775627,-0.00036172815560905956,-1.2394442395829302,-0.01439704047183835,-0.01738377968848645
277,0.6771211197867143,0.17359397865871257,0.9999902608248252,-1.2493147999828558e-08,-0.001862941090473285,-0.0002887907057138446,-0.008344135247170925,-0.00048555133980698884,-0.0005455931159896604,-1.2248053948069781,-0.016192797102562353,-0.018036949311715237
278,0.6784282411548076,0.1748995824773505,0.9999901510774338,-7.76132508390719e-08,-0.0019689753263678004,-0.00030347177334011415,-0.0075704012997448444,-0.0007037762552499771,-0.000750830784601328,-1.2108983832206186,-0.01811332345389959,-0.01872719103430137
279,0.6793197581184764,0.17502236353894307,0.9999905262723332,-1.750842061667954e-07,-0.002167583361261624,-0.00032436226771209107,-0.007313860114663839,-0.0008678198209963739,-0.0009728252090893543,-1.197289983103586,-0.020202217206210994,-0.01946725106115883
280,0.6798062363260037,0.17419009198691862,0.9999913575596743,-2.935289479405879e-07,-0.002455994977490073,-0.00035002566471756003,-0.007407486438751221,-0.000566109549254179,-0.0012448264233796626,-1.1835164572654084,-0.022732849252190896,-0.020263749549204478
281,0.6799471333375965,0.17602194412242772,0.9999925445530262,-5.678761784941628e-08,-0.002755372140794846,-0.00033644381078121443,-0.007518342230468988,-0.0002176330890506506,-0.0015491471640272675,-1.1691134305212516,-0.025577526792880306,-0.021116854837590106
282,0.6813810973283003,0.17903209580723478,0.999993954548944,-3.1888034262707254e-08,-0.0030663649730679047,-0.00021661200064358724,-0.007426564581692219,-5.817690180265345e-05,-0.00036757160596027514,-1.1563747252896428,-0.012085335308755978,-0.022012861899896673
283,0.6866646933215576,0.18969427492394997,0.9999946292994127,-2.8504672517431266e-07,-0.003420013924610411,-0.0001727585273690405,-0.006424645893275738,-0.001798414858058095,-0.000124710788997458,-1.1461548755625575,-0.00880016926553781,-0.022942247607187244
284,0.6898749178617835,0.2068040485154471,0.9999947496508182,-2.993283048076962e-07,-0.0036429622308220768,-0.00015128532466836898,-0.006275430787354708,-0.0006276533822529018,-4.3976025470928325e-05,-1.1374812035033701,-0.007324463466987766,-0.023897805526627958
285,0.6923546329487237,0.22755979301981102,0.9999947126970076,-1.8855398089662195e-07,-0.00374151062394124,-0.00013575506618388334,-0.004785946570336819,-0.0008088616887107491,-1.2156639105625684e-05,-1.129910467155094,-0.006510354139353238,-0.024870341072002686
286,0.6948834449526251,0.2500563568274402,0.9999946915646495,-8.121445177667422e-08,-0.0037166967042472515,-0.00012417206779512667,-0.004442368168383837,-0.0002907326561398804,-1.572561611475253e-06,-1.1234205831783923,-0.005976291557727707,-0.02584942031074287
287,0.6973942736733955,0.2728059997117253,0.9999947621503662,-2.525452896862623e-08,-0.0036317994861226506,-0.00011643457210096616,-0.004203954711556435,-3.627129990491085e-05,-2.4994501807822385e-05,-1.1166703343201994,-0.005106119383591921,-0.02683459745466489
288,0.6998496633689449,0.2939970359605475,0.9999950420577549,-1.0302348308791605e-08,-0.003523688265776121,-0.00010918550825838939,-0.003804592415690422,-7.387145888060331e-05,-2.53227084103063e-05,-1.110817027753414,-0.004937323845501445,-0.027816790063778345
289,0.702613176897726,0.3129770427069015,0.9999954788149611,-1.689774076359801e-08,-0.0034128520593598114,-9.703484993239754e-05,-0.0035688045900315046,-0.00012527195212896913,-6.832982733841585e-06,-1.1064743201820633,-0.005470798857638504,-0.02879956701145594
290,0.70637949327289,0.331581381738885,0.9999959013817622,-4.2727186810978417e-08,-0.0033280965038486984,-8.932604450990132e-05,-0.004037933424115181,-0.0001118136424338445,-1.2856538259961573e-05,-1.102790562632437,-0.0050477062171177325,-0.029783912153701197
291,0.7098362976196517,0.3483067772082118,0.9999962647737953,-8.178112288945912e-08,-0.0032446534319258724,-8.354779310472753e-05,-0.004397023934870958,-5.569347558775917e-05,-1.5148194669422836e-05,-1.0996092733189746,-0.004785921013710005,-0.03076621361219077
292,0.7133028768698918,0.364023728213977,0.9999966087827561,-1.2689935208547474e-07,-0.003135307613712932,-7.906385746806709e-05,-0.004558252170681953,-1.5360779798356816e-05,-1.5597578262088766e-05,-1.096704956204271,-0.004626008792493341,-0.031744645373506346
293,0.7165872163233945,0.3759439699152186,0.9999969493382812,-1.8237420173254636e-07,-0.003041299410415779,-7.52516789945403e-05,-0.004827133379876614,-1.6773103197920136e-05,-1.5009738410278767e-05,-1.0939550084950604,-0.004504239732344978,-0.03272194031285682
294,0.7198349105333801,0.3863358264462537,0.9999972886947793,-2.622823286966572e-07,-0.0029572219399253414,-7.198839454049617e-05,-0.005052774678915739,-1.2619097105925903e-05,-1.4075977263293733e-05,-1.0912736190059882,-0.004410575130869237,-0.033697821990252314
295,0.7230593720169459,0.3954392592521908,0.999997622708346,-3.7359615527405797e-07,-0.0028812526292034987,-6.919362542997413e-05,-0.005224335938692093,-9.456920452066697e-06,-1.3063817188393998e-05,-1.08859829681435,-0.00433736646020292,-0.03467200468946918
296,0.7262792512022226,0.40345890480141505,0.9999979456459749,-5.231794623280307e-07,-0.0028105166432561023,-6.682757291859476e-05,-0.005367681384086609,-8.55812686495483e-06,-1.2083871733504612e-05,-1.0858753385821511,-0.004281462961456024,-0.03564392255117411
297,0.7295058181532121,0.410555265020029,0.9999982518935581,-7.164748018621465e-07,-0.002742661926296596,-6.483885822346253e-05,-0.005485563538968563,-6.8581962295866106e-06,-1.1171450043338473e-05,-1.0830486106362471,-0.004241647417380856,-0.03661282225179757
298,0.7327427869333348,0.4168574554015843,0.9999985368107666,-9.58373178541613e-07,-0.002677036651029725,-6.320110829601625e-05,-0.0055807894095778465,-5.557185431825928e-06,-1.0329323731799166e-05,-1.0800633739902386,-0.0042165947532118424,-0.03757795792174298
299,0.735993762959586,0.42248942995418587,0.9999987969872137,-1.2525771302284697e-06,-0.00261299071069027,-6.188031752973202e-05,-0.005655822344124317,-4.4858265937364195e-06,-9.551862897907545e-06,-1.076852042355095,-0.004204767459735248,-0.03853852597251574
300,0.7392599102209199,0.4275494854599663,0.9999990302808442,-1.6013559384210786e-06,-0.002550033248643783,-6.0853625122490523e-05,-0.005711400415748358,-3.603187906264793e-06,-8.82233460588894e-06,-1.0733416161413114,-0.004205354242785564,-0.039493720070621345
