frame,omega_vel_error
112,2.785020879059642e-11
113,2.736627972181351e-11
114,2.6841074707379903e-11
115,2.6313524110753997e-11
116,2.570465018244874e-11
117,2.5117060790515666e-11
118,2.4516790669791185e-11
119,2.3891668127609464e-11
120,2.328089708203185e-11
121,2.263156859844141e-11
122,2.2002654284415803e-11
123,2.137472371458339e-11
124,2.0733989472785485e-11
125,2.0078084494101003e-11
126,1.939588959194717e-11
127,1.8735917354190392e-11
128,1.8059627496360898e-11
129,1.7330065742423262e-11
130,1.662642369259151e-11
131,1.594103295640338e-11
132,1.5257362161954183e-11
133,1.4524685646502392e-11
134,1.3854375363231243e-11
135,1.3173616706350067e-11
136,1.2481495995127235e-11
137,1.1769791081453172e-11
138,1.1096213348228333e-11
139,1.0429347325277495e-11
140,9.753023891886886e-12
141,9.084008153146018e-12
142,8.445132063360878e-12
143,7.796612315185924e-12
144,7.201566050044811e-12
145,6.5952009983564145e-12
146,6.015391133460264e-12
147,5.445386678564478e-12
148,4.877414589264284e-12
149,4.332968954397123e-12
150,3.8315566666633765e-12
151,3.36494611944556e-12
152,2.914725936811662e-12
153,2.497600047919005e-12
154,2.109471239969241e-12
155,1.7459083282333361e-12
156,1.4161823542267102e-12
157,1.1108633951550425e-12
158,8.496014256704959e-13
159,6.157836620914882e-13
160,4.186320783390516e-13
161,2.6232000266855315e-13
162,1.4011156405115357e-13
163,5.5477791037485415e-14
164,9.346358074007235e-15
165,1.995206356527535e-15
166,3.444187726753825e-14
167,1.0684476825323358e-13
168,2.1965625631642984e-13
169,3.710233386467142e-13
170,5.690027167485203e-13
171,8.086313384014109e-13
172,1.0864765727477401e-12
173,1.4095319664183165e-12
174,1.7749377634101984e-12
175,2.1886951888456203e-12
176,2.6389282622919614e-12
177,3.125792420477853e-12
178,3.6383477794053015e-12
179,4.217742336601089e-12
180,4.826487608346594e-12
181,5.475832209265519e-12
182,6.1465679796436754e-12
183,6.862359683114585e-12
184,7.620466632614623e-12
185,8.412872790792136e-12
186,9.244560686351494e-12
187,1.009434084401765e-11
188,1.1008706304244027e-11
189,1.1923802380267503e-11
190,1.2889103982916916e-11
191,1.3854532485073713e-11
192,1.486689075673589e-11
193,1.5895779362587595e-11
194,1.6952803787271067e-11
195,1.8035070260088394e-11
196,1.9134034385320848e-11
197,2.027511468911933e-11
198,2.1419592935995834e-11
199,2.258761492645873e-11
200,2.375983837980885e-11
201,2.4963254762066123e-11
202,2.6180883412218375e-11
203,2.7371493963651536e-11
204,2.857939544308608e-11
205,2.983402795038015e-11
206,3.10688206984218e-11
207,3.231204205257551e-11
208,3.356685568560774e-11
209,3.479117717903019e-11
210,3.604554861238139e-11
211,3.728409417698671e-11
212,3.853532367941892e-11
213,3.977953209723226e-11
214,4.099662347932274e-11
215,4.2243355326991494e-11
216,4.346582841594943e-11
217,4.467436491823982e-11
218,4.58688775415383e-11
219,4.702649189790846e-11
220,4.820237680536709e-11
221,4.938104207411815e-11
222,5.050649622574971e-11
223,5.1622452832034274e-11
224,5.2746574744350215e-11
225,5.382375893941628e-11
226,5.488413998038678e-11
227,5.59161647389617e-11
228,5.6895317313343373e-11
229,5.787977046758235e-11
230,5.883489906325554e-11
231,5.977761662105219e-11
232,6.069673533794696e-11
233,6.160073770824428e-11
234,6.246099880692176e-11
235,6.327373370759657e-11
236,6.407744535550813e-11
237,6.483529129728226e-11
238,6.555629878511048e-11
239,6.626536343975438e-11
240,6.693860575362188e-11
241,6.758138411465612e-11
242,6.817063497259112e-11
243,6.872422965762887e-11
244,6.924597695116349e-11
245,6.97355936809638e-11
246,7.019418627128496e-11
247,7.063878976715533e-11
248,7.105447598731506e-11
249,7.141396778914087e-11
250,7.174433736842669e-11
251,7.204987709376245e-11
252,7.232950529296446e-11
253,7.256457968098035e-11
254,7.278436999173337e-11
255,7.294068150379135e-11
256,7.306636135367239e-11
257,7.316437579821119e-11
258,7.322118603587222e-11
259,7.325735992875041e-11
260,7.326240129780638e-11
261,7.322899759753758e-11
262,7.317585459185017e-11
263,7.308383790139639e-11
264,7.296880085788593e-11
265,7.281352928692103e-11
266,7.262509889304873e-11
267,7.242311131049129e-11
268,7.218657847342201e-11
269,7.193336527250868e-11
270,7.164985095049483e-11
271,7.132873279914933e-11
272,4.294870512917118e-05
273,0.0015690715962407317
274,0.006547869633689547
275,0.01689890707325706
276,0.0323363413213391
277,0.051215238183933406
278,0.07263034355503174
279,0.09584888215303264
280,0.12020979434460352
281,0.14701701102736192
282,0.17543508927477217
283,0.20604836834297638
284,0.2389995654604162
285,0.27447034853439206
286,0.31265107136522524
287,0.3538544253950515
288,0.39878803197774026
289,0.4449411404284424
290,0.49966525016646635
291,0.5222001979733689
292,0.5327391502441665
293,0.5457328012039181
294,0.5611516590046842
295,0.5782615641321184
296,0.5991562366159519
297,0.6233394743323574
298,0.6512517766299218
299,0.6831023371927306
300,0.7122852377361707
301,0.76087379495222
302,0.8021273753595201
303,0.805614199897068
304,0.8108162646250654
305,0.8176948284454025
306,0.8261992931672152
307,0.8346564951515517
308,0.8357190064044006
309,0.8425179876607433
310,0.8510648134492055
311,0.8672075280005158
312,0.8853562138530601
313,0.887947777717397
314,0.9136389382390773
315,0.9326794115187206
316,0.9428625143088135
317,0.9646004698272574
318,0.9879332976831048
319,1.0128620872753853
320,1.0513376165693578
321,1.0954479353855884
322,1.145225674789031
323,1.1863427848956656
324,1.2111251426929872
325,1.2618543768866668
326,1.32267530550023
327,1.3908532669497424
328,1.4669580872862986
329,1.5516306248365175
330,1.6407335010012205
331,1.6914847599667022
332,1.7823514174375557
333,1.8823047974640916
334,1.9983101246139359
335,2.1304925001801966
336,2.2797391544617356
337,2.4470031822231926
338,2.6332949184869574
339,2.83966964044557
340,3.058618795119293
341,3.309830509180568
342,3.5847047201442397
343,3.883497464130263
344,4.200045496038485
345,4.532128815565096
346,4.876615773714657
347,5.22925827453375
348,5.584414013030719
349,5.934644375737686
350,6.270107633207465
351,6.577618275584525
352,6.8391549784607015
353,7.0294359207402985
354,7.111890570403452
355,6.840701888766799
356,5.704752844566717
357,4.828727495654259
358,4.131596846955431
359,3.515280847524608
360,2.663856480215407
361,1.982312236906025
362,1.4668923060362598
363,1.067033292320897
364,0.7524411955597214
365,0.5048878280705492
366,0.3133091803559171
367,0.17085702086047377
368,0.0731104217015557
369,0.016979706873754514
370,5.1945051559185535e-05
371,0.018370189067707612
372,0.06371572006012612
373,0.14500630142263868
374,0.2643895752237755
375,0.40297215377177636
376,0.5832636956717877
377,0.8160686716076782
378,1.0994666114891871
379,1.44063383864688
380,1.8487022648572013
381,2.3074066063020733
382,2.8956309134239686
383,3.5881909725080785
384,4.218067330878283
385,4.06972987526765
386,4.021709507663092
387,4.070766654878836
388,4.210714412786376
389,4.433198445784315
390,4.728580480114366
391,5.086342459728056
392,5.493876908194352
393,5.932941048862816
394,6.375569266445911
395,6.783840850003937
396,7.115360495551805
397,7.328679728807886
398,7.381965714632659
399,7.231445203984135
400,6.844147711669234
401,6.2200504078248695
402,5.397581247469898
403,4.4376451174907
404,3.4130872150849134
405,2.4100229384811107
406,1.5162740109440016
407,0.7983950064439497
408,0.29660163460603856
409,0.03572566860850229
410,0.028278069656562654
411,0.27401835720667367
412,0.768782237547842
413,1.5090813783092742
414,2.4870546107587947
415,3.6946128341019726
416,5.132656635597465
417,6.80422562203235
418,8.708095666488576
419,10.851583720945392
420,13.252055331045645
421,15.917883103947327
422,18.852781426384194
